GENE	COVERAGE	STRAIN	GROUP
G232_07254	0.2507	Rstd	R
G232_07254	0.2587	SM102	S
G232_07254	0.2245	SM104	S
G232_07254	0.0506	SM105	S
G232_07254	0.4046	SM108	S
G232_07254	0.0826	SM109	S
G232_07254	0.2349	SM11	S
G232_07254	0.3311	SM122	S
G232_07254	0.0854	SM13	S
G232_07254	0.0000	SM14	S
G232_07254	0.3703	SM18	S
G232_07254	0.0833	SM24	S
G232_07254	0.1380	SM27	S
G232_07254	0.0000	SM28	S
G232_07254	0.2193	SM29	S
G232_07254	0.0000	SM35	S
G232_07254	0.0000	SM36	S
G232_07254	0.2500	SM42	S
G232_07254	0.1515	SM48	S
G232_07254	0.0000	SM57	S
G232_07254	0.1639	SM66	S
G232_07254	0.1753	SM67	S
G232_07254	0.0000	SM72	S
G232_07254	0.3381	SM74	S
G232_07254	0.2166	SM84	S
G232_07254	0.0128	SM9	S
G232_07254	0.1488	SM91	S
