GENE	COVERAGE	STRAIN	GROUP
G232_09542	0.7225	Rstd	R
G232_09542	2.7483	SM102	S
G232_09542	0.7890	SM104	S
G232_09542	0.7860	SM105	S
G232_09542	0.7075	SM108	S
G232_09542	1.3391	SM109	S
G232_09542	0.8012	SM11	S
G232_09542	0.9404	SM122	S
G232_09542	0.6621	SM13	S
G232_09542	1.4919	SM14	S
G232_09542	0.8770	SM18	S
G232_09542	0.6711	SM24	S
G232_09542	0.5478	SM27	S
G232_09542	0.7250	SM28	S
G232_09542	0.9591	SM29	S
G232_09542	0.9333	SM35	S
G232_09542	2.6459	SM36	S
G232_09542	0.7342	SM42	S
G232_09542	0.4970	SM48	S
G232_09542	0.9244	SM57	S
G232_09542	0.9665	SM66	S
G232_09542	0.7630	SM67	S
G232_09542	2.4089	SM72	S
G232_09542	1.4245	SM74	S
G232_09542	0.7040	SM84	S
G232_09542	0.5712	SM9	S
G232_09542	0.6829	SM91	S
G232_09543	0.7919	Rstd	R
G232_09543	2.5944	SM102	S
G232_09543	0.7769	SM104	S
G232_09543	0.7160	SM105	S
G232_09543	0.6411	SM108	S
G232_09543	1.5043	SM109	S
G232_09543	1.0060	SM11	S
G232_09543	0.6887	SM122	S
G232_09543	0.7204	SM13	S
G232_09543	2.1640	SM14	S
G232_09543	1.1730	SM18	S
G232_09543	0.7632	SM24	S
G232_09543	0.7771	SM27	S
G232_09543	0.9143	SM28	S
G232_09543	0.9942	SM29	S
G232_09543	0.4762	SM35	S
G232_09543	3.2023	SM36	S
G232_09543	0.9525	SM42	S
G232_09543	0.5879	SM48	S
G232_09543	0.6807	SM57	S
G232_09543	0.8981	SM66	S
G232_09543	0.6299	SM67	S
G232_09543	3.0985	SM72	S
G232_09543	0.7482	SM74	S
G232_09543	0.7162	SM84	S
G232_09543	0.7920	SM9	S
G232_09543	0.9699	SM91	S
G232_09544	0.8305	Rstd	R
G232_09544	0.7622	SM102	S
G232_09544	0.7204	SM104	S
G232_09544	0.6809	SM105	S
G232_09544	0.7614	SM108	S
G232_09544	0.8913	SM109	S
G232_09544	0.6627	SM11	S
G232_09544	0.7550	SM122	S
G232_09544	0.7010	SM13	S
G232_09544	0.8145	SM14	S
G232_09544	1.0682	SM18	S
G232_09544	0.7544	SM24	S
G232_09544	0.8747	SM27	S
G232_09544	0.6929	SM28	S
G232_09544	0.7749	SM29	S
G232_09544	1.2000	SM35	S
G232_09544	0.6381	SM36	S
G232_09544	0.5387	SM42	S
G232_09544	0.5152	SM48	S
G232_09544	1.0084	SM57	S
G232_09544	0.6723	SM66	S
G232_09544	0.7890	SM67	S
G232_09544	0.7685	SM72	S
G232_09544	0.5180	SM74	S
G232_09544	0.8085	SM84	S
G232_09544	0.7488	SM9	S
G232_09544	0.7600	SM91	S
G232_09545	0.6422	Rstd	R
G232_09545	2.9441	SM102	S
G232_09545	0.8831	SM104	S
G232_09545	1.4125	SM105	S
G232_09545	1.0207	SM108	S
G232_09545	1.1174	SM109	S
G232_09545	1.3253	SM11	S
G232_09545	1.1258	SM122	S
G232_09545	0.8019	SM13	S
G232_09545	2.6882	SM14	S
G232_09545	1.1693	SM18	S
G232_09545	0.9956	SM24	S
G232_09545	0.9172	SM27	S
G232_09545	0.8857	SM28	S
G232_09545	0.8918	SM29	S
G232_09545	0.6095	SM35	S
G232_09545	3.8016	SM36	S
G232_09545	0.9401	SM42	S
G232_09545	1.7455	SM48	S
G232_09545	0.8151	SM57	S
G232_09545	0.9690	SM66	S
G232_09545	0.8247	SM67	S
G232_09545	3.4483	SM72	S
G232_09545	0.9712	SM74	S
G232_09545	0.8154	SM84	S
G232_09545	0.5440	SM9	S
G232_09545	0.8521	SM91	S
G232_09546	0.6947	Rstd	R
G232_09546	0.0909	SM102	S
G232_09546	0.8253	SM104	S
G232_09546	0.9494	SM105	S
G232_09546	0.8008	SM108	S
G232_09546	0.7130	SM109	S
G232_09546	0.7470	SM11	S
G232_09546	0.6093	SM122	S
G232_09546	0.8039	SM13	S
G232_09546	0.5726	SM14	S
G232_09546	1.1437	SM18	S
G232_09546	1.0526	SM24	S
G232_09546	0.8896	SM27	S
G232_09546	0.8393	SM28	S
G232_09546	0.9152	SM29	S
G232_09546	0.7905	SM35	S
G232_09546	0.0195	SM36	S
G232_09546	0.9243	SM42	S
G232_09546	0.7879	SM48	S
G232_09546	0.6975	SM57	S
G232_09546	0.7406	SM66	S
G232_09546	0.8117	SM67	S
G232_09546	0.0345	SM72	S
G232_09546	0.9353	SM74	S
G232_09546	0.8009	SM84	S
G232_09546	0.6736	SM9	S
G232_09546	0.7095	SM91	S
G232_09547	0.9098	Rstd	R
G232_09547	0.9021	SM102	S
G232_09547	0.7728	SM104	S
G232_09547	0.8132	SM105	S
G232_09547	0.8610	SM108	S
G232_09547	0.8391	SM109	S
G232_09547	0.6687	SM11	S
G232_09547	0.8146	SM122	S
G232_09547	0.9767	SM13	S
G232_09547	0.9919	SM14	S
G232_09547	1.3752	SM18	S
G232_09547	0.8377	SM24	S
G232_09547	0.9363	SM27	S
G232_09547	1.1500	SM28	S
G232_09547	0.7719	SM29	S
G232_09547	0.4476	SM35	S
G232_09547	0.7471	SM36	S
G232_09547	0.9243	SM42	S
G232_09547	0.7212	SM48	S
G232_09547	0.9748	SM57	S
G232_09547	0.9510	SM66	S
G232_09547	0.6364	SM67	S
G232_09547	0.8128	SM72	S
G232_09547	0.5252	SM74	S
G232_09547	0.8497	SM84	S
G232_09547	0.9568	SM9	S
G232_09547	0.9566	SM91	S
G232_09548	0.9594	Rstd	R
G232_09548	3.8042	SM102	S
G232_09548	0.6196	SM104	S
G232_09548	1.0195	SM105	S
G232_09548	0.8340	SM108	S
G232_09548	1.0957	SM109	S
G232_09548	1.4819	SM11	S
G232_09548	0.3907	SM122	S
G232_09548	1.0447	SM13	S
G232_09548	3.4005	SM14	S
G232_09548	1.6029	SM18	S
G232_09548	0.9430	SM24	S
G232_09548	1.0276	SM27	S
G232_09548	0.6429	SM28	S
G232_09548	1.0614	SM29	S
G232_09548	2.1238	SM35	S
G232_09548	4.3113	SM36	S
G232_09548	1.0546	SM42	S
G232_09548	0.4121	SM48	S
G232_09548	0.7059	SM57	S
G232_09548	0.9200	SM66	S
G232_09548	0.7890	SM67	S
G232_09548	3.3202	SM72	S
G232_09548	0.6763	SM74	S
G232_09548	1.0709	SM84	S
G232_09548	1.4256	SM9	S
G232_09548	0.9460	SM91	S
G232_09549	0.8692	Rstd	R
G232_09549	0.5315	SM102	S
G232_09549	0.7392	SM104	S
G232_09549	0.9883	SM105	S
G232_09549	0.9274	SM108	S
G232_09549	0.7261	SM109	S
G232_09549	0.7108	SM11	S
G232_09549	0.6490	SM122	S
G232_09549	0.7456	SM13	S
G232_09549	0.7258	SM14	S
G232_09549	1.1888	SM18	S
G232_09549	0.8114	SM24	S
G232_09549	0.7834	SM27	S
G232_09549	0.9107	SM28	S
G232_09549	0.9766	SM29	S
G232_09549	0.4476	SM35	S
G232_09549	0.6226	SM36	S
G232_09549	1.0229	SM42	S
G232_09549	1.0788	SM48	S
G232_09549	0.7647	SM57	S
G232_09549	0.8194	SM66	S
G232_09549	0.8929	SM67	S
G232_09549	0.7094	SM72	S
G232_09549	1.1799	SM74	S
G232_09549	0.8810	SM84	S
G232_09549	0.8416	SM9	S
G232_09549	0.8530	SM91	S
G232_09550	0.8860	Rstd	R
G232_09550	0.6014	SM102	S
G232_09550	0.9812	SM104	S
G232_09550	0.6342	SM105	S
G232_09550	0.7676	SM108	S
G232_09550	0.8043	SM109	S
G232_09550	0.6566	SM11	S
G232_09550	1.0132	SM122	S
G232_09550	0.5534	SM13	S
G232_09550	0.9059	SM14	S
G232_09550	1.1888	SM18	S
G232_09550	0.4342	SM24	S
G232_09550	0.7516	SM27	S
G232_09550	0.7821	SM28	S
G232_09550	1.1491	SM29	S
G232_09550	0.7810	SM35	S
G232_09550	0.9105	SM36	S
G232_09550	0.8820	SM42	S
G232_09550	0.7091	SM48	S
G232_09550	0.9328	SM57	S
G232_09550	0.7032	SM66	S
G232_09550	0.5325	SM67	S
G232_09550	0.7044	SM72	S
G232_09550	0.5755	SM74	S
G232_09550	0.9565	SM84	S
G232_09550	0.6240	SM9	S
G232_09550	0.7626	SM91	S
G232_09551	0.7602	Rstd	R
G232_09551	0.0839	SM102	S
G232_09551	0.6976	SM104	S
G232_09551	0.8911	SM105	S
G232_09551	0.7842	SM108	S
G232_09551	0.4652	SM109	S
G232_09551	0.7470	SM11	S
G232_09551	0.7285	SM122	S
G232_09551	0.6913	SM13	S
G232_09551	0.5323	SM14	S
G232_09551	1.1766	SM18	S
G232_09551	0.6404	SM24	S
G232_09551	0.9321	SM27	S
G232_09551	0.5679	SM28	S
G232_09551	0.2836	SM29	S
G232_09551	0.4667	SM35	S
G232_09551	0.1479	SM36	S
G232_09551	0.8292	SM42	S
G232_09551	0.8727	SM48	S
G232_09551	0.6303	SM57	S
G232_09551	0.8723	SM66	S
G232_09551	0.8019	SM67	S
G232_09551	0.2266	SM72	S
G232_09551	0.4460	SM74	S
G232_09551	0.9252	SM84	S
G232_09551	0.8256	SM9	S
G232_09551	0.8344	SM91	S
G232_09552	0.9931	Rstd	R
G232_09552	1.4545	SM102	S
G232_09552	0.7823	SM104	S
G232_09552	0.6848	SM105	S
G232_09552	0.7531	SM108	S
G232_09552	0.9043	SM109	S
G232_09552	0.7169	SM11	S
G232_09552	1.0861	SM122	S
G232_09552	0.9379	SM13	S
G232_09552	1.3038	SM14	S
G232_09552	1.2777	SM18	S
G232_09552	0.7544	SM24	S
G232_09552	0.7367	SM27	S
G232_09552	0.8143	SM28	S
G232_09552	1.2135	SM29	S
G232_09552	0.7238	SM35	S
G232_09552	1.6187	SM36	S
G232_09552	0.8222	SM42	S
G232_09552	0.6788	SM48	S
G232_09552	0.7563	SM57	S
G232_09552	0.7510	SM66	S
G232_09552	0.9935	SM67	S
G232_09552	1.4039	SM72	S
G232_09552	0.4748	SM74	S
G232_09552	0.9878	SM84	S
G232_09552	0.7024	SM9	S
G232_09552	0.9938	SM91	S
G232_09553	1.0545	Rstd	R
