GENE	COVERAGE	STRAIN	GROUP
G232_09466	0.8692	Rstd	R
G232_09466	0.1399	SM102	S
G232_09466	2.0739	SM104	S
G232_09466	4.8911	SM105	S
G232_09466	1.2656	SM108	S
G232_09466	2.4304	SM109	S
G232_09466	0.9217	SM11	S
G232_09466	1.2185	SM122	S
G232_09466	1.4408	SM13	S
G232_09466	0.2070	SM14	S
G232_09466	0.5384	SM18	S
G232_09466	0.7412	SM24	S
G232_09466	4.5117	SM27	S
G232_09466	1.2107	SM28	S
G232_09466	2.0439	SM29	S
G232_09466	3.5143	SM35	S
G232_09466	0.0000	SM36	S
G232_09466	0.7218	SM42	S
G232_09466	1.4364	SM48	S
G232_09466	0.7395	SM57	S
G232_09466	0.7897	SM66	S
G232_09466	2.1753	SM67	S
G232_09466	0.0591	SM72	S
G232_09466	3.3237	SM74	S
G232_09466	1.6834	SM84	S
G232_09466	5.7072	SM9	S
G232_09466	0.9504	SM91	S
