GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_08271	8.62	2.31	5.83	1.73	4.05	2.07	1.43	1.07	3.36	5.02	7.80	1.40	2.62	1.90	3.39	0.71	3.71	3.05	1.00	1.11	6.13	2.09	2.96	1.16	8.62	4.17	8.19
G232_08272	8.20	0.26	6.71	1.39	2.93	1.87	0.61	1.50	3.06	1.55	9.12	1.35	2.90	2.09	2.98	0.28	0.00	5.27	1.96	0.98	7.68	2.26	0.33	1.00	8.50	4.90	9.08
G232_08273	8.44	10.64	7.36	1.43	4.70	3.81	3.73	2.17	4.49	20.82	8.46	3.36	3.48	3.05	4.21	0.95	24.85	7.15	1.35	0.79	6.61	3.26	16.47	1.34	12.42	4.23	11.65
G232_08274	7.98	1.57	5.97	2.57	6.30	2.58	1.39	1.44	5.26	2.89	11.16	2.36	4.35	3.98	3.42	0.31	2.88	4.71	1.60	0.71	5.15	2.48	2.45	1.52	10.48	5.89	8.89
G232_08275	9.63	1.27	6.87	2.29	4.20	2.26	1.51	1.46	3.99	3.47	9.34	1.76	3.64	2.50	3.85	0.81	2.69	4.10	1.42	1.07	6.68	2.45	2.22	1.03	10.76	4.77	9.07
G232_08276	4.60	1.19	4.85	1.44	4.06	2.04	0.77	0.34	3.28	4.42	11.34	2.36	2.69	2.40	2.74	0.52	2.67	5.20	0.47	1.84	8.05	1.24	2.40	1.90	8.52	5.44	8.86
G232_08277	8.21	0.44	4.09	1.14	4.15	2.98	0.70	0.12	4.09	1.49	11.40	2.32	2.52	2.11	4.69	0.71	0.40	2.53	0.85	0.73	6.02	1.73	0.42	1.40	8.51	5.08	7.43
G232_08278	6.85	3.26	3.90	2.47	3.33	1.89	1.21	1.24	3.53	4.93	11.34	2.92	4.56	2.04	4.92	0.91	4.77	4.26	1.89	0.48	5.07	1.35	3.13	2.11	8.26	4.69	7.07
G232_08279	8.59	2.86	6.03	1.52	3.65	1.96	0.97	0.97	3.51	5.01	12.03	1.93	5.01	3.07	2.92	0.60	3.87	4.19	1.67	0.93	4.37	4.16	4.70	0.95	12.13	5.36	8.28
G232_08280	7.28	0.16	6.13	1.83	4.35	1.65	2.48	1.51	3.60	1.93	10.67	3.02	3.94	2.38	4.60	1.46	0.00	5.43	2.29	0.72	7.95	2.43	0.04	0.49	11.70	5.60	9.53
G232_08281	6.62	0.41	4.81	1.49	4.00	1.76	1.11	1.51	4.67	1.30	11.94	2.48	3.90	2.43	3.71	0.56	0.04	6.01	1.31	0.57	5.83	2.20	0.16	1.29	11.27	5.37	9.68
G232_08282	8.65	0.16	5.79	1.69	4.98	1.31	1.00	0.97	5.40	2.35	12.58	1.98	4.32	3.25	4.43	0.56	0.35	5.79	1.00	0.94	7.26	2.60	0.20	1.19	12.25	7.04	9.89
G232_08283	8.55	0.45	5.44	2.03	2.72	1.07	1.10	1.22	4.48	2.70	9.44	1.54	3.78	3.10	3.74	0.54	0.52	4.50	0.99	0.96	7.04	2.54	0.65	0.90	12.59	4.97	9.98
G232_08284	6.85	0.15	9.09	4.25	5.65	2.75	1.67	1.80	3.57	3.15	11.30	2.91	3.82	1.99	4.20	1.70	0.00	3.58	1.66	1.30	8.16	2.91	0.00	1.25	9.67	6.89	8.43
