GENE	COVERAGE	STRAIN	GROUP
G232_07764	0.9663	Rstd	R
G232_07764	0.2308	SM102	S
G232_07764	0.8212	SM104	S
G232_07764	0.9027	SM105	S
G232_07764	0.7510	SM108	S
G232_07764	0.7391	SM109	S
G232_07764	0.6446	SM11	S
G232_07764	0.7682	SM122	S
G232_07764	1.0660	SM13	S
G232_07764	0.7258	SM14	S
G232_07764	0.8855	SM18	S
G232_07764	0.8728	SM24	S
G232_07764	0.6454	SM27	S
G232_07764	1.0750	SM28	S
G232_07764	1.4211	SM29	S
G232_07764	1.0286	SM35	S
G232_07764	0.0000	SM36	S
G232_07764	0.9173	SM42	S
G232_07764	0.5758	SM48	S
G232_07764	0.6807	SM57	S
G232_07764	0.8658	SM66	S
G232_07764	0.8669	SM67	S
G232_07764	0.1133	SM72	S
G232_07764	0.6619	SM74	S
G232_07764	0.9436	SM84	S
G232_07764	1.0272	SM9	S
G232_07764	0.7600	SM91	S
G232_07765	0.8246	Rstd	R
G232_07765	0.0000	SM102	S
G232_07765	0.9556	SM104	S
G232_07765	0.6693	SM105	S
G232_07765	0.5726	SM108	S
G232_07765	1.3609	SM109	S
G232_07765	0.5060	SM11	S
G232_07765	1.1987	SM122	S
G232_07765	0.6660	SM13	S
G232_07765	0.4866	SM14	S
G232_07765	1.5298	SM18	S
G232_07765	0.8202	SM24	S
G232_07765	0.6221	SM27	S
G232_07765	1.0643	SM28	S
G232_07765	1.4035	SM29	S
G232_07765	0.6286	SM35	S
G232_07765	0.0000	SM36	S
G232_07765	0.9824	SM42	S
G232_07765	0.8727	SM48	S
G232_07765	0.3025	SM57	S
G232_07765	0.8645	SM66	S
G232_07765	1.0162	SM67	S
G232_07765	0.0000	SM72	S
G232_07765	1.4748	SM74	S
G232_07765	0.5500	SM84	S
G232_07765	0.5728	SM9	S
G232_07765	0.8964	SM91	S
G232_07766	0.9782	Rstd	R
G232_07766	0.8881	SM102	S
G232_07766	0.9261	SM104	S
G232_07766	0.6770	SM105	S
G232_07766	0.9461	SM108	S
G232_07766	0.7217	SM109	S
G232_07766	0.8554	SM11	S
G232_07766	0.7815	SM122	S
G232_07766	0.6757	SM13	S
G232_07766	0.8575	SM14	S
G232_07766	1.3959	SM18	S
G232_07766	0.6623	SM24	S
G232_07766	0.8875	SM27	S
G232_07766	0.7000	SM28	S
G232_07766	1.4035	SM29	S
G232_07766	0.5714	SM35	S
G232_07766	1.1556	SM36	S
G232_07766	0.7553	SM42	S
G232_07766	1.0667	SM48	S
G232_07766	0.9580	SM57	S
G232_07766	0.8245	SM66	S
G232_07766	0.9740	SM67	S
G232_07766	1.1724	SM72	S
G232_07766	0.5108	SM74	S
G232_07766	0.7910	SM84	S
G232_07766	0.7264	SM9	S
G232_07766	0.9238	SM91	S
G232_07767	0.8196	Rstd	R
G232_07767	0.0000	SM102	S
G232_07767	0.9395	SM104	S
G232_07767	0.8210	SM105	S
G232_07767	0.7033	SM108	S
G232_07767	0.4652	SM109	S
G232_07767	0.8976	SM11	S
G232_07767	0.7616	SM122	S
G232_07767	0.7670	SM13	S
G232_07767	0.5995	SM14	S
G232_07767	1.2253	SM18	S
G232_07767	0.5833	SM24	S
G232_07767	0.5860	SM27	S
G232_07767	0.7071	SM28	S
G232_07767	1.2164	SM29	S
G232_07767	0.8476	SM35	S
G232_07767	0.0117	SM36	S
G232_07767	0.9401	SM42	S
G232_07767	0.8182	SM48	S
G232_07767	0.7983	SM57	S
G232_07767	0.7690	SM66	S
G232_07767	0.5292	SM67	S
G232_07767	0.0739	SM72	S
G232_07767	0.4532	SM74	S
G232_07767	0.7490	SM84	S
G232_07767	0.9024	SM9	S
G232_07767	0.8698	SM91	S
G232_07768	0.9891	Rstd	R
G232_07768	5.6783	SM102	S
G232_07768	0.9731	SM104	S
G232_07768	0.7160	SM105	S
G232_07768	0.7344	SM108	S
G232_07768	1.6565	SM109	S
G232_07768	1.3554	SM11	S
G232_07768	0.6689	SM122	S
G232_07768	0.9379	SM13	S
G232_07768	4.7016	SM14	S
G232_07768	1.4836	SM18	S
G232_07768	0.7456	SM24	S
G232_07768	1.0488	SM27	S
G232_07768	0.9393	SM28	S
G232_07768	0.9064	SM29	S
G232_07768	0.9143	SM35	S
G232_07768	7.1790	SM36	S
G232_07768	1.0810	SM42	S
G232_07768	1.2182	SM48	S
G232_07768	0.8655	SM57	S
G232_07768	0.7639	SM66	S
G232_07768	0.9026	SM67	S
G232_07768	6.5468	SM72	S
G232_07768	0.4460	SM74	S
G232_07768	0.8848	SM84	S
G232_07768	0.7984	SM9	S
G232_07768	0.7644	SM91	S
G232_07769	0.8057	Rstd	R
G232_07769	0.2238	SM102	S
G232_07769	0.6452	SM104	S
G232_07769	0.7004	SM105	S
G232_07769	0.7531	SM108	S
G232_07769	0.6870	SM109	S
G232_07769	0.8554	SM11	S
G232_07769	0.7285	SM122	S
G232_07769	1.1631	SM13	S
G232_07769	0.7608	SM14	S
G232_07769	1.5018	SM18	S
G232_07769	0.7018	SM24	S
G232_07769	0.7601	SM27	S
G232_07769	1.1857	SM28	S
G232_07769	1.1725	SM29	S
G232_07769	1.1429	SM35	S
G232_07769	0.3696	SM36	S
G232_07769	0.7588	SM42	S
G232_07769	0.9333	SM48	S
G232_07769	0.6891	SM57	S
G232_07769	0.9058	SM66	S
G232_07769	0.9318	SM67	S
G232_07769	0.2759	SM72	S
G232_07769	0.8129	SM74	S
G232_07769	0.9108	SM84	S
G232_07769	0.7920	SM9	S
G232_07769	0.7033	SM91	S
G232_07770	0.6125	Rstd	R
G232_07770	0.6224	SM102	S
G232_07770	0.7903	SM104	S
G232_07770	0.9300	SM105	S
G232_07770	0.7490	SM108	S
G232_07770	0.8783	SM109	S
G232_07770	0.7651	SM11	S
G232_07770	1.1656	SM122	S
G232_07770	0.7515	SM13	S
G232_07770	0.7903	SM14	S
G232_07770	1.3106	SM18	S
G232_07770	0.8772	SM24	S
G232_07770	0.5011	SM27	S
G232_07770	0.8893	SM28	S
G232_07770	1.3977	SM29	S
G232_07770	0.6667	SM35	S
G232_07770	0.1167	SM36	S
G232_07770	0.8468	SM42	S
G232_07770	1.1273	SM48	S
G232_07770	0.3782	SM57	S
G232_07770	1.0426	SM66	S
G232_07770	0.8409	SM67	S
G232_07770	0.2315	SM72	S
G232_07770	0.8273	SM74	S
G232_07770	1.0953	SM84	S
G232_07770	0.9536	SM9	S
G232_07770	0.9717	SM91	S
G232_07771	0.7661	Rstd	R
G232_07771	0.7972	SM102	S
G232_07771	0.6761	SM104	S
G232_07771	0.6459	SM105	S
G232_07771	0.7676	SM108	S
G232_07771	0.7870	SM109	S
G232_07771	0.7892	SM11	S
G232_07771	0.6291	SM122	S
G232_07771	0.8117	SM13	S
G232_07771	0.8898	SM14	S
G232_07771	1.1181	SM18	S
G232_07771	0.7807	SM24	S
G232_07771	0.6858	SM27	S
G232_07771	0.8036	SM28	S
G232_07771	1.4211	SM29	S
G232_07771	0.8667	SM35	S
G232_07771	1.0078	SM36	S
G232_07771	1.0898	SM42	S
G232_07771	1.2242	SM48	S
G232_07771	0.7647	SM57	S
G232_07771	0.8542	SM66	S
G232_07771	0.5714	SM67	S
G232_07771	1.0345	SM72	S
G232_07771	0.2086	SM74	S
G232_07771	0.8352	SM84	S
G232_07771	1.0240	SM9	S
G232_07771	0.9035	SM91	S
G232_07772	0.4648	Rstd	R
G232_07772	6.6503	SM102	S
G232_07772	0.5699	SM104	S
G232_07772	0.7276	SM105	S
G232_07772	0.5851	SM108	S
G232_07772	1.8391	SM109	S
G232_07772	1.1928	SM11	S
