GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_03761	9.24	1.68	6.86	2.78	4.64	2.34	1.59	1.44	4.32	4.00	10.90	1.44	4.02	2.19	3.83	0.25	3.65	4.20	1.81	1.40	7.60	2.77	1.93	1.31	11.67	5.89	12.15
G232_03762	7.18	0.28	6.57	2.55	3.45	1.60	1.79	0.96	5.08	1.69	9.93	2.45	4.31	2.33	3.16	0.82	0.02	5.29	1.64	0.76	6.82	3.09	0.23	1.28	12.71	5.29	10.66
G232_03763	10.88	4.16	5.65	1.87	3.56	2.18	1.13	1.30	3.95	6.32	9.59	2.06	3.94	2.19	3.80	0.90	7.18	6.34	0.80	0.75	6.05	2.96	5.59	0.99	11.31	4.01	9.55
G232_03764	11.45	0.11	6.92	2.26	3.53	2.57	1.06	0.92	4.02	1.45	10.19	1.70	4.00	1.97	4.58	0.49	0.60	4.28	0.49	0.46	6.65	2.28	0.35	2.34	12.16	6.13	10.23
G232_03765	8.20	10.99	6.36	1.14	4.38	4.86	3.08	1.84	4.31	18.05	10.35	1.93	3.70	2.56	3.50	0.83	27.15	7.52	1.93	2.09	6.38	3.37	15.16	1.36	11.00	6.84	8.55
G232_03766	7.03	0.93	7.28	2.03	3.73	1.63	1.16	0.40	4.62	3.77	11.14	2.23	2.86	2.24	4.14	0.49	1.93	5.38	1.37	1.16	7.74	2.77	1.15	0.94	14.10	4.51	11.05
G232_03767	7.83	2.38	3.35	2.26	3.26	2.00	2.13	1.51	5.89	9.15	12.87	2.20	5.01	2.96	4.46	1.14	5.59	6.81	1.86	1.20	7.28	2.98	4.51	1.13	12.94	7.00	12.88
G232_03768	6.40	0.72	6.48	2.63	4.45	1.61	1.35	1.25	3.52	2.48	10.36	1.27	5.03	1.90	3.38	1.00	1.66	4.64	1.26	0.75	6.44	2.67	1.38	0.84	10.31	4.89	10.10
G232_03769	6.31	3.05	4.21	2.91	3.37	2.15	1.86	0.67	4.19	5.19	10.61	1.82	3.60	3.83	5.74	0.68	4.68	8.59	1.06	0.00	6.49	2.45	3.01	0.93	14.00	6.06	10.99
G232_03770	7.40	3.37	6.80	1.71	6.35	3.72	2.28	0.58	4.94	9.74	11.93	2.13	3.35	4.78	5.15	0.95	10.76	7.24	1.64	2.43	5.65	1.94	7.80	0.91	11.12	7.86	12.28
G232_03771	12.02	0.05	6.35	2.31	3.80	1.64	1.23	2.01	3.76	1.32	6.52	1.49	6.44	2.09	2.51	0.69	0.00	5.75	0.95	0.54	4.72	2.65	0.00	0.83	11.83	5.92	10.63
G232_03772	8.79	1.06	5.91	1.13	3.74	2.12	0.84	1.53	3.39	4.11	10.10	1.71	3.87	2.06	4.35	0.73	3.46	4.54	1.81	0.74	5.08	2.14	1.83	0.36	11.74	3.62	12.58
G232_03773	7.76	0.37	5.46	1.60	4.49	1.76	1.46	1.12	4.24	2.82	7.98	2.31	3.79	2.13	4.01	0.43	0.54	4.92	1.39	0.43	5.46	1.80	0.98	0.57	10.93	5.53	8.93
G232_03774	11.88	1.19	6.33	2.12	4.07	2.46	0.98	1.45	3.68	3.42	10.02	1.90	4.08	2.64	4.38	0.98	1.79	5.62	1.75	0.88	5.12	2.05	1.70	0.83	9.69	6.07	10.13
G232_03775	8.29	0.30	6.18	1.83	6.00	1.61	0.86	1.58	4.79	1.85	11.99	2.78	3.65	2.66	3.43	0.80	0.10	4.50	0.91	0.70	4.08	3.10	0.18	0.60	13.16	5.23	9.11
G232_03776	9.20	3.95	7.35	1.84	4.87	1.96	1.40	1.60	3.98	9.40	9.36	2.11	2.92	2.11	3.84	1.21	8.11	5.64	1.16	1.09	5.60	2.07	5.68	0.91	13.02	3.00	7.67
G232_03777	9.21	0.18	5.64	1.56	3.91	1.60	0.46	0.81	6.15	3.15	12.22	2.35	4.47	3.88	4.46	0.73	0.16	6.07	1.23	0.83	5.83	2.33	0.14	0.93	11.97	6.75	12.03
G232_03778	9.08	1.31	5.70	1.72	3.15	1.00	1.25	0.83	3.79	2.38	11.24	2.18	5.92	3.13	4.26	0.99	3.06	4.58	2.06	0.17	6.34	3.04	1.72	0.42	11.06	4.75	5.40
G232_03779	10.66	3.30	5.77	1.66	3.38	2.51	1.69	1.74	3.96	7.31	10.08	1.61	3.18	2.61	3.42	1.07	6.75	4.58	1.57	0.72	6.79	2.94	5.05	1.44	9.36	4.49	8.61
G232_03780	7.33	4.92	5.52	1.71	2.50	1.65	1.48	0.75	3.44	8.89	14.66	1.15	6.40	3.59	6.85	2.10	5.41	5.06	1.66	0.99	6.66	2.29	6.61	1.15	10.28	4.78	11.51
G232_03781	10.64	2.36	5.47	1.32	3.33	1.61	1.05	1.46	5.11	5.69	9.47	1.89	3.64	2.85	3.91	0.83	5.18	4.15	1.99	0.54	6.43	2.96	3.91	1.03	12.66	4.36	10.34
G232_03782	9.39	0.13	5.96	1.80	3.44	2.84	1.24	1.03	2.89	1.71	8.79	2.55	4.32	2.35	3.92	1.03	0.04	3.79	1.14	0.74	7.37	2.67	0.21	0.52	10.46	5.12	7.95
G232_03783	6.53	0.54	6.09	2.16	4.45	1.08	0.84	0.63	3.98	1.89	17.77	3.05	4.21	3.32	5.75	1.35	0.00	6.19	1.37	1.43	7.93	1.59	0.00	1.91	12.67	6.28	12.02
G232_03784	11.83	0.83	4.83	2.10	4.69	1.49	1.41	1.27	5.23	3.43	11.30	1.58	3.91	2.46	5.88	0.66	1.07	3.27	1.02	1.27	5.86	3.93	0.80	0.78	11.81	5.71	11.38
G232_03785	8.94	1.00	5.85	1.59	3.79	1.70	1.05	1.25	4.60	3.32	11.43	2.54	2.54	2.01	4.39	0.56	1.57	3.64	1.42	0.97	6.75	2.75	2.13	1.50	10.58	3.87	9.25
G232_03786	8.71	6.20	7.53	2.78	3.59	2.31	1.02	1.45	3.32	5.31	11.68	1.90	4.06	2.15	1.18	0.66	9.95	6.74	1.39	0.78	5.70	3.10	6.23	0.54	14.06	5.51	11.61
G232_03787	12.54	0.74	6.10	2.41	3.55	1.49	1.01	1.20	5.78	3.37	12.00	3.24	5.03	2.41	2.69	0.42	0.45	7.89	1.00	0.72	5.35	1.47	1.06	0.59	14.06	6.91	9.73
G232_03788	5.91	4.18	7.95	3.89	5.05	2.14	1.58	1.37	3.23	6.00	10.73	2.00	4.50	2.22	3.37	1.10	7.88	4.94	1.89	1.29	7.88	2.39	7.06	0.94	12.60	3.98	9.04
G232_03789	7.00	3.62	5.25	1.73	3.03	2.68	1.64	1.17	4.54	5.65	13.18	2.33	5.54	3.32	4.80	0.92	7.44	5.88	1.58	0.90	5.57	4.21	7.04	0.74	12.60	6.83	13.46
G232_03790	8.81	0.42	6.59	2.22	4.22	1.39	1.10	1.13	4.09	1.42	9.64	1.99	3.38	2.29	3.46	0.72	0.39	5.17	1.12	1.01	7.43	2.30	0.42	1.12	11.47	4.94	8.39
G232_03791	10.42	0.09	6.65	1.55	4.08	1.45	0.75	0.71	4.50	1.74	9.34	1.82	3.56	2.77	2.75	0.88	0.00	4.78	1.61	1.06	3.80	2.64	0.09	0.65	11.05	4.88	9.49
G232_03792	5.92	6.49	6.96	2.57	2.65	3.26	1.16	1.67	5.73	12.90	12.22	1.65	2.77	2.22	4.41	1.75	11.68	7.34	1.65	0.73	4.32	1.97	9.55	0.00	12.64	4.84	10.45
