GENE	COVERAGE	STRAIN	GROUP
G232_00115	0.5956	Rstd	R
G232_00115	0.7692	SM102	S
G232_00115	0.6505	SM104	S
G232_00115	0.7704	SM105	S
G232_00115	0.7469	SM108	S
G232_00115	0.6304	SM109	S
G232_00115	0.6325	SM11	S
G232_00115	0.1656	SM122	S
G232_00115	0.7049	SM13	S
G232_00115	0.8656	SM14	S
G232_00115	1.1900	SM18	S
G232_00115	0.6096	SM24	S
G232_00115	0.7856	SM27	S
G232_00115	1.0214	SM28	S
G232_00115	1.2222	SM29	S
G232_00115	1.1714	SM35	S
G232_00115	0.8716	SM36	S
G232_00115	0.7711	SM42	S
G232_00115	0.8788	SM48	S
G232_00115	1.3613	SM57	S
G232_00115	0.9703	SM66	S
G232_00115	0.3961	SM67	S
G232_00115	0.9704	SM72	S
G232_00115	1.2734	SM74	S
G232_00115	0.5828	SM84	S
G232_00115	0.7328	SM9	S
G232_00115	0.7777	SM91	S
G232_00116	0.7037	Rstd	R
G232_00116	1.3566	SM102	S
G232_00116	0.4731	SM104	S
G232_00116	0.5720	SM105	S
G232_00116	0.8506	SM108	S
G232_00116	1.5783	SM109	S
G232_00116	0.7108	SM11	S
G232_00116	0.1854	SM122	S
G232_00116	0.4194	SM13	S
G232_00116	1.7097	SM14	S
G232_00116	1.4153	SM18	S
G232_00116	0.6798	SM24	S
G232_00116	0.8344	SM27	S
G232_00116	0.9929	SM28	S
G232_00116	1.0117	SM29	S
G232_00116	0.1619	SM35	S
G232_00116	2.1440	SM36	S
G232_00116	0.4296	SM42	S
G232_00116	0.5636	SM48	S
G232_00116	0.8319	SM57	S
G232_00116	0.7897	SM66	S
G232_00116	0.9091	SM67	S
G232_00116	1.6897	SM72	S
G232_00116	0.2374	SM74	S
G232_00116	0.5973	SM84	S
G232_00116	0.6368	SM9	S
G232_00116	0.6448	SM91	S
