GENE	COVERAGE	STRAIN	GROUP
G232_02613	0.6541	Rstd	R
G232_02613	5.3287	SM102	S
G232_02613	0.6263	SM104	S
G232_02613	0.8833	SM105	S
G232_02613	0.8091	SM108	S
G232_02613	1.3565	SM109	S
G232_02613	1.4337	SM11	S
G232_02613	1.0331	SM122	S
G232_02613	0.9592	SM13	S
G232_02613	3.6183	SM14	S
G232_02613	1.7479	SM18	S
G232_02613	1.1974	SM24	S
G232_02613	1.0212	SM27	S
G232_02613	1.0750	SM28	S
G232_02613	1.2719	SM29	S
G232_02613	1.0476	SM35	S
G232_02613	7.1401	SM36	S
G232_02613	0.8609	SM42	S
G232_02613	0.9030	SM48	S
G232_02613	1.0336	SM57	S
G232_02613	0.6839	SM66	S
G232_02613	0.9188	SM67	S
G232_02613	6.8128	SM72	S
G232_02613	0.5252	SM74	S
G232_02613	0.9298	SM84	S
G232_02613	0.8880	SM9	S
G232_02613	0.9185	SM91	S
G232_02614	0.6323	Rstd	R
G232_02614	0.9021	SM102	S
G232_02614	0.8871	SM104	S
G232_02614	0.5681	SM105	S
G232_02614	0.5954	SM108	S
G232_02614	0.8435	SM109	S
G232_02614	0.9157	SM11	S
G232_02614	0.9272	SM122	S
G232_02614	0.8485	SM13	S
G232_02614	0.6694	SM14	S
G232_02614	1.1194	SM18	S
G232_02614	1.0351	SM24	S
G232_02614	0.6051	SM27	S
G232_02614	1.4607	SM28	S
G232_02614	0.7836	SM29	S
G232_02614	0.5619	SM35	S
G232_02614	0.4825	SM36	S
G232_02614	0.9278	SM42	S
G232_02614	0.4545	SM48	S
G232_02614	1.0084	SM57	S
G232_02614	0.8994	SM66	S
G232_02614	0.9448	SM67	S
G232_02614	0.6059	SM72	S
G232_02614	1.2374	SM74	S
G232_02614	0.8772	SM84	S
G232_02614	0.9792	SM9	S
G232_02614	0.9973	SM91	S
G232_02615	1.0208	Rstd	R
G232_02615	0.2168	SM102	S
G232_02615	0.9530	SM104	S
G232_02615	0.5759	SM105	S
G232_02615	0.9461	SM108	S
G232_02615	0.9609	SM109	S
G232_02615	1.1627	SM11	S
G232_02615	0.4702	SM122	S
G232_02615	0.6408	SM13	S
G232_02615	0.4409	SM14	S
G232_02615	1.3203	SM18	S
G232_02615	1.1623	SM24	S
G232_02615	0.9193	SM27	S
G232_02615	1.3321	SM28	S
G232_02615	1.1316	SM29	S
G232_02615	0.5429	SM35	S
G232_02615	0.2607	SM36	S
G232_02615	0.7852	SM42	S
G232_02615	0.8848	SM48	S
G232_02615	0.9832	SM57	S
G232_02615	0.8735	SM66	S
G232_02615	0.5682	SM67	S
G232_02615	0.3153	SM72	S
G232_02615	1.1079	SM74	S
G232_02615	1.0503	SM84	S
G232_02615	0.8480	SM9	S
G232_02615	1.0257	SM91	S
G232_02616	0.8434	Rstd	R
G232_02616	1.6853	SM102	S
G232_02616	0.8508	SM104	S
G232_02616	0.6693	SM105	S
G232_02616	1.0041	SM108	S
G232_02616	0.9391	SM109	S
G232_02616	1.0241	SM11	S
G232_02616	1.1060	SM122	S
G232_02616	0.7961	SM13	S
G232_02616	1.4113	SM14	S
G232_02616	1.3557	SM18	S
G232_02616	0.9211	SM24	S
G232_02616	0.6645	SM27	S
G232_02616	0.9893	SM28	S
G232_02616	1.0234	SM29	S
G232_02616	0.9810	SM35	S
G232_02616	2.0389	SM36	S
G232_02616	0.7535	SM42	S
G232_02616	0.6364	SM48	S
G232_02616	1.3025	SM57	S
G232_02616	1.0284	SM66	S
G232_02616	1.0974	SM67	S
G232_02616	1.9655	SM72	S
G232_02616	0.9209	SM74	S
G232_02616	0.7651	SM84	S
G232_02616	0.9264	SM9	S
G232_02616	0.6174	SM91	S
G232_02617	0.7830	Rstd	R
G232_02617	1.3287	SM102	S
G232_02617	0.7151	SM104	S
G232_02617	0.6381	SM105	S
G232_02617	0.5892	SM108	S
G232_02617	1.3957	SM109	S
G232_02617	1.3855	SM11	S
G232_02617	0.4967	SM122	S
G232_02617	0.6291	SM13	S
G232_02617	2.0753	SM14	S
G232_02617	1.2996	SM18	S
G232_02617	0.5570	SM24	S
G232_02617	0.7452	SM27	S
G232_02617	0.8893	SM28	S
G232_02617	1.1111	SM29	S
G232_02617	0.8286	SM35	S
G232_02617	1.8794	SM36	S
G232_02617	1.4472	SM42	S
G232_02617	1.4667	SM48	S
G232_02617	1.0420	SM57	S
G232_02617	0.7806	SM66	S
G232_02617	0.7857	SM67	S
G232_02617	2.3941	SM72	S
