GENE	COVERAGE	STRAIN	GROUP
G232_01766	0.6650	Rstd	R
G232_01766	0.0210	SM102	S
G232_01766	0.6801	SM104	S
G232_01766	0.9105	SM105	S
G232_01766	0.8112	SM108	S
G232_01766	0.7522	SM109	S
G232_01766	0.7349	SM11	S
G232_01766	0.8146	SM122	S
G232_01766	0.7689	SM13	S
G232_01766	0.2554	SM14	S
G232_01766	0.3739	SM18	S
G232_01766	0.6754	SM24	S
G232_01766	0.7282	SM27	S
G232_01766	0.8679	SM28	S
G232_01766	0.4211	SM29	S
G232_01766	0.8190	SM35	S
G232_01766	0.0233	SM36	S
G232_01766	0.8345	SM42	S
G232_01766	0.7152	SM48	S
G232_01766	0.8235	SM57	S
G232_01766	0.7265	SM66	S
G232_01766	0.8409	SM67	S
G232_01766	0.0394	SM72	S
G232_01766	0.4820	SM74	S
G232_01766	0.9161	SM84	S
G232_01766	0.7872	SM9	S
G232_01766	0.7688	SM91	S
G232_01767	0.8087	Rstd	R
G232_01767	0.2028	SM102	S
G232_01767	0.4651	SM104	S
G232_01767	0.6615	SM105	S
G232_01767	0.7199	SM108	S
G232_01767	0.7304	SM109	S
G232_01767	0.5060	SM11	S
G232_01767	0.7550	SM122	S
G232_01767	0.9398	SM13	S
G232_01767	0.4704	SM14	S
G232_01767	1.3240	SM18	S
G232_01767	1.3246	SM24	S
G232_01767	0.7622	SM27	S
G232_01767	0.8357	SM28	S
G232_01767	1.0409	SM29	S
G232_01767	0.6095	SM35	S
G232_01767	0.2062	SM36	S
G232_01767	0.8873	SM42	S
G232_01767	0.8121	SM48	S
G232_01767	0.7395	SM57	S
G232_01767	0.6606	SM66	S
G232_01767	0.7403	SM67	S
G232_01767	0.1478	SM72	S
G232_01767	0.4029	SM74	S
G232_01767	0.9649	SM84	S
G232_01767	0.9472	SM9	S
G232_01767	0.9655	SM91	S
G232_01768	0.7879	Rstd	R
G232_01768	5.2168	SM102	S
G232_01768	0.8548	SM104	S
G232_01768	1.0078	SM105	S
G232_01768	0.9212	SM108	S
G232_01768	0.6348	SM109	S
G232_01768	1.0542	SM11	S
G232_01768	0.9934	SM122	S
G232_01768	0.9592	SM13	S
G232_01768	2.8790	SM14	S
G232_01768	0.0000	SM18	S
G232_01768	0.6579	SM24	S
G232_01768	1.0361	SM27	S
G232_01768	0.3071	SM28	S
G232_01768	0.0000	SM29	S
G232_01768	0.7905	SM35	S
G232_01768	7.4942	SM36	S
G232_01768	0.8169	SM42	S
G232_01768	1.4606	SM48	S
G232_01768	0.2689	SM57	S
G232_01768	0.7019	SM66	S
G232_01768	1.0000	SM67	S
G232_01768	5.0936	SM72	S
G232_01768	0.9928	SM74	S
G232_01768	0.9039	SM84	S
G232_01768	0.6000	SM9	S
G232_01768	0.7281	SM91	S
G232_01769	0.7255	Rstd	R
G232_01769	3.8811	SM102	S
G232_01769	0.8642	SM104	S
G232_01769	0.6693	SM105	S
G232_01769	0.6680	SM108	S
G232_01769	0.5087	SM109	S
G232_01769	1.9699	SM11	S
G232_01769	0.4702	SM122	S
G232_01769	0.7340	SM13	S
G232_01769	2.7097	SM14	S
G232_01769	0.0000	SM18	S
G232_01769	0.7807	SM24	S
G232_01769	0.5732	SM27	S
G232_01769	0.4786	SM28	S
G232_01769	0.0673	SM29	S
G232_01769	0.8000	SM35	S
G232_01769	4.6031	SM36	S
G232_01769	0.9947	SM42	S
G232_01769	0.4242	SM48	S
G232_01769	0.8319	SM57	S
G232_01769	0.6219	SM66	S
G232_01769	0.9903	SM67	S
G232_01769	3.6158	SM72	S
G232_01769	0.4173	SM74	S
G232_01769	1.2456	SM84	S
G232_01769	0.6976	SM9	S
G232_01769	0.8344	SM91	S
