GENE	COVERAGE	STRAIN	GROUP
G232_04006	1.2052	Rstd	R
G232_04006	0.0979	SM102	S
G232_04006	1.4247	SM104	S
G232_04006	1.1051	SM105	S
G232_04006	1.6701	SM108	S
G232_04006	1.4826	SM109	S
G232_04006	1.4458	SM11	S
G232_04006	1.4570	SM122	S
G232_04006	1.3592	SM13	S
G232_04006	0.6237	SM14	S
G232_04006	0.5043	SM18	S
G232_04006	1.8509	SM24	S
G232_04006	1.0892	SM27	S
G232_04006	1.3107	SM28	S
G232_04006	0.4883	SM29	S
G232_04006	1.2000	SM35	S
G232_04006	0.0389	SM36	S
G232_04006	1.3873	SM42	S
G232_04006	1.4727	SM48	S
G232_04006	1.3361	SM57	S
G232_04006	1.2890	SM66	S
G232_04006	1.8409	SM67	S
G232_04006	0.2562	SM72	S
G232_04006	1.6691	SM74	S
G232_04006	1.3616	SM84	S
G232_04006	1.3968	SM9	S
G232_04006	1.4314	SM91	S
G232_04007	0.7671	Rstd	R
G232_04007	0.5105	SM102	S
G232_04007	0.8280	SM104	S
G232_04007	1.1984	SM105	S
G232_04007	0.5539	SM108	S
G232_04007	0.9000	SM109	S
G232_04007	0.5843	SM11	S
G232_04007	1.0000	SM122	S
G232_04007	0.5728	SM13	S
G232_04007	0.9274	SM14	S
G232_04007	1.3788	SM18	S
G232_04007	0.8377	SM24	S
G232_04007	0.9618	SM27	S
G232_04007	0.7964	SM28	S
G232_04007	1.1287	SM29	S
G232_04007	1.1333	SM35	S
G232_04007	0.6031	SM36	S
G232_04007	0.7887	SM42	S
G232_04007	1.1152	SM48	S
G232_04007	0.7227	SM57	S
G232_04007	1.0090	SM66	S
G232_04007	1.0000	SM67	S
G232_04007	0.8325	SM72	S
G232_04007	0.8849	SM74	S
G232_04007	0.9817	SM84	S
G232_04007	0.9568	SM9	S
G232_04007	0.8760	SM91	S
G232_04008	1.0684	Rstd	R
G232_04008	1.3147	SM102	S
G232_04008	0.9247	SM104	S
G232_04008	0.5175	SM105	S
G232_04008	0.8278	SM108	S
G232_04008	0.6174	SM109	S
G232_04008	0.9217	SM11	S
G232_04008	0.9404	SM122	S
G232_04008	0.8641	SM13	S
G232_04008	1.3199	SM14	S
G232_04008	1.3362	SM18	S
G232_04008	0.5088	SM24	S
G232_04008	0.7049	SM27	S
G232_04008	0.5250	SM28	S
G232_04008	1.0643	SM29	S
G232_04008	1.0857	SM35	S
G232_04008	1.3541	SM36	S
G232_04008	0.7113	SM42	S
G232_04008	0.7212	SM48	S
G232_04008	0.8067	SM57	S
G232_04008	0.8000	SM66	S
G232_04008	0.6136	SM67	S
G232_04008	1.2906	SM72	S
G232_04008	0.7338	SM74	S
G232_04008	0.8330	SM84	S
G232_04008	0.5552	SM9	S
G232_04008	0.7839	SM91	S
G232_04009	0.6462	Rstd	R
G232_04009	1.0140	SM102	S
G232_04009	0.6358	SM104	S
G232_04009	0.4981	SM105	S
G232_04009	0.5539	SM108	S
G232_04009	0.4478	SM109	S
G232_04009	0.2590	SM11	S
G232_04009	0.5033	SM122	S
G232_04009	0.7942	SM13	S
G232_04009	0.4274	SM14	S
G232_04009	1.3386	SM18	S
G232_04009	1.0044	SM24	S
G232_04009	0.7176	SM27	S
G232_04009	1.2643	SM28	S
G232_04009	0.9795	SM29	S
G232_04009	0.8476	SM35	S
G232_04009	1.2646	SM36	S
G232_04009	0.8187	SM42	S
G232_04009	0.9758	SM48	S
G232_04009	1.2605	SM57	S
G232_04009	0.4658	SM66	S
G232_04009	0.8247	SM67	S
G232_04009	1.2562	SM72	S
G232_04009	0.3957	SM74	S
G232_04009	0.9214	SM84	S
G232_04009	0.8368	SM9	S
G232_04009	0.8680	SM91	S
G232_04010	0.8811	Rstd	R
G232_04010	6.0490	SM102	S
G232_04010	0.8011	SM104	S
G232_04010	1.2763	SM105	S
G232_04010	0.7261	SM108	S
G232_04010	1.6087	SM109	S
G232_04010	1.4157	SM11	S
G232_04010	1.0530	SM122	S
G232_04010	0.7437	SM13	S
G232_04010	4.1129	SM14	S
G232_04010	0.2960	SM18	S
G232_04010	0.7939	SM24	S
G232_04010	0.8684	SM27	S
G232_04010	0.5321	SM28	S
G232_04010	0.4678	SM29	S
G232_04010	1.0762	SM35	S
G232_04010	9.8171	SM36	S
G232_04010	1.0493	SM42	S
G232_04010	1.2909	SM48	S
G232_04010	1.0084	SM57	S
G232_04010	0.9045	SM66	S
G232_04010	1.2662	SM67	S
G232_04010	7.8177	SM72	S
G232_04010	1.2590	SM74	S
G232_04010	0.8680	SM84	S
G232_04010	0.8960	SM9	S
G232_04010	0.8583	SM91	S
G232_04011	0.8434	Rstd	R
G232_04011	0.1748	SM102	S
G232_04011	0.7083	SM104	S
G232_04011	0.5486	SM105	S
G232_04011	0.6826	SM108	S
G232_04011	0.8826	SM109	S
G232_04011	0.4578	SM11	S
G232_04011	0.6159	SM122	S
G232_04011	0.8874	SM13	S
G232_04011	0.3817	SM14	S
G232_04011	1.3228	SM18	S
G232_04011	0.4956	SM24	S
G232_04011	0.6030	SM27	S
G232_04011	1.0321	SM28	S
G232_04011	0.9444	SM29	S
G232_04011	0.7524	SM35	S
G232_04011	0.0506	SM36	S
G232_04011	0.7289	SM42	S
G232_04011	0.6182	SM48	S
G232_04011	0.6134	SM57	S
G232_04011	0.8103	SM66	S
G232_04011	0.7630	SM67	S
G232_04011	0.1182	SM72	S
G232_04011	0.6547	SM74	S
G232_04011	0.6972	SM84	S
G232_04011	0.7024	SM9	S
G232_04011	0.8813	SM91	S
G232_04012	0.5372	Rstd	R
G232_04012	1.1818	SM102	S
G232_04012	0.8306	SM104	S
G232_04012	1.1167	SM105	S
G232_04012	0.5581	SM108	S
G232_04012	0.8391	SM109	S
G232_04012	1.1687	SM11	S
G232_04012	0.1192	SM122	S
G232_04012	0.5864	SM13	S
G232_04012	0.5161	SM14	S
G232_04012	1.2278	SM18	S
G232_04012	0.8596	SM24	S
G232_04012	0.4544	SM27	S
G232_04012	0.3821	SM28	S
G232_04012	0.3129	SM29	S
G232_04012	0.4095	SM35	S
G232_04012	0.4669	SM36	S
G232_04012	0.8574	SM42	S
G232_04012	0.5333	SM48	S
G232_04012	0.4790	SM57	S
G232_04012	0.7781	SM66	S
G232_04012	0.5682	SM67	S
G232_04012	0.3399	SM72	S
G232_04012	1.2518	SM74	S
G232_04012	0.7124	SM84	S
G232_04012	0.6192	SM9	S
G232_04012	0.7148	SM91	S
G232_04013	0.6135	Rstd	R
G232_04013	0.3636	SM102	S
G232_04013	0.5538	SM104	S
G232_04013	0.5486	SM105	S
G232_04013	0.7552	SM108	S
G232_04013	0.4087	SM109	S
G232_04013	0.3916	SM11	S
G232_04013	0.4967	SM122	S
G232_04013	0.8117	SM13	S
G232_04013	0.3548	SM14	S
G232_04013	1.2144	SM18	S
G232_04013	0.6447	SM24	S
G232_04013	0.6837	SM27	S
G232_04013	0.6679	SM28	S
G232_04013	0.7719	SM29	S
G232_04013	0.3048	SM35	S
G232_04013	0.5058	SM36	S
G232_04013	0.7746	SM42	S
G232_04013	0.6727	SM48	S
G232_04013	0.2773	SM57	S
G232_04013	0.5045	SM66	S
G232_04013	0.8669	SM67	S
G232_04013	0.2315	SM72	S
G232_04013	0.5683	SM74	S
G232_04013	0.8490	SM84	S
G232_04013	0.6496	SM9	S
G232_04013	0.9495	SM91	S
G232_04014	0.6264	Rstd	R
G232_04014	1.0629	SM102	S
G232_04014	0.9704	SM104	S
G232_04014	0.5019	SM105	S
G232_04014	0.8797	SM108	S
G232_04014	0.8174	SM109	S
G232_04014	1.0422	SM11	S
G232_04014	0.8411	SM122	S
G232_04014	0.8058	SM13	S
G232_04014	0.6452	SM14	S
G232_04014	1.0974	SM18	S
G232_04014	0.6228	SM24	S
G232_04014	0.7155	SM27	S
G232_04014	0.8964	SM28	S
G232_04014	1.2164	SM29	S
G232_04014	1.2381	SM35	S
G232_04014	0.4397	SM36	S
G232_04014	0.6127	SM42	S
G232_04014	0.9576	SM48	S
G232_04014	0.9244	SM57	S
G232_04014	0.9342	SM66	S
G232_04014	0.7175	SM67	S
G232_04014	0.8818	SM72	S
G232_04014	0.6763	SM74	S
G232_04014	0.6766	SM84	S
G232_04014	0.6704	SM9	S
G232_04014	0.8273	SM91	S
G232_04015	0.5451	Rstd	R
G232_04015	0.6224	SM102	S
G232_04015	0.9167	SM104	S
G232_04015	0.4241	SM105	S
G232_04015	0.7656	SM108	S
G232_04015	0.7565	SM109	S
G232_04015	0.7169	SM11	S
G232_04015	0.7152	SM122	S
G232_04015	0.5806	SM13	S
G232_04015	0.6909	SM14	S
G232_04015	1.1571	SM18	S
G232_04015	0.7763	SM24	S
G232_04015	0.4756	SM27	S
G232_04015	0.8500	SM28	S
G232_04015	0.7690	SM29	S
G232_04015	0.4762	SM35	S
