GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_01575	9.10	0.21	6.84	1.99	3.68	1.82	1.23	1.61	4.98	2.18	10.92	1.93	4.94	1.87	3.71	0.80	0.00	4.04	1.35	0.78	6.19	3.10	0.23	1.21	12.87	4.85	10.11
G232_01576	4.08	0.28	2.69	0.55	1.25	0.33	1.40	2.13	1.26	0.52	3.62	0.78	0.78	0.61	1.60	0.27	0.01	2.44	0.53	0.00	2.80	1.72	0.01	0.61	5.22	2.49	3.44
G232_01577	7.28	1.05	5.95	1.76	3.74	1.50	0.99	1.09	3.81	3.16	10.44	1.49	3.05	2.09	2.39	0.80	2.16	5.02	1.16	0.92	4.59	2.54	1.61	0.92	11.08	3.95	8.73
G232_01578	9.50	1.17	6.67	1.65	5.56	2.38	0.93	1.24	4.62	3.62	7.41	0.93	4.12	2.10	3.61	0.84	2.16	4.61	1.78	1.45	6.07	2.31	2.08	1.90	9.87	4.33	8.57
G232_01579	7.29	6.87	5.92	1.67	3.74	2.84	2.28	0.44	4.72	16.79	2.98	1.77	3.01	1.35	1.04	0.82	21.06	6.08	2.47	1.51	6.39	1.80	14.65	1.87	10.06	5.11	10.17
G232_01580	6.90	0.51	6.48	1.87	3.73	0.86	1.85	1.05	5.02	5.46	8.04	2.10	3.64	1.94	3.49	1.33	0.43	3.83	1.20	1.28	6.39	2.43	0.54	1.97	12.75	6.48	10.74
G232_01581	6.30	0.81	5.86	1.99	3.98	1.94	1.44	1.19	3.77	2.81	10.53	1.73	2.85	2.90	2.50	0.86	1.20	4.04	0.85	1.09	5.61	3.47	0.71	0.80	10.62	5.44	8.91
G232_01582	6.86	1.08	5.56	3.08	3.60	1.29	0.83	1.71	3.79	4.05	9.76	1.67	4.00	2.34	2.71	0.98	1.24	7.20	0.89	0.83	5.68	2.00	0.82	1.10	11.08	5.50	9.85
G232_01583	6.79	1.29	7.03	2.50	3.40	1.31	1.71	1.96	4.29	3.75	10.91	2.12	3.23	2.27	3.37	0.88	3.63	4.07	1.69	1.11	5.31	3.25	1.41	0.97	12.73	4.76	8.63
G232_01584	8.06	0.00	5.85	1.09	2.74	1.22	0.46	0.59	2.83	2.14	10.06	1.69	3.78	2.12	3.13	0.51	0.04	4.91	0.96	0.80	3.67	2.05	0.04	0.65	10.24	3.83	8.09
G232_01585	6.76	0.00	6.32	1.88	2.58	1.18	0.82	0.86	4.16	1.46	7.07	1.60	4.18	1.71	3.02	0.85	0.00	4.73	1.11	0.38	3.12	2.76	0.17	0.79	11.08	4.76	9.75
G232_01586	9.33	0.00	5.86	1.69	4.61	2.83	0.62	1.20	3.63	2.57	10.67	0.95	4.90	2.91	3.20	0.73	0.24	4.44	1.50	0.49	2.93	4.13	0.04	1.48	19.10	7.80	10.81
G232_01587	7.68	2.23	4.66	2.02	3.77	1.30	1.01	1.57	3.74	2.89	8.33	2.01	2.25	2.03	1.86	0.86	0.98	4.06	2.52	0.86	3.88	2.10	1.10	0.58	9.69	4.63	7.74
G232_01588	6.16	2.14	7.30	1.75	4.99	2.05	1.98	1.11	3.92	4.47	8.39	2.28	2.30	1.74	2.83	1.02	2.86	3.85	1.63	1.60	8.06	2.08	2.47	1.60	7.51	4.69	8.11
G232_01589	5.06	1.51	5.51	1.83	2.87	0.90	2.11	0.40	2.85	3.69	6.34	1.51	2.43	1.48	2.26	1.32	4.53	3.57	1.29	1.74	5.58	1.55	3.51	0.97	5.45	2.47	6.66
G232_01590	8.39	4.50	5.66	1.25	4.12	2.22	1.37	1.27	2.76	10.96	8.44	0.89	2.89	2.56	3.65	0.47	9.62	5.84	1.66	1.02	3.68	3.38	8.80	1.61	8.22	3.37	9.48
G232_01591	6.86	0.52	6.94	1.83	3.74	1.82	1.31	1.10	3.50	2.50	8.15	1.68	2.49	1.82	1.53	0.73	1.02	4.27	1.07	1.26	5.63	2.20	1.01	2.06	9.16	5.68	11.02
G232_01592	9.05	3.21	6.76	2.66	5.49	2.33	0.84	0.25	4.20	4.10	8.87	0.80	3.52	2.71	2.88	0.40	2.41	4.04	2.60	1.14	5.55	4.44	3.66	1.32	12.90	5.66	8.38
G232_01593	5.13	2.13	5.26	1.28	4.49	1.96	1.19	1.31	3.93	3.78	9.77	1.78	3.17	2.78	3.80	1.04	4.75	6.91	1.00	0.19	4.30	0.90	3.90	0.49	9.55	4.78	9.36
G232_01594	8.72	0.05	5.23	1.91	4.97	2.17	0.50	1.15	4.93	1.49	8.91	1.89	3.20	1.92	3.02	0.52	0.01	4.83	0.79	1.03	6.08	2.93	0.43	1.04	11.95	3.07	9.25
G232_01595	13.25	0.00	9.17	2.24	5.18	2.71	1.20	1.59	2.93	1.37	11.56	2.02	4.22	1.66	2.29	1.17	0.00	3.80	1.09	0.57	5.47	3.00	0.10	1.14	10.93	5.07	9.96
G232_01596	9.76	0.30	6.37	3.44	3.14	2.53	0.76	1.88	4.19	0.55	7.22	1.53	4.00	1.43	0.46	0.31	0.00	3.30	1.96	0.66	9.33	3.05	0.00	1.25	9.14	4.32	10.26
G232_01597	12.07	0.59	5.62	1.49	4.06	2.53	1.44	0.84	3.64	2.87	10.71	2.47	4.35	2.59	2.92	0.86	1.04	3.20	3.01	0.51	5.98	4.05	1.10	0.37	10.89	5.04	8.00
G232_01598	10.73	5.27	7.58	1.96	5.45	4.32	2.17	1.67	4.15	9.34	0.05	1.55	4.02	1.75	0.13	0.88	12.43	4.91	1.78	1.83	7.78	2.46	10.18	1.20	11.75	3.04	9.79
