GENE	COVERAGE	STRAIN	GROUP
G232_00611	5.3191	Rstd	R
G232_00611	0.1049	SM102	S
G232_00611	2.8683	SM104	S
G232_00611	1.8482	SM105	S
G232_00611	5.1079	SM108	S
G232_00611	1.6130	SM109	S
G232_00611	2.6928	SM11	S
G232_00611	3.9470	SM122	S
G232_00611	4.9650	SM13	S
G232_00611	1.2151	SM14	S
G232_00611	0.9793	SM18	S
G232_00611	3.8509	SM24	S
G232_00611	1.5202	SM27	S
G232_00611	2.9679	SM28	S
G232_00611	0.5351	SM29	S
G232_00611	2.0381	SM35	S
G232_00611	0.1440	SM36	S
G232_00611	3.0282	SM42	S
G232_00611	2.6364	SM48	S
G232_00611	4.8235	SM57	S
G232_00611	2.6039	SM66	S
G232_00611	4.8117	SM67	S
G232_00611	0.0000	SM72	S
G232_00611	0.3094	SM74	S
G232_00611	3.4272	SM84	S
G232_00611	0.8512	SM9	S
G232_00611	3.8964	SM91	S
