GENE	COVERAGE	STRAIN	GROUP
G232_05862	0.8335	Rstd	R
G232_05862	1.3497	SM102	S
G232_05862	0.8737	SM104	S
G232_05862	0.5681	SM105	S
G232_05862	0.7573	SM108	S
G232_05862	1.3565	SM109	S
G232_05862	0.8012	SM11	S
G232_05862	0.5629	SM122	S
G232_05862	0.8544	SM13	S
G232_05862	0.7312	SM14	S
G232_05862	1.3581	SM18	S
G232_05862	0.5658	SM24	S
G232_05862	0.5711	SM27	S
G232_05862	0.8536	SM28	S
G232_05862	1.2456	SM29	S
G232_05862	0.9143	SM35	S
G232_05862	1.2140	SM36	S
G232_05862	0.8996	SM42	S
G232_05862	0.5333	SM48	S
G232_05862	0.9496	SM57	S
G232_05862	0.5677	SM66	S
G232_05862	0.6591	SM67	S
G232_05862	1.4926	SM72	S
G232_05862	1.0863	SM74	S
G232_05862	0.7109	SM84	S
G232_05862	0.7296	SM9	S
G232_05862	0.8813	SM91	S
G232_05863	0.7780	Rstd	R
G232_05863	0.8182	SM102	S
G232_05863	0.8011	SM104	S
G232_05863	0.6381	SM105	S
G232_05863	0.8714	SM108	S
G232_05863	0.7391	SM109	S
G232_05863	0.6687	SM11	S
G232_05863	0.6689	SM122	S
G232_05863	0.8583	SM13	S
G232_05863	0.6398	SM14	S
G232_05863	1.0646	SM18	S
G232_05863	0.7544	SM24	S
G232_05863	0.6369	SM27	S
G232_05863	0.7857	SM28	S
G232_05863	0.7953	SM29	S
G232_05863	0.8190	SM35	S
G232_05863	0.4475	SM36	S
G232_05863	0.9437	SM42	S
G232_05863	0.9697	SM48	S
G232_05863	1.1008	SM57	S
G232_05863	0.6555	SM66	S
G232_05863	0.6656	SM67	S
G232_05863	0.5813	SM72	S
G232_05863	0.8201	SM74	S
G232_05863	0.8108	SM84	S
G232_05863	0.8176	SM9	S
G232_05863	0.6980	SM91	S
G232_05864	1.1893	Rstd	R
G232_05864	1.4196	SM102	S
G232_05864	1.0282	SM104	S
G232_05864	0.7704	SM105	S
G232_05864	0.7241	SM108	S
G232_05864	0.6174	SM109	S
G232_05864	0.6687	SM11	S
G232_05864	0.6887	SM122	S
G232_05864	0.8117	SM13	S
G232_05864	0.9812	SM14	S
G232_05864	1.2948	SM18	S
G232_05864	0.9649	SM24	S
G232_05864	0.7962	SM27	S
G232_05864	0.9250	SM28	S
G232_05864	0.9357	SM29	S
G232_05864	0.6095	SM35	S
G232_05864	1.1751	SM36	S
G232_05864	0.9525	SM42	S
G232_05864	0.5576	SM48	S
G232_05864	0.4622	SM57	S
G232_05864	0.5742	SM66	S
G232_05864	0.8864	SM67	S
G232_05864	1.1921	SM72	S
G232_05864	0.5540	SM74	S
G232_05864	0.9092	SM84	S
G232_05864	0.8048	SM9	S
G232_05864	0.9699	SM91	S
G232_05865	0.9891	Rstd	R
G232_05865	2.0629	SM102	S
G232_05865	1.0672	SM104	S
G232_05865	0.6420	SM105	S
G232_05865	0.8983	SM108	S
G232_05865	1.0739	SM109	S
G232_05865	0.4639	SM11	S
G232_05865	0.7152	SM122	S
G232_05865	1.2641	SM13	S
G232_05865	1.6237	SM14	S
G232_05865	1.2680	SM18	S
G232_05865	0.8158	SM24	S
G232_05865	1.1019	SM27	S
G232_05865	1.0393	SM28	S
G232_05865	1.5468	SM29	S
G232_05865	1.1048	SM35	S
G232_05865	1.4475	SM36	S
G232_05865	1.3398	SM42	S
G232_05865	0.7030	SM48	S
G232_05865	1.9664	SM57	S
G232_05865	0.8258	SM66	S
G232_05865	1.0487	SM67	S
G232_05865	2.6207	SM72	S
G232_05865	0.7482	SM74	S
G232_05865	0.8856	SM84	S
G232_05865	1.0752	SM9	S
G232_05865	0.8353	SM91	S
G232_05866	0.6254	Rstd	R
G232_05866	2.5804	SM102	S
G232_05866	0.8683	SM104	S
G232_05866	0.5837	SM105	S
G232_05866	0.6411	SM108	S
G232_05866	1.1087	SM109	S
G232_05866	1.3193	SM11	S
G232_05866	0.8543	SM122	S
G232_05866	1.0291	SM13	S
G232_05866	3.4247	SM14	S
G232_05866	1.2509	SM18	S
G232_05866	0.5439	SM24	S
G232_05866	0.4395	SM27	S
G232_05866	0.8214	SM28	S
G232_05866	1.3129	SM29	S
G232_05866	0.4095	SM35	S
G232_05866	2.7471	SM36	S
G232_05866	0.9982	SM42	S
G232_05866	1.2182	SM48	S
G232_05866	1.0924	SM57	S
G232_05866	0.6361	SM66	S
G232_05866	0.7208	SM67	S
G232_05866	2.9360	SM72	S
G232_05866	0.7338	SM74	S
G232_05866	0.7216	SM84	S
G232_05866	0.8912	SM9	S
G232_05866	0.7555	SM91	S
G232_05867	0.7245	Rstd	R
G232_05867	3.7343	SM102	S
G232_05867	0.8938	SM104	S
G232_05867	0.5058	SM105	S
G232_05867	0.7261	SM108	S
G232_05867	1.3130	SM109	S
G232_05867	1.5422	SM11	S
G232_05867	0.3841	SM122	S
G232_05867	0.6854	SM13	S
G232_05867	2.6962	SM14	S
G232_05867	1.3471	SM18	S
G232_05867	0.5000	SM24	S
G232_05867	0.5096	SM27	S
G232_05867	0.8321	SM28	S
G232_05867	1.1696	SM29	S
G232_05867	0.6286	SM35	S
G232_05867	5.1712	SM36	S
G232_05867	0.8556	SM42	S
G232_05867	1.0303	SM48	S
G232_05867	1.1008	SM57	S
G232_05867	0.6916	SM66	S
G232_05867	0.3506	SM67	S
G232_05867	4.4581	SM72	S
G232_05867	0.6475	SM74	S
G232_05867	0.8444	SM84	S
G232_05867	0.9104	SM9	S
G232_05867	0.8928	SM91	S
G232_05868	0.7265	Rstd	R
G232_05868	0.1329	SM102	S
G232_05868	0.8159	SM104	S
G232_05868	0.6498	SM105	S
G232_05868	0.8983	SM108	S
G232_05868	0.5478	SM109	S
G232_05868	0.7831	SM11	S
G232_05868	0.8477	SM122	S
G232_05868	0.8272	SM13	S
G232_05868	0.5753	SM14	S
G232_05868	1.2229	SM18	S
G232_05868	0.6140	SM24	S
G232_05868	0.6433	SM27	S
G232_05868	0.8857	SM28	S
G232_05868	0.0643	SM29	S
G232_05868	0.3810	SM35	S
G232_05868	0.0272	SM36	S
G232_05868	0.8785	SM42	S
G232_05868	0.7939	SM48	S
G232_05868	0.7311	SM57	S
G232_05868	0.8581	SM66	S
G232_05868	0.8149	SM67	S
G232_05868	0.0739	SM72	S
G232_05868	0.6763	SM74	S
G232_05868	0.8055	SM84	S
G232_05868	0.6944	SM9	S
G232_05868	0.8601	SM91	S
G232_05869	0.8543	Rstd	R
G232_05869	0.5734	SM102	S
G232_05869	0.7997	SM104	S
G232_05869	0.8677	SM105	S
G232_05869	0.7780	SM108	S
G232_05869	0.6652	SM109	S
G232_05869	1.1325	SM11	S
G232_05869	0.9073	SM122	S
G232_05869	0.7709	SM13	S
G232_05869	0.8118	SM14	S
G232_05869	1.2887	SM18	S
G232_05869	0.6360	SM24	S
G232_05869	0.8896	SM27	S
G232_05869	0.9036	SM28	S
G232_05869	1.1550	SM29	S
G232_05869	0.9905	SM35	S
G232_05869	0.5914	SM36	S
G232_05869	0.8257	SM42	S
G232_05869	0.9030	SM48	S
G232_05869	0.8571	SM57	S
G232_05869	0.7948	SM66	S
G232_05869	0.7922	SM67	S
G232_05869	0.6946	SM72	S
G232_05869	0.5755	SM74	S
G232_05869	0.8955	SM84	S
G232_05869	0.7728	SM9	S
G232_05869	0.8105	SM91	S
G232_05870	1.0099	Rstd	R
G232_05870	0.1958	SM102	S
G232_05870	0.9126	SM104	S
G232_05870	1.4241	SM105	S
G232_05870	0.9315	SM108	S
G232_05870	0.3957	SM109	S
