GENE	COVERAGE	STRAIN	GROUP
G232_09484	0.6531	Rstd	R
G232_09484	1.4266	SM102	S
G232_09484	0.5376	SM104	S
G232_09484	0.5914	SM105	S
G232_09484	0.7220	SM108	S
G232_09484	0.7261	SM109	S
G232_09484	0.6566	SM11	S
G232_09484	0.5762	SM122	S
G232_09484	0.8971	SM13	S
G232_09484	1.5188	SM14	S
G232_09484	1.4336	SM18	S
G232_09484	0.5614	SM24	S
G232_09484	0.5839	SM27	S
G232_09484	0.7929	SM28	S
G232_09484	0.4298	SM29	S
G232_09484	0.8571	SM35	S
G232_09484	1.2646	SM36	S
G232_09484	0.7658	SM42	S
G232_09484	0.8424	SM48	S
G232_09484	0.5546	SM57	S
G232_09484	0.5523	SM66	S
G232_09484	0.7013	SM67	S
G232_09484	1.5862	SM72	S
G232_09484	0.8201	SM74	S
G232_09484	0.8162	SM84	S
G232_09484	0.7648	SM9	S
G232_09484	0.6386	SM91	S
G232_09485	0.6075	Rstd	R
G232_09485	0.3077	SM102	S
G232_09485	0.6841	SM104	S
G232_09485	0.8444	SM105	S
G232_09485	0.9564	SM108	S
G232_09485	0.7261	SM109	S
G232_09485	0.8072	SM11	S
G232_09485	0.5430	SM122	S
G232_09485	0.7922	SM13	S
G232_09485	0.3495	SM14	S
G232_09485	1.1608	SM18	S
G232_09485	0.8816	SM24	S
G232_09485	0.7155	SM27	S
G232_09485	0.8036	SM28	S
G232_09485	0.6287	SM29	S
G232_09485	0.5143	SM35	S
G232_09485	0.1440	SM36	S
G232_09485	0.8644	SM42	S
G232_09485	0.7212	SM48	S
G232_09485	0.1513	SM57	S
G232_09485	0.7613	SM66	S
G232_09485	0.8247	SM67	S
G232_09485	0.2611	SM72	S
G232_09485	0.4317	SM74	S
G232_09485	0.9397	SM84	S
G232_09485	0.8192	SM9	S
G232_09485	0.8025	SM91	S
G232_09486	0.9822	Rstd	R
G232_09486	1.4126	SM102	S
G232_09486	0.9758	SM104	S
G232_09486	0.7082	SM105	S
G232_09486	0.7573	SM108	S
G232_09486	0.9696	SM109	S
G232_09486	0.8494	SM11	S
G232_09486	0.6291	SM122	S
G232_09486	0.6874	SM13	S
G232_09486	1.0672	SM14	S
G232_09486	1.1827	SM18	S
G232_09486	0.5263	SM24	S
G232_09486	0.5499	SM27	S
G232_09486	0.9929	SM28	S
G232_09486	1.0965	SM29	S
G232_09486	1.0571	SM35	S
G232_09486	1.6770	SM36	S
G232_09486	0.9525	SM42	S
G232_09486	0.8788	SM48	S
G232_09486	1.0756	SM57	S
G232_09486	0.8684	SM66	S
G232_09486	0.7045	SM67	S
G232_09486	1.2217	SM72	S
G232_09486	1.0216	SM74	S
G232_09486	0.6392	SM84	S
G232_09486	0.6640	SM9	S
G232_09486	0.7555	SM91	S
G232_09487	0.8494	Rstd	R
G232_09487	0.4825	SM102	S
G232_09487	0.9328	SM104	S
G232_09487	0.8949	SM105	S
G232_09487	0.7531	SM108	S
G232_09487	0.5304	SM109	S
G232_09487	0.5181	SM11	S
G232_09487	0.8477	SM122	S
G232_09487	0.7417	SM13	S
G232_09487	1.2957	SM14	S
G232_09487	1.1583	SM18	S
G232_09487	0.5307	SM24	S
G232_09487	0.6115	SM27	S
G232_09487	0.5464	SM28	S
G232_09487	1.3450	SM29	S
G232_09487	0.9714	SM35	S
G232_09487	0.7899	SM36	S
G232_09487	0.5810	SM42	S
G232_09487	1.1030	SM48	S
G232_09487	0.6134	SM57	S
G232_09487	0.6684	SM66	S
G232_09487	0.9253	SM67	S
G232_09487	0.9458	SM72	S
G232_09487	0.5971	SM74	S
G232_09487	0.9077	SM84	S
G232_09487	0.7456	SM9	S
G232_09487	0.9150	SM91	S
G232_09488	0.9395	Rstd	R
G232_09488	0.0280	SM102	S
G232_09488	1.1411	SM104	S
G232_09488	0.5136	SM105	S
G232_09488	0.9813	SM108	S
G232_09488	0.5565	SM109	S
G232_09488	0.5422	SM11	S
G232_09488	1.3377	SM122	S
G232_09488	0.7592	SM13	S
G232_09488	0.6962	SM14	S
G232_09488	1.0658	SM18	S
G232_09488	0.9561	SM24	S
G232_09488	0.8556	SM27	S
G232_09488	0.9750	SM28	S
G232_09488	0.7632	SM29	S
G232_09488	0.5143	SM35	S
G232_09488	0.0000	SM36	S
G232_09488	0.8785	SM42	S
G232_09488	1.2061	SM48	S
G232_09488	1.5546	SM57	S
G232_09488	0.8426	SM66	S
G232_09488	0.9221	SM67	S
G232_09488	0.0197	SM72	S
G232_09488	0.7554	SM74	S
G232_09488	0.9260	SM84	S
G232_09488	0.8944	SM9	S
G232_09488	0.9345	SM91	S
G232_09489	0.6343	Rstd	R
G232_09489	1.1399	SM102	S
G232_09489	1.0148	SM104	S
G232_09489	0.7782	SM105	S
G232_09489	0.6909	SM108	S
G232_09489	1.1652	SM109	S
G232_09489	0.7048	SM11	S
G232_09489	0.6093	SM122	S
G232_09489	0.6621	SM13	S
G232_09489	1.3656	SM14	S
G232_09489	1.3301	SM18	S
G232_09489	0.7456	SM24	S
G232_09489	0.6773	SM27	S
G232_09489	0.7500	SM28	S
G232_09489	0.6491	SM29	S
G232_09489	0.8381	SM35	S
G232_09489	1.4358	SM36	S
G232_09489	0.5563	SM42	S
G232_09489	0.8970	SM48	S
G232_09489	0.8739	SM57	S
G232_09489	0.9858	SM66	S
G232_09489	0.6818	SM67	S
G232_09489	1.7635	SM72	S
G232_09489	0.9137	SM74	S
G232_09489	0.7124	SM84	S
G232_09489	0.5728	SM9	S
G232_09489	0.6218	SM91	S
G232_09490	0.5223	Rstd	R
G232_09490	0.2308	SM102	S
G232_09490	1.0403	SM104	S
