GENE	COVERAGE	STRAIN	GROUP
G232_03869	0.8028	Rstd	R
G232_03869	2.1818	SM102	S
G232_03869	0.8965	SM104	S
G232_03869	0.9416	SM105	S
G232_03869	1.0726	SM108	S
G232_03869	1.0174	SM109	S
G232_03869	1.1988	SM11	S
G232_03869	1.0265	SM122	S
G232_03869	0.6913	SM13	S
G232_03869	1.9032	SM14	S
G232_03869	1.4799	SM18	S
G232_03869	1.3596	SM24	S
G232_03869	0.6964	SM27	S
G232_03869	0.6893	SM28	S
G232_03869	1.2018	SM29	S
G232_03869	1.1143	SM35	S
G232_03869	1.9144	SM36	S
G232_03869	1.0827	SM42	S
G232_03869	0.4485	SM48	S
G232_03869	1.1261	SM57	S
G232_03869	0.9858	SM66	S
G232_03869	1.0682	SM67	S
G232_03869	2.8867	SM72	S
G232_03869	0.5612	SM74	S
G232_03869	0.8108	SM84	S
G232_03869	1.0256	SM9	S
G232_03869	0.8849	SM91	S
G232_03870	0.8057	Rstd	R
G232_03870	0.5524	SM102	S
G232_03870	0.8333	SM104	S
G232_03870	0.6615	SM105	S
G232_03870	0.5705	SM108	S
G232_03870	0.8913	SM109	S
G232_03870	0.7530	SM11	S
G232_03870	0.5695	SM122	S
G232_03870	0.8000	SM13	S
G232_03870	0.9059	SM14	S
G232_03870	1.4141	SM18	S
G232_03870	0.8816	SM24	S
G232_03870	0.7601	SM27	S
G232_03870	0.6964	SM28	S
G232_03870	1.0439	SM29	S
G232_03870	0.5905	SM35	S
G232_03870	0.5525	SM36	S
G232_03870	0.7782	SM42	S
G232_03870	1.1030	SM48	S
G232_03870	0.7395	SM57	S
G232_03870	0.8310	SM66	S
G232_03870	0.6591	SM67	S
G232_03870	0.6946	SM72	S
G232_03870	0.2950	SM74	S
G232_03870	0.8993	SM84	S
G232_03870	0.6880	SM9	S
G232_03870	0.9229	SM91	S
G232_03871	0.9832	Rstd	R
G232_03871	0.2517	SM102	S
G232_03871	0.8535	SM104	S
G232_03871	0.5720	SM105	S
G232_03871	0.8071	SM108	S
G232_03871	0.5652	SM109	S
G232_03871	0.7410	SM11	S
G232_03871	1.0331	SM122	S
G232_03871	0.8854	SM13	S
G232_03871	0.3575	SM14	S
G232_03871	1.3398	SM18	S
G232_03871	0.8333	SM24	S
G232_03871	1.0106	SM27	S
G232_03871	1.2000	SM28	S
G232_03871	1.1111	SM29	S
G232_03871	0.5714	SM35	S
G232_03871	0.1479	SM36	S
G232_03871	0.8891	SM42	S
G232_03871	0.9152	SM48	S
G232_03871	0.9244	SM57	S
G232_03871	0.7974	SM66	S
G232_03871	0.9481	SM67	S
G232_03871	0.1921	SM72	S
G232_03871	0.5396	SM74	S
G232_03871	0.9428	SM84	S
G232_03871	0.7584	SM9	S
G232_03871	1.0275	SM91	S
G232_03872	0.6383	Rstd	R
G232_03872	1.4126	SM102	S
G232_03872	0.7003	SM104	S
G232_03872	0.6265	SM105	S
G232_03872	0.8651	SM108	S
G232_03872	0.9261	SM109	S
G232_03872	0.6386	SM11	S
G232_03872	0.6623	SM122	S
G232_03872	0.8427	SM13	S
G232_03872	1.6828	SM14	S
G232_03872	1.0816	SM18	S
G232_03872	0.7368	SM24	S
G232_03872	0.9066	SM27	S
G232_03872	0.8964	SM28	S
G232_03872	1.6082	SM29	S
G232_03872	0.6952	SM35	S
