GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_01394	7.95	0.00	6.32	2.00	4.44	1.92	0.75	1.65	5.86	1.44	7.61	2.01	2.07	2.30	0.00	0.66	0.00	5.10	1.44	0.67	6.27	3.16	0.00	0.81	11.16	4.73	8.83
G232_01395	7.96	1.10	5.73	2.23	3.99	1.83	1.04	1.27	3.83	3.28	11.86	1.47	4.43	2.60	4.42	0.51	2.03	4.65	1.00	1.01	5.33	3.14	1.81	0.69	11.39	4.13	9.28
G232_01396	8.13	0.62	6.70	2.08	3.21	0.45	0.61	1.23	3.22	1.88	15.43	2.22	3.92	2.78	6.01	0.79	0.00	5.22	1.15	0.36	6.06	2.18	0.07	0.52	10.11	4.16	9.64
G232_01397	8.08	3.09	5.33	1.86	3.27	1.85	1.04	0.86	3.91	6.63	11.30	1.66	3.93	2.30	3.94	0.89	6.24	4.86	1.86	0.57	4.43	2.77	3.95	0.39	10.85	5.39	11.69
G232_01398	7.68	1.33	6.22	2.48	3.49	1.65	1.25	1.51	3.49	3.70	8.83	1.40	3.94	2.83	4.07	0.85	2.64	4.81	1.67	1.25	6.67	2.49	2.40	0.92	12.47	5.02	9.21
G232_01399	6.86	0.28	5.75	2.37	3.73	1.90	1.52	2.08	4.28	2.91	13.67	2.53	5.32	3.50	4.15	1.81	0.00	6.77	1.71	0.84	7.62	3.62	0.16	1.61	11.40	6.50	12.41
G232_01400	7.12	1.58	5.57	1.23	3.26	2.14	1.69	1.29	3.68	5.20	7.03	1.11	2.47	1.91	3.42	0.78	3.64	3.48	1.29	0.89	7.42	3.43	2.67	1.23	9.01	3.88	9.45
G232_01401	6.46	4.05	5.11	1.94	3.86	1.19	0.77	0.77	3.03	7.13	6.47	0.61	1.69	1.67	3.30	0.35	6.49	3.45	1.56	0.17	4.65	0.98	4.97	1.91	6.53	2.92	8.43
G232_01402	10.19	5.26	6.41	1.88	4.72	2.92	1.93	2.18	4.86	9.49	12.13	1.56	3.77	2.31	4.49	0.82	12.96	4.68	1.97	1.27	3.16	2.29	5.99	0.81	11.07	5.10	7.28
G232_01403	6.75	0.44	4.21	1.14	3.22	1.62	0.93	0.39	3.91	1.42	11.58	2.24	2.86	3.55	4.38	0.70	0.28	5.63	1.00	0.54	4.96	2.55	0.33	1.40	9.75	5.34	8.35
G232_01404	9.21	0.56	7.32	1.77	3.10	2.66	0.98	2.39	5.48	3.14	11.85	2.05	4.21	4.23	3.25	0.70	0.42	5.86	1.36	1.29	4.07	1.94	0.54	1.66	11.46	6.02	10.03
G232_01405	9.69	1.07	6.84	1.93	5.25	2.08	1.30	0.33	4.34	3.32	9.76	1.45	4.14	1.86	2.66	1.37	2.18	5.71	1.38	0.83	6.71	2.91	1.79	1.54	9.61	4.79	8.65
G232_01406	6.90	0.30	5.04	1.68	3.59	1.50	0.45	0.62	4.12	1.23	10.91	1.56	2.55	2.27	3.88	0.52	0.09	4.18	0.77	0.35	4.06	2.22	0.09	0.65	9.91	4.72	8.18
G232_01407	9.02	0.00	6.57	2.51	3.04	1.50	1.95	0.50	5.41	1.68	11.52	2.15	5.88	2.30	2.19	1.32	0.00	4.96	1.28	0.36	5.62	1.22	0.02	2.69	8.07	7.42	9.74
