GENE	COVERAGE	STRAIN	GROUP
G232_00260	1.0248	Rstd	R
G232_00260	0.0000	SM102	S
G232_00260	0.6788	SM104	S
G232_00260	0.5914	SM105	S
G232_00260	1.2780	SM108	S
G232_00260	0.5000	SM109	S
G232_00260	1.5602	SM11	S
G232_00260	0.9536	SM122	S
G232_00260	1.2835	SM13	S
G232_00260	0.3817	SM14	S
G232_00260	0.3143	SM18	S
G232_00260	1.5307	SM24	S
G232_00260	0.6178	SM27	S
G232_00260	0.8857	SM28	S
G232_00260	0.4854	SM29	S
G232_00260	0.7905	SM35	S
G232_00260	0.0000	SM36	S
G232_00260	0.6937	SM42	S
G232_00260	0.5394	SM48	S
G232_00260	0.9496	SM57	S
G232_00260	0.4839	SM66	S
G232_00260	0.7338	SM67	S
G232_00260	0.0000	SM72	S
G232_00260	1.1511	SM74	S
G232_00260	0.7048	SM84	S
G232_00260	0.7376	SM9	S
G232_00260	0.6652	SM91	S
