GENE	COVERAGE	STRAIN	GROUP
G232_07867	1.7661	Rstd	R
G232_07867	0.0000	SM102	S
G232_07867	1.8401	SM104	S
G232_07867	1.8054	SM105	S
G232_07867	1.5539	SM108	S
G232_07867	2.8783	SM109	S
G232_07867	1.4880	SM11	S
G232_07867	1.3642	SM122	S
G232_07867	1.4563	SM13	S
G232_07867	0.1828	SM14	S
G232_07867	0.0950	SM18	S
G232_07867	1.8596	SM24	S
G232_07867	1.4501	SM27	S
G232_07867	0.7929	SM28	S
G232_07867	0.1404	SM29	S
G232_07867	0.9143	SM35	S
G232_07867	0.0000	SM36	S
G232_07867	0.6426	SM42	S
G232_07867	1.5030	SM48	S
G232_07867	2.6134	SM57	S
G232_07867	1.5884	SM66	S
G232_07867	1.0032	SM67	S
G232_07867	0.0788	SM72	S
G232_07867	3.6115	SM74	S
G232_07867	0.9832	SM84	S
G232_07867	1.5744	SM9	S
G232_07867	0.8423	SM91	S
