GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_06861	6.23	1.36	6.31	1.45	3.29	1.42	1.52	1.23	5.56	3.73	11.71	2.66	4.00	3.35	4.66	0.48	5.28	4.70	1.07	0.88	6.90	1.98	4.07	1.07	11.30	5.26	8.67
G232_06862	8.51	1.63	7.51	2.66	4.44	2.81	1.38	1.60	3.47	4.30	8.66	1.86	3.57	2.52	2.73	0.36	3.33	4.19	1.49	1.64	7.14	3.54	2.33	1.48	9.32	4.22	9.74
G232_06863	8.55	0.92	6.36	2.23	4.27	1.73	1.30	1.70	4.52	2.63	10.47	1.49	4.08	2.41	3.65	0.79	0.31	4.56	1.24	1.05	6.76	2.66	0.58	1.08	9.99	5.28	9.76
G232_06864	10.69	14.14	6.11	2.01	4.13	3.94	2.62	1.81	4.59	25.95	11.33	1.62	3.69	2.33	4.04	1.19	33.47	7.06	2.36	1.24	5.63	2.65	21.55	1.23	11.42	6.17	10.31
G232_06865	6.53	0.36	5.26	1.10	3.87	1.60	1.56	1.24	4.49	1.47	11.96	1.65	4.65	2.25	3.46	0.95	0.12	5.38	0.97	0.81	5.02	1.67	0.44	1.40	9.53	4.19	10.24
G232_06866	8.02	0.01	4.48	3.08	3.78	1.50	1.11	0.88	3.99	3.57	12.68	2.38	5.14	2.89	3.89	1.05	0.00	4.76	1.75	0.82	5.63	2.16	0.00	1.08	10.76	5.91	10.05
G232_06867	7.89	0.95	6.73	2.29	4.15	2.18	2.31	0.82	3.74	3.29	10.04	2.15	3.77	2.01	3.38	1.06	1.94	5.03	1.04	1.16	8.83	2.37	2.38	1.45	10.47	5.42	10.52
G232_06868	8.79	0.28	6.44	1.99	3.54	2.75	0.97	1.88	4.03	2.05	9.96	1.88	3.90	2.13	3.76	0.85	0.25	4.89	1.29	0.78	7.27	2.15	0.20	1.51	11.72	6.43	9.30
G232_06869	12.19	1.41	6.77	1.67	4.26	1.33	1.87	1.43	4.11	4.07	12.12	1.45	4.02	2.35	4.93	1.07	3.62	4.62	1.22	1.43	5.27	2.55	3.28	0.71	10.46	5.17	9.28
G232_06870	9.69	3.40	6.02	2.17	3.66	1.86	1.08	1.23	3.31	6.32	11.99	1.55	3.17	2.86	5.22	0.85	6.18	5.31	1.24	0.87	4.69	2.09	5.25	0.54	10.65	4.90	9.48
