GENE	COVERAGE	STRAIN	GROUP
G232_03833	0.9167	Rstd	R
G232_03833	5.4476	SM102	S
G232_03833	0.6492	SM104	S
G232_03833	0.0000	SM105	S
G232_03833	0.0000	SM108	S
G232_03833	1.4957	SM109	S
G232_03833	3.9518	SM11	S
G232_03833	0.7682	SM122	S
G232_03833	0.6485	SM13	S
G232_03833	8.0618	SM14	S
G232_03833	0.0000	SM18	S
G232_03833	0.5526	SM24	S
G232_03833	0.0000	SM27	S
G232_03833	0.8679	SM28	S
G232_03833	0.0819	SM29	S
G232_03833	0.0952	SM35	S
G232_03833	11.3813	SM36	S
G232_03833	1.8081	SM42	S
G232_03833	1.2485	SM48	S
G232_03833	0.9664	SM57	S
G232_03833	0.6748	SM66	S
G232_03833	0.7857	SM67	S
G232_03833	12.0640	SM72	S
G232_03833	0.3813	SM74	S
G232_03833	0.9657	SM84	S
G232_03833	0.0320	SM9	S
G232_03833	0.8087	SM91	S
G232_03834	1.0545	Rstd	R
G232_03834	20.8042	SM102	S
G232_03834	0.4422	SM104	S
G232_03834	0.0000	SM105	S
G232_03834	0.0436	SM108	S
G232_03834	3.4652	SM109	S
G232_03834	4.7771	SM11	S
G232_03834	1.0861	SM122	S
G232_03834	0.8544	SM13	S
G232_03834	16.0430	SM14	S
G232_03834	0.0085	SM18	S
G232_03834	0.8333	SM24	S
G232_03834	0.0000	SM27	S
G232_03834	0.5893	SM28	S
G232_03834	0.0292	SM29	S
G232_03834	0.1429	SM35	S
G232_03834	27.5019	SM36	S
G232_03834	2.1004	SM42	S
G232_03834	2.2182	SM48	S
G232_03834	2.0420	SM57	S
G232_03834	0.4994	SM66	S
G232_03834	0.8831	SM67	S
G232_03834	25.1281	SM72	S
G232_03834	0.4173	SM74	S
G232_03834	0.8696	SM84	S
G232_03834	0.0368	SM9	S
G232_03834	0.8689	SM91	S
G232_03835	0.7909	Rstd	R
G232_03835	19.5734	SM102	S
G232_03835	0.3266	SM104	S
G232_03835	0.0000	SM105	S
G232_03835	0.0000	SM108	S
G232_03835	2.8435	SM109	S
G232_03835	6.7651	SM11	S
G232_03835	1.2119	SM122	S
G232_03835	0.5942	SM13	S
G232_03835	18.2231	SM14	S
G232_03835	0.0000	SM18	S
G232_03835	1.0877	SM24	S
G232_03835	0.0000	SM27	S
G232_03835	0.4857	SM28	S
G232_03835	0.0468	SM29	S
G232_03835	0.0476	SM35	S
G232_03835	30.3113	SM36	S
G232_03835	2.0423	SM42	S
G232_03835	2.7818	SM48	S
G232_03835	1.4874	SM57	S
G232_03835	0.6490	SM66	S
G232_03835	0.8604	SM67	S
G232_03835	27.0837	SM72	S
G232_03835	0.1727	SM74	S
G232_03835	1.0343	SM84	S
G232_03835	0.0000	SM9	S
G232_03835	0.5633	SM91	S
G232_03836	0.7849	Rstd	R
G232_03836	0.4406	SM102	S
G232_03836	0.6156	SM104	S
G232_03836	0.7276	SM105	S
G232_03836	0.5394	SM108	S
G232_03836	0.7348	SM109	S
G232_03836	2.8855	SM11	S
G232_03836	0.3377	SM122	S
G232_03836	0.5476	SM13	S
G232_03836	1.0188	SM14	S
G232_03836	0.4007	SM18	S
G232_03836	1.0044	SM24	S
G232_03836	0.7941	SM27	S
G232_03836	1.0857	SM28	S
G232_03836	0.1404	SM29	S
G232_03836	0.9619	SM35	S
G232_03836	1.9339	SM36	S
G232_03836	0.7852	SM42	S
G232_03836	0.7515	SM48	S
G232_03836	0.8655	SM57	S
G232_03836	0.9239	SM66	S
G232_03836	0.5519	SM67	S
G232_03836	0.6798	SM72	S
G232_03836	2.1871	SM74	S
G232_03836	0.8810	SM84	S
G232_03836	0.7520	SM9	S
G232_03836	0.9167	SM91	S
