GENE	COVERAGE	STRAIN	GROUP
G232_01785	0.7651	Rstd	R
G232_01785	0.0699	SM102	S
G232_01785	1.1062	SM104	S
G232_01785	0.7860	SM105	S
G232_01785	1.0207	SM108	S
G232_01785	0.6870	SM109	S
G232_01785	0.3976	SM11	S
G232_01785	0.4636	SM122	S
G232_01785	0.5728	SM13	S
G232_01785	0.3710	SM14	S
G232_01785	1.2192	SM18	S
G232_01785	0.8684	SM24	S
G232_01785	0.8259	SM27	S
G232_01785	0.5786	SM28	S
G232_01785	0.7807	SM29	S
G232_01785	0.7333	SM35	S
G232_01785	0.0428	SM36	S
G232_01785	0.5810	SM42	S
G232_01785	0.5091	SM48	S
G232_01785	0.4118	SM57	S
G232_01785	0.7045	SM66	S
G232_01785	1.2208	SM67	S
G232_01785	0.0000	SM72	S
G232_01785	0.4532	SM74	S
G232_01785	0.7429	SM84	S
G232_01785	0.7232	SM9	S
G232_01785	0.9327	SM91	S
G232_01786	0.8930	Rstd	R
G232_01786	0.7343	SM102	S
G232_01786	0.7379	SM104	S
G232_01786	0.8677	SM105	S
G232_01786	0.8610	SM108	S
G232_01786	0.9130	SM109	S
G232_01786	0.6506	SM11	S
G232_01786	0.6159	SM122	S
G232_01786	0.8117	SM13	S
G232_01786	0.9140	SM14	S
G232_01786	1.5238	SM18	S
G232_01786	0.8377	SM24	S
G232_01786	0.6858	SM27	S
G232_01786	0.6071	SM28	S
G232_01786	1.0994	SM29	S
G232_01786	0.7810	SM35	S
G232_01786	0.6732	SM36	S
G232_01786	0.7201	SM42	S
G232_01786	0.7212	SM48	S
G232_01786	0.5630	SM57	S
G232_01786	0.8090	SM66	S
G232_01786	0.8182	SM67	S
G232_01786	0.8030	SM72	S
G232_01786	0.8345	SM74	S
G232_01786	0.8528	SM84	S
G232_01786	0.7120	SM9	S
G232_01786	0.6980	SM91	S
G232_01787	0.9980	Rstd	R
G232_01787	0.2238	SM102	S
G232_01787	0.7487	SM104	S
G232_01787	0.9689	SM105	S
G232_01787	0.8361	SM108	S
G232_01787	0.4870	SM109	S
G232_01787	0.7349	SM11	S
G232_01787	0.9536	SM122	S
G232_01787	0.7204	SM13	S
G232_01787	0.5027	SM14	S
G232_01787	1.2704	SM18	S
G232_01787	0.8114	SM24	S
G232_01787	0.6136	SM27	S
G232_01787	1.0321	SM28	S
G232_01787	0.8655	SM29	S
G232_01787	0.3238	SM35	S
G232_01787	0.0000	SM36	S
G232_01787	0.6092	SM42	S
G232_01787	0.1394	SM48	S
G232_01787	0.5462	SM57	S
G232_01787	0.8413	SM66	S
G232_01787	1.1266	SM67	S
G232_01787	0.1724	SM72	S
G232_01787	0.7122	SM74	S
G232_01787	0.9108	SM84	S
G232_01787	0.8512	SM9	S
G232_01787	0.6918	SM91	S
