GENE	COVERAGE	STRAIN	GROUP
G232_09188	0.3746	Rstd	R
G232_09188	2.2098	SM102	S
G232_09188	0.6882	SM104	S
G232_09188	0.3385	SM105	S
G232_09188	0.7199	SM108	S
G232_09188	0.7652	SM109	S
G232_09188	0.5843	SM11	S
G232_09188	0.7483	SM122	S
G232_09188	0.2796	SM13	S
G232_09188	2.3495	SM14	S
G232_09188	1.0560	SM18	S
G232_09188	0.4605	SM24	S
G232_09188	0.4735	SM27	S
G232_09188	0.4857	SM28	S
G232_09188	0.8626	SM29	S
G232_09188	0.7810	SM35	S
G232_09188	1.8794	SM36	S
G232_09188	0.4842	SM42	S
G232_09188	0.6182	SM48	S
G232_09188	0.3950	SM57	S
G232_09188	0.6168	SM66	S
G232_09188	0.5649	SM67	S
G232_09188	3.1133	SM72	S
G232_09188	0.3957	SM74	S
G232_09188	0.6651	SM84	S
G232_09188	0.5408	SM9	S
G232_09188	0.3206	SM91	S
