GENE	COVERAGE	STRAIN	GROUP
G232_07247	0.5610	Rstd	R
G232_07247	0.3427	SM102	S
G232_07247	0.7567	SM104	S
G232_07247	0.9261	SM105	S
G232_07247	0.4896	SM108	S
G232_07247	1.3217	SM109	S
G232_07247	0.9096	SM11	S
G232_07247	1.0596	SM122	S
G232_07247	1.0117	SM13	S
G232_07247	0.2392	SM14	S
G232_07247	0.2777	SM18	S
G232_07247	1.2719	SM24	S
G232_07247	0.7113	SM27	S
G232_07247	0.7571	SM28	S
G232_07247	0.1491	SM29	S
G232_07247	0.0000	SM35	S
G232_07247	0.0000	SM36	S
G232_07247	1.1180	SM42	S
G232_07247	1.1818	SM48	S
G232_07247	1.2605	SM57	S
G232_07247	0.7329	SM66	S
G232_07247	0.1591	SM67	S
G232_07247	0.0000	SM72	S
G232_07247	1.4317	SM74	S
G232_07247	0.4066	SM84	S
G232_07247	0.9520	SM9	S
G232_07247	0.9327	SM91	S
