GENE	COVERAGE	STRAIN	GROUP
G232_01797	1.1219	Rstd	R
G232_01797	0.1399	SM102	S
G232_01797	0.6935	SM104	S
G232_01797	0.6342	SM105	S
G232_01797	0.6784	SM108	S
G232_01797	0.7304	SM109	S
G232_01797	0.8072	SM11	S
G232_01797	0.6358	SM122	S
G232_01797	0.7961	SM13	S
G232_01797	0.3280	SM14	S
G232_01797	0.9647	SM18	S
G232_01797	0.3640	SM24	S
G232_01797	0.4225	SM27	S
G232_01797	0.9964	SM28	S
G232_01797	1.1082	SM29	S
G232_01797	0.1143	SM35	S
G232_01797	0.0584	SM36	S
G232_01797	0.9648	SM42	S
G232_01797	1.2848	SM48	S
G232_01797	0.4454	SM57	S
G232_01797	0.8826	SM66	S
G232_01797	0.8539	SM67	S
G232_01797	0.1921	SM72	S
G232_01797	0.6331	SM74	S
G232_01797	0.8383	SM84	S
G232_01797	1.0720	SM9	S
G232_01797	0.8016	SM91	S
G232_01798	0.7275	Rstd	R
G232_01798	3.7972	SM102	S
G232_01798	0.8333	SM104	S
G232_01798	0.8872	SM105	S
G232_01798	0.7469	SM108	S
G232_01798	1.6043	SM109	S
G232_01798	0.7651	SM11	S
G232_01798	0.9139	SM122	S
G232_01798	0.9534	SM13	S
G232_01798	3.5054	SM14	S
G232_01798	1.3337	SM18	S
G232_01798	0.6096	SM24	S
G232_01798	0.7240	SM27	S
G232_01798	0.8321	SM28	S
G232_01798	1.5058	SM29	S
G232_01798	1.2952	SM35	S
G232_01798	4.9066	SM36	S
G232_01798	0.9701	SM42	S
G232_01798	0.6424	SM48	S
G232_01798	1.0504	SM57	S
G232_01798	0.7561	SM66	S
G232_01798	1.0455	SM67	S
G232_01798	4.7537	SM72	S
G232_01798	0.7122	SM74	S
G232_01798	0.8398	SM84	S
G232_01798	0.6656	SM9	S
G232_01798	0.9956	SM91	S
