GENE	COVERAGE	STRAIN	GROUP
G232_04720	0.6779	Rstd	R
G232_04720	0.1469	SM102	S
G232_04720	0.7608	SM104	S
G232_04720	0.4669	SM105	S
G232_04720	1.0768	SM108	S
G232_04720	0.7478	SM109	S
G232_04720	0.8494	SM11	S
G232_04720	0.7152	SM122	S
G232_04720	0.5903	SM13	S
G232_04720	0.3898	SM14	S
G232_04720	1.3532	SM18	S
G232_04720	0.3991	SM24	S
G232_04720	0.3758	SM27	S
G232_04720	0.3857	SM28	S
G232_04720	1.3743	SM29	S
G232_04720	1.3524	SM35	S
G232_04720	0.0039	SM36	S
G232_04720	0.7042	SM42	S
G232_04720	0.2182	SM48	S
G232_04720	0.4454	SM57	S
G232_04720	0.5316	SM66	S
G232_04720	1.2305	SM67	S
G232_04720	0.0246	SM72	S
G232_04720	0.9281	SM74	S
G232_04720	0.5950	SM84	S
G232_04720	0.2880	SM9	S
G232_04720	0.4216	SM91	S
G232_04721	0.6442	Rstd	R
G232_04721	2.4126	SM102	S
G232_04721	0.7608	SM104	S
G232_04721	1.0350	SM105	S
G232_04721	0.8382	SM108	S
G232_04721	0.6000	SM109	S
G232_04721	0.7952	SM11	S
G232_04721	0.8344	SM122	S
G232_04721	0.7126	SM13	S
G232_04721	1.1317	SM14	S
G232_04721	0.9537	SM18	S
G232_04721	0.5482	SM24	S
G232_04721	0.6242	SM27	S
G232_04721	0.3321	SM28	S
G232_04721	1.0585	SM29	S
G232_04721	1.0190	SM35	S
G232_04721	2.3074	SM36	S
G232_04721	0.5951	SM42	S
G232_04721	0.9515	SM48	S
G232_04721	0.8151	SM57	S
G232_04721	0.4400	SM66	S
G232_04721	0.6266	SM67	S
G232_04721	1.5911	SM72	S
G232_04721	0.3597	SM74	S
G232_04721	0.5988	SM84	S
G232_04721	0.7520	SM9	S
G232_04721	0.6076	SM91	S
G232_04722	1.1318	Rstd	R
G232_04722	0.0000	SM102	S
G232_04722	0.8669	SM104	S
G232_04722	0.7977	SM105	S
G232_04722	0.7884	SM108	S
G232_04722	0.2652	SM109	S
G232_04722	0.1265	SM11	S
G232_04722	0.1391	SM122	S
G232_04722	0.6427	SM13	S
G232_04722	0.8548	SM14	S
G232_04722	0.9062	SM18	S
G232_04722	0.1667	SM24	S
G232_04722	0.3673	SM27	S
G232_04722	1.0071	SM28	S
G232_04722	0.7632	SM29	S
G232_04722	0.6190	SM35	S
G232_04722	0.0000	SM36	S
G232_04722	0.5440	SM42	S
G232_04722	0.4909	SM48	S
G232_04722	0.5294	SM57	S
G232_04722	0.5510	SM66	S
G232_04722	0.4675	SM67	S
G232_04722	0.0000	SM72	S
G232_04722	0.8633	SM74	S
G232_04722	0.8108	SM84	S
G232_04722	0.8528	SM9	S
G232_04722	0.7228	SM91	S
G232_04723	0.7810	Rstd	R
G232_04723	0.2587	SM102	S
G232_04723	0.7513	SM104	S
G232_04723	0.3580	SM105	S
G232_04723	0.6100	SM108	S
G232_04723	0.7130	SM109	S
G232_04723	0.4157	SM11	S
G232_04723	0.5828	SM122	S
G232_04723	0.6544	SM13	S
G232_04723	0.7043	SM14	S
G232_04723	1.3678	SM18	S
G232_04723	0.8333	SM24	S
G232_04723	0.5924	SM27	S
G232_04723	0.7214	SM28	S
G232_04723	0.8801	SM29	S
G232_04723	0.5429	SM35	S
G232_04723	0.2335	SM36	S
G232_04723	0.7201	SM42	S
G232_04723	0.7879	SM48	S
G232_04723	0.4454	SM57	S
G232_04723	0.6026	SM66	S
G232_04723	0.5844	SM67	S
G232_04723	0.2315	SM72	S
G232_04723	0.1942	SM74	S
G232_04723	0.6842	SM84	S
G232_04723	0.5120	SM9	S
G232_04723	0.7236	SM91	S
G232_04724	1.0208	Rstd	R
G232_04724	0.7343	SM102	S
G232_04724	0.7352	SM104	S
G232_04724	0.7237	SM105	S
G232_04724	0.7054	SM108	S
G232_04724	0.6957	SM109	S
G232_04724	0.8072	SM11	S
G232_04724	1.0265	SM122	S
G232_04724	0.8524	SM13	S
G232_04724	1.0430	SM14	S
G232_04724	1.4896	SM18	S
G232_04724	0.9912	SM24	S
G232_04724	0.7325	SM27	S
G232_04724	0.9536	SM28	S
G232_04724	1.2164	SM29	S
G232_04724	0.8857	SM35	S
G232_04724	0.9767	SM36	S
G232_04724	1.0405	SM42	S
G232_04724	0.5758	SM48	S
G232_04724	0.9748	SM57	S
G232_04724	0.7794	SM66	S
G232_04724	0.8766	SM67	S
G232_04724	0.9655	SM72	S
G232_04724	0.4460	SM74	S
G232_04724	0.9847	SM84	S
G232_04724	0.9296	SM9	S
G232_04724	0.8583	SM91	S
G232_04725	0.8464	Rstd	R
G232_04725	0.8811	SM102	S
G232_04725	0.9086	SM104	S
G232_04725	0.4669	SM105	S
G232_04725	0.9025	SM108	S
G232_04725	0.5435	SM109	S
G232_04725	0.4277	SM11	S
G232_04725	0.3775	SM122	S
G232_04725	0.3359	SM13	S
G232_04725	0.5376	SM14	S
G232_04725	1.1133	SM18	S
G232_04725	0.8333	SM24	S
G232_04725	0.7155	SM27	S
G232_04725	0.5893	SM28	S
G232_04725	1.5585	SM29	S
G232_04725	0.4762	SM35	S
G232_04725	0.1089	SM36	S
G232_04725	0.8627	SM42	S
G232_04725	0.7091	SM48	S
G232_04725	0.4538	SM57	S
G232_04725	0.5884	SM66	S
G232_04725	0.7825	SM67	S
G232_04725	0.5665	SM72	S
G232_04725	0.3525	SM74	S
G232_04725	0.6712	SM84	S
G232_04725	0.6480	SM9	S
G232_04725	0.7741	SM91	S
G232_04726	0.9564	Rstd	R
G232_04726	0.2517	SM102	S
G232_04726	0.7272	SM104	S
G232_04726	0.6654	SM105	S
G232_04726	0.7863	SM108	S
G232_04726	0.5739	SM109	S
G232_04726	0.8855	SM11	S
G232_04726	1.1126	SM122	S
G232_04726	0.6544	SM13	S
G232_04726	0.7876	SM14	S
G232_04726	1.1949	SM18	S
G232_04726	0.7281	SM24	S
G232_04726	0.6773	SM27	S
G232_04726	0.9250	SM28	S
G232_04726	1.3333	SM29	S
G232_04726	1.0476	SM35	S
G232_04726	0.2529	SM36	S
G232_04726	0.7694	SM42	S
G232_04726	0.4909	SM48	S
G232_04726	0.6218	SM57	S
G232_04726	0.7948	SM66	S
G232_04726	1.0584	SM67	S
G232_04726	0.5074	SM72	S
G232_04726	1.0360	SM74	S
G232_04726	0.7925	SM84	S
G232_04726	0.7312	SM9	S
G232_04726	0.7573	SM91	S
G232_04727	0.9752	Rstd	R
G232_04727	0.2587	SM102	S
