GENE	COVERAGE	STRAIN	GROUP
G232_03964	0.9911	Rstd	R
G232_03964	1.1958	SM102	S
G232_03964	0.8911	SM104	S
G232_03964	0.6420	SM105	S
G232_03964	0.8133	SM108	S
G232_03964	0.5696	SM109	S
G232_03964	0.5723	SM11	S
G232_03964	1.3311	SM122	S
G232_03964	0.8680	SM13	S
G232_03964	1.1935	SM14	S
G232_03964	1.3727	SM18	S
G232_03964	1.3421	SM24	S
G232_03964	0.7919	SM27	S
G232_03964	0.9571	SM28	S
G232_03964	1.5175	SM29	S
G232_03964	0.7429	SM35	S
G232_03964	1.1829	SM36	S
G232_03964	0.7518	SM42	S
G232_03964	0.8000	SM48	S
G232_03964	0.8739	SM57	S
G232_03964	0.8903	SM66	S
G232_03964	0.9578	SM67	S
G232_03964	1.1133	SM72	S
G232_03964	0.6835	SM74	S
G232_03964	0.9367	SM84	S
G232_03964	0.8288	SM9	S
G232_03964	0.8654	SM91	S
G232_03965	0.6987	Rstd	R
G232_03965	0.3986	SM102	S
G232_03965	0.7661	SM104	S
G232_03965	0.9689	SM105	S
G232_03965	0.6017	SM108	S
G232_03965	1.0565	SM109	S
G232_03965	0.9880	SM11	S
G232_03965	0.9536	SM122	S
G232_03965	0.9146	SM13	S
G232_03965	0.5511	SM14	S
G232_03965	1.6175	SM18	S
G232_03965	0.7675	SM24	S
G232_03965	0.8577	SM27	S
G232_03965	0.8857	SM28	S
G232_03965	1.4591	SM29	S
G232_03965	1.2190	SM35	S
G232_03965	0.2996	SM36	S
G232_03965	0.8468	SM42	S
G232_03965	0.8182	SM48	S
G232_03965	0.4958	SM57	S
G232_03965	0.8723	SM66	S
G232_03965	0.7045	SM67	S
G232_03965	0.3300	SM72	S
G232_03965	0.2374	SM74	S
G232_03965	0.8627	SM84	S
G232_03965	0.9584	SM9	S
G232_03965	0.7343	SM91	S
G232_03966	0.6184	Rstd	R
G232_03966	0.6084	SM102	S
G232_03966	0.7177	SM104	S
G232_03966	0.6304	SM105	S
G232_03966	0.5249	SM108	S
G232_03966	0.6130	SM109	S
G232_03966	0.5904	SM11	S
G232_03966	0.9801	SM122	S
G232_03966	0.8971	SM13	S
G232_03966	0.5161	SM14	S
G232_03966	1.7430	SM18	S
G232_03966	0.7456	SM24	S
G232_03966	0.9278	SM27	S
G232_03966	0.7321	SM28	S
G232_03966	1.4269	SM29	S
G232_03966	0.5714	SM35	S
G232_03966	0.4553	SM36	S
G232_03966	0.7007	SM42	S
G232_03966	0.9152	SM48	S
G232_03966	0.5294	SM57	S
G232_03966	0.8026	SM66	S
G232_03966	1.0487	SM67	S
G232_03966	0.2069	SM72	S
G232_03966	0.4676	SM74	S
G232_03966	0.9855	SM84	S
G232_03966	0.9744	SM9	S
G232_03966	0.8964	SM91	S
G232_03967	0.9514	Rstd	R
G232_03967	0.5524	SM102	S
G232_03967	0.9019	SM104	S
G232_03967	0.6965	SM105	S
G232_03967	0.8568	SM108	S
G232_03967	0.6783	SM109	S
G232_03967	0.6687	SM11	S
G232_03967	0.5364	SM122	S
G232_03967	0.7146	SM13	S
G232_03967	0.9866	SM14	S
G232_03967	0.7868	SM18	S
G232_03967	0.8114	SM24	S
G232_03967	0.7962	SM27	S
G232_03967	0.5500	SM28	S
G232_03967	0.7105	SM29	S
G232_03967	0.6667	SM35	S
G232_03967	0.7510	SM36	S
G232_03967	0.7201	SM42	S
G232_03967	0.8121	SM48	S
G232_03967	0.4790	SM57	S
G232_03967	0.8142	SM66	S
G232_03967	0.9643	SM67	S
G232_03967	0.7783	SM72	S
G232_03967	0.8489	SM74	S
G232_03967	0.8429	SM84	S
G232_03967	0.7040	SM9	S
G232_03967	0.8060	SM91	S
G232_03968	1.0168	Rstd	R
G232_03968	0.1888	SM102	S
G232_03968	0.9852	SM104	S
G232_03968	1.0078	SM105	S
G232_03968	0.9689	SM108	S
G232_03968	0.5783	SM109	S
G232_03968	0.5723	SM11	S
G232_03968	1.1589	SM122	S
G232_03968	0.8544	SM13	S
G232_03968	0.5161	SM14	S
G232_03968	1.3106	SM18	S
G232_03968	0.8684	SM24	S
G232_03968	0.9533	SM27	S
G232_03968	1.0000	SM28	S
G232_03968	1.0936	SM29	S
G232_03968	1.1810	SM35	S
G232_03968	0.2257	SM36	S
G232_03968	0.7993	SM42	S
G232_03968	0.8606	SM48	S
