GENE	COVERAGE	STRAIN	GROUP
G232_08720	1.0634	Rstd	R
G232_08720	0.4196	SM102	S
G232_08720	0.9140	SM104	S
G232_08720	0.5798	SM105	S
G232_08720	0.9295	SM108	S
G232_08720	0.6913	SM109	S
G232_08720	0.3675	SM11	S
G232_08720	0.4967	SM122	S
G232_08720	0.8311	SM13	S
G232_08720	0.5457	SM14	S
G232_08720	1.0365	SM18	S
G232_08720	0.6667	SM24	S
G232_08720	0.9278	SM27	S
G232_08720	0.5357	SM28	S
G232_08720	0.8918	SM29	S
G232_08720	0.6571	SM35	S
G232_08720	0.1984	SM36	S
G232_08720	0.8292	SM42	S
G232_08720	0.9939	SM48	S
G232_08720	0.6807	SM57	S
G232_08720	0.7794	SM66	S
G232_08720	0.7338	SM67	S
G232_08720	0.2611	SM72	S
G232_08720	0.8489	SM74	S
G232_08720	0.7246	SM84	S
G232_08720	0.6352	SM9	S
G232_08720	0.6918	SM91	S
G232_08721	0.9395	Rstd	R
G232_08721	0.6643	SM102	S
G232_08721	0.8132	SM104	S
G232_08721	0.6187	SM105	S
G232_08721	0.9834	SM108	S
G232_08721	0.5783	SM109	S
G232_08721	0.5843	SM11	S
G232_08721	1.0265	SM122	S
G232_08721	0.8408	SM13	S
G232_08721	1.0081	SM14	S
G232_08721	1.4251	SM18	S
G232_08721	0.7281	SM24	S
G232_08721	0.8047	SM27	S
G232_08721	0.9500	SM28	S
G232_08721	1.7281	SM29	S
G232_08721	0.6476	SM35	S
G232_08721	0.5214	SM36	S
G232_08721	1.0158	SM42	S
G232_08721	0.8182	SM48	S
G232_08721	0.7563	SM57	S
G232_08721	0.8310	SM66	S
G232_08721	0.4935	SM67	S
G232_08721	0.5567	SM72	S
G232_08721	0.4748	SM74	S
G232_08721	0.7879	SM84	S
G232_08721	0.7616	SM9	S
G232_08721	0.9017	SM91	S
G232_08722	0.7701	Rstd	R
G232_08722	0.0000	SM102	S
G232_08722	0.6048	SM104	S
G232_08722	0.7354	SM105	S
G232_08722	0.9046	SM108	S
G232_08722	0.5130	SM109	S
G232_08722	0.6446	SM11	S
G232_08722	0.9272	SM122	S
G232_08722	0.7282	SM13	S
G232_08722	0.5403	SM14	S
G232_08722	1.0414	SM18	S
G232_08722	0.6404	SM24	S
G232_08722	1.3779	SM27	S
G232_08722	0.7786	SM28	S
G232_08722	1.0263	SM29	S
G232_08722	0.8952	SM35	S
G232_08722	0.0000	SM36	S
G232_08722	0.7165	SM42	S
G232_08722	0.4667	SM48	S
G232_08722	0.6387	SM57	S
G232_08722	0.9394	SM66	S
G232_08722	0.9610	SM67	S
G232_08722	0.0000	SM72	S
G232_08722	1.1871	SM74	S
G232_08722	0.9390	SM84	S
G232_08722	0.8656	SM9	S
G232_08722	1.2073	SM91	S
G232_08723	0.7681	Rstd	R
G232_08723	0.2448	SM102	S
G232_08723	0.7581	SM104	S
G232_08723	0.5564	SM105	S
G232_08723	0.7054	SM108	S
G232_08723	0.8217	SM109	S
G232_08723	0.6988	SM11	S
G232_08723	0.4238	SM122	S
G232_08723	0.6874	SM13	S
G232_08723	0.5887	SM14	S
G232_08723	1.0353	SM18	S
G232_08723	0.6316	SM24	S
G232_08723	0.8004	SM27	S
G232_08723	0.7643	SM28	S
G232_08723	1.1813	SM29	S
G232_08723	0.4000	SM35	S
G232_08723	0.3580	SM36	S
G232_08723	0.7412	SM42	S
G232_08723	0.5758	SM48	S
G232_08723	1.0588	SM57	S
G232_08723	0.7406	SM66	S
G232_08723	0.8669	SM67	S
G232_08723	0.2808	SM72	S
G232_08723	0.5755	SM74	S
G232_08723	0.8276	SM84	S
G232_08723	0.6976	SM9	S
G232_08723	0.7759	SM91	S
G232_08724	0.5887	Rstd	R
G232_08724	0.0629	SM102	S
G232_08724	1.0591	SM104	S
G232_08724	0.5681	SM105	S
G232_08724	0.4149	SM108	S
G232_08724	0.7522	SM109	S
G232_08724	0.7108	SM11	S
G232_08724	0.3709	SM122	S
G232_08724	0.5515	SM13	S
G232_08724	0.7204	SM14	S
G232_08724	2.1912	SM18	S
G232_08724	0.6535	SM24	S
G232_08724	0.4607	SM27	S
G232_08724	0.8000	SM28	S
G232_08724	1.4649	SM29	S
G232_08724	1.5714	SM35	S
G232_08724	0.0000	SM36	S
G232_08724	1.0088	SM42	S
G232_08724	0.7697	SM48	S
G232_08724	1.0588	SM57	S
G232_08724	1.3729	SM66	S
G232_08724	0.6591	SM67	S
G232_08724	0.0000	SM72	S
G232_08724	1.3957	SM74	S
G232_08724	0.6949	SM84	S
G232_08724	0.6304	SM9	S
G232_08724	0.7104	SM91	S
G232_08725	0.7413	Rstd	R
G232_08725	1.1818	SM102	S
G232_08725	0.5215	SM104	S
G232_08725	0.9144	SM105	S
G232_08725	0.6909	SM108	S
G232_08725	0.4609	SM109	S
G232_08725	0.7229	SM11	S
G232_08725	0.9007	SM122	S
G232_08725	0.9223	SM13	S
G232_08725	1.1774	SM14	S
G232_08725	1.4982	SM18	S
G232_08725	0.9781	SM24	S
G232_08725	0.8238	SM27	S
G232_08725	1.5214	SM28	S
G232_08725	1.3509	SM29	S
G232_08725	0.5238	SM35	S
G232_08725	0.9844	SM36	S
G232_08725	1.4595	SM42	S
G232_08725	0.3879	SM48	S
G232_08725	0.6050	SM57	S
G232_08725	0.6013	SM66	S
G232_08725	1.0130	SM67	S
G232_08725	0.9113	SM72	S
G232_08725	0.6259	SM74	S
G232_08725	0.6651	SM84	S
G232_08725	0.6608	SM9	S
G232_08725	0.8831	SM91	S
