GENE	COVERAGE	STRAIN	GROUP
G232_05697	1.0268	Rstd	R
G232_05697	0.4056	SM102	S
G232_05697	0.8737	SM104	S
G232_05697	0.7160	SM105	S
G232_05697	0.8817	SM108	S
G232_05697	0.9565	SM109	S
G232_05697	1.5000	SM11	S
G232_05697	1.0993	SM122	S
G232_05697	0.9495	SM13	S
G232_05697	1.0968	SM14	S
G232_05697	1.1340	SM18	S
G232_05697	1.0000	SM24	S
G232_05697	0.6072	SM27	S
G232_05697	0.6429	SM28	S
G232_05697	1.3099	SM29	S
G232_05697	0.7333	SM35	S
G232_05697	0.9767	SM36	S
G232_05697	0.8627	SM42	S
G232_05697	1.0182	SM48	S
G232_05697	1.2353	SM57	S
G232_05697	0.7355	SM66	S
G232_05697	0.5877	SM67	S
G232_05697	0.9655	SM72	S
G232_05697	0.6187	SM74	S
G232_05697	0.8947	SM84	S
G232_05697	0.9184	SM9	S
G232_05697	0.7936	SM91	S
G232_05698	0.7701	Rstd	R
G232_05698	2.0420	SM102	S
G232_05698	0.7151	SM104	S
G232_05698	0.5681	SM105	S
G232_05698	0.5747	SM108	S
G232_05698	1.2043	SM109	S
G232_05698	1.2590	SM11	S
G232_05698	0.8609	SM122	S
G232_05698	0.7903	SM13	S
G232_05698	2.2097	SM14	S
G232_05698	1.6931	SM18	S
G232_05698	1.3026	SM24	S
G232_05698	0.9066	SM27	S
G232_05698	1.1857	SM28	S
G232_05698	1.1959	SM29	S
G232_05698	1.2095	SM35	S
G232_05698	2.3463	SM36	S
G232_05698	1.2993	SM42	S
G232_05698	0.3515	SM48	S
G232_05698	0.6218	SM57	S
G232_05698	0.7226	SM66	S
G232_05698	0.4221	SM67	S
G232_05698	1.8473	SM72	S
G232_05698	0.6115	SM74	S
G232_05698	0.8505	SM84	S
G232_05698	1.0048	SM9	S
G232_05698	0.8211	SM91	S
G232_05699	0.6898	Rstd	R
G232_05699	0.4615	SM102	S
G232_05699	0.6384	SM104	S
G232_05699	0.6109	SM105	S
G232_05699	0.9564	SM108	S
G232_05699	0.5652	SM109	S
G232_05699	0.5663	SM11	S
G232_05699	1.3510	SM122	S
G232_05699	0.8757	SM13	S
G232_05699	0.7930	SM14	S
G232_05699	1.2777	SM18	S
G232_05699	0.8991	SM24	S
G232_05699	0.6582	SM27	S
G232_05699	0.6857	SM28	S
G232_05699	0.3012	SM29	S
G232_05699	0.7905	SM35	S
G232_05699	0.6770	SM36	S
G232_05699	0.7588	SM42	S
G232_05699	0.3091	SM48	S
