GENE	COVERAGE	STRAIN	GROUP
G232_07663	0.7314	Rstd	R
G232_07663	0.0490	SM102	S
G232_07663	0.5390	SM104	S
G232_07663	0.4903	SM105	S
G232_07663	1.0062	SM108	S
G232_07663	0.3435	SM109	S
G232_07663	0.7771	SM11	S
G232_07663	0.8808	SM122	S
G232_07663	1.2544	SM13	S
G232_07663	0.1290	SM14	S
G232_07663	0.4982	SM18	S
G232_07663	1.0746	SM24	S
G232_07663	0.5924	SM27	S
G232_07663	0.5071	SM28	S
G232_07663	0.3216	SM29	S
G232_07663	0.5238	SM35	S
G232_07663	0.0000	SM36	S
G232_07663	0.6954	SM42	S
G232_07663	0.6424	SM48	S
G232_07663	0.3025	SM57	S
G232_07663	0.6710	SM66	S
G232_07663	0.5974	SM67	S
G232_07663	0.1429	SM72	S
G232_07663	0.8129	SM74	S
G232_07663	0.6194	SM84	S
G232_07663	0.5728	SM9	S
G232_07663	0.7582	SM91	S
