GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_03842	10.17	1.12	6.56	1.26	3.59	1.34	1.36	1.56	4.32	3.46	10.10	1.96	4.67	2.67	3.86	0.87	3.19	5.05	1.24	0.88	6.68	3.00	2.24	0.56	10.70	5.22	11.33
G232_03843	11.16	0.00	6.28	2.79	4.52	2.95	2.23	2.84	3.68	1.50	9.79	1.82	2.43	4.53	0.92	0.47	0.00	3.31	1.73	0.47	9.64	3.98	0.00	2.21	12.51	4.36	11.62
G232_03844	9.33	0.56	6.94	1.90	4.73	1.29	1.55	0.61	3.61	2.58	11.06	1.61	3.81	2.98	3.21	0.65	0.90	4.66	1.07	0.86	4.74	2.09	0.96	1.11	11.38	5.17	10.75
G232_03845	9.56	9.02	5.17	2.43	3.94	2.96	1.96	1.26	4.34	16.25	11.07	1.43	3.78	1.93	3.52	1.41	19.34	6.74	1.57	0.92	4.22	2.47	11.52	0.87	12.67	5.37	12.77
G232_03846	11.99	0.30	6.67	2.27	2.92	1.63	0.88	1.20	4.99	1.85	11.25	1.91	4.35	1.65	4.48	0.86	0.68	5.36	1.21	0.49	6.28	2.88	0.40	0.85	11.94	4.82	10.81
G232_03847	8.36	0.27	7.28	2.28	4.71	2.08	1.83	1.12	4.15	2.01	8.93	1.80	2.82	1.97	5.39	1.27	0.21	4.47	1.38	1.22	7.14	2.23	0.18	1.31	11.38	3.76	8.25
G232_03848	9.94	6.79	9.11	2.25	4.77	2.64	2.31	0.72	2.99	13.23	11.60	2.02	3.31	2.17	4.21	0.86	10.65	5.34	1.57	1.31	5.96	2.46	7.83	1.16	11.15	4.47	8.84
G232_03849	8.89	0.22	4.66	3.48	2.53	1.29	1.37	1.44	6.62	2.98	16.30	1.63	5.63	2.28	4.79	0.30	0.52	5.45	1.62	0.74	5.03	1.73	0.41	0.90	10.73	6.78	10.16
G232_03850	8.29	0.82	6.77	2.36	3.26	1.85	0.88	1.76	4.29	2.31	10.96	1.96	2.56	2.07	3.13	1.06	1.90	4.42	1.14	0.90	5.51	1.91	1.05	1.31	10.20	4.82	10.72
G232_03851	6.62	0.12	6.00	1.42	3.25	1.14	0.67	1.31	4.45	2.26	11.47	2.16	3.29	2.34	4.86	0.43	0.34	5.77	0.89	0.48	3.95	3.21	0.03	0.09	10.34	5.25	11.28
G232_03852	8.16	0.41	5.49	1.87	3.39	1.20	0.77	0.64	4.55	2.10	12.12	1.69	3.84	2.13	3.17	0.72	0.42	4.50	1.54	0.82	6.19	2.63	0.41	1.26	10.42	4.48	8.94
G232_03853	8.04	5.57	6.21	1.39	4.80	3.09	2.54	0.69	7.39	8.72	9.03	1.12	4.20	2.44	3.24	0.76	11.06	6.36	1.13	1.41	6.59	2.28	7.99	1.07	8.16	4.38	9.65
G232_03854	12.39	1.22	6.27	2.72	4.80	2.44	1.44	0.96	3.09	4.07	9.21	1.96	3.36	3.63	5.29	1.01	3.49	6.67	0.57	1.06	6.94	1.55	3.02	1.90	10.64	6.71	10.44
G232_03855	10.41	0.78	7.00	2.07	3.75	1.65	1.19	1.41	3.91	2.04	9.77	1.91	3.48	2.22	3.12	0.93	1.61	5.54	1.34	1.10	6.08	2.60	0.60	0.93	11.87	4.56	10.10
G232_03856	7.65	0.30	6.73	2.41	4.33	1.98	1.57	1.37	3.56	2.27	8.64	1.95	3.62	2.82	3.81	0.72	0.32	5.20	1.58	1.28	6.62	2.01	0.35	1.35	11.39	4.39	9.84
G232_03857	9.96	0.95	6.99	2.46	2.06	1.18	1.66	1.55	4.97	2.49	10.17	1.46	4.36	3.16	3.64	1.82	1.31	4.28	1.54	1.06	5.44	2.76	1.09	1.16	12.70	5.84	11.81
G232_03858	7.28	3.08	6.84	1.53	3.80	2.58	1.54	1.17	4.42	6.18	10.26	1.61	3.38	2.14	3.94	0.69	7.13	4.55	1.32	0.86	7.45	2.62	4.86	0.52	11.40	4.54	9.99
G232_03859	7.24	0.28	5.64	1.63	3.69	1.23	1.59	1.15	3.38	2.04	10.85	1.07	3.39	2.50	3.52	0.52	0.56	4.30	0.79	1.31	5.93	2.51	0.76	0.83	9.19	5.71	10.48
G232_03860	9.03	0.80	7.20	2.09	3.86	1.50	1.40	0.97	4.99	3.57	12.52	1.96	4.01	2.43	4.44	1.07	1.79	5.95	1.70	0.56	6.46	2.69	1.65	0.80	12.40	6.69	8.63
G232_03861	8.84	6.86	6.89	2.35	2.67	2.33	2.37	1.54	3.81	10.57	9.97	2.07	4.23	2.55	3.53	0.70	12.45	5.72	1.87	1.12	3.67	3.29	10.15	0.32	11.46	6.31	9.63
G232_03862	6.20	11.27	6.69	2.20	4.85	4.43	2.65	2.06	3.93	22.76	0.00	2.60	4.23	2.05	0.08	1.10	23.32	6.72	1.77	1.19	5.64	3.12	14.61	2.17	12.07	5.56	11.35
G232_03863	9.31	0.00	3.92	1.73	3.93	1.67	3.02	1.98	2.73	0.00	0.32	1.90	2.25	1.35	0.47	1.71	0.00	8.31	0.00	0.26	5.24	2.20	0.28	1.02	9.68	5.06	11.05
G232_03864	7.82	1.14	6.25	1.75	3.27	1.73	1.81	1.35	4.11	4.56	9.70	2.04	3.40	2.35	3.21	0.87	2.96	5.36	1.12	1.31	5.25	2.30	2.73	0.60	10.85	4.95	10.31
G232_03865	6.69	0.60	6.54	2.01	5.65	1.81	0.51	1.26	4.55	0.54	13.11	1.92	2.48	2.64	2.38	0.21	0.00	4.88	0.58	1.25	4.86	2.49	0.00	1.52	8.99	4.85	10.17
G232_03866	7.71	3.25	7.95	1.61	5.12	2.14	0.56	1.22	5.18	4.70	10.59	1.47	4.53	3.63	3.79	1.20	3.59	4.90	1.31	1.41	6.65	2.66	2.54	0.69	13.49	5.83	8.48
G232_03867	9.62	1.79	5.51	1.64	3.63	2.05	1.18	1.62	3.20	4.02	11.02	2.37	3.15	1.92	3.73	0.79	3.60	4.99	1.13	0.67	5.76	2.16	2.66	0.67	11.62	4.62	8.52
G232_03868	7.37	0.96	5.62	2.12	4.37	1.21	1.10	2.27	4.63	2.08	11.16	1.14	4.18	2.58	4.80	1.27	0.73	4.81	1.08	0.66	4.92	2.65	0.68	1.49	10.64	4.99	8.67
