GENE	COVERAGE	STRAIN	GROUP
G232_08696	0.8028	Rstd	R
G232_08696	4.3497	SM102	S
G232_08696	0.5632	SM104	S
G232_08696	0.7198	SM105	S
G232_08696	0.8029	SM108	S
G232_08696	1.2739	SM109	S
G232_08696	0.5000	SM11	S
G232_08696	0.4305	SM122	S
G232_08696	0.6058	SM13	S
G232_08696	2.4758	SM14	S
G232_08696	0.3666	SM18	S
G232_08696	0.5088	SM24	S
G232_08696	0.6985	SM27	S
G232_08696	0.2357	SM28	S
G232_08696	0.7398	SM29	S
G232_08696	1.1810	SM35	S
G232_08696	3.7082	SM36	S
G232_08696	0.4296	SM42	S
G232_08696	0.4061	SM48	S
G232_08696	1.0672	SM57	S
G232_08696	0.1652	SM66	S
G232_08696	0.5519	SM67	S
G232_08696	3.7980	SM72	S
G232_08696	0.4820	SM74	S
G232_08696	0.5530	SM84	S
G232_08696	0.3520	SM9	S
G232_08696	0.5598	SM91	S
G232_08697	0.7374	Rstd	R
G232_08697	1.2517	SM102	S
G232_08697	0.5457	SM104	S
G232_08697	0.8327	SM105	S
G232_08697	0.8527	SM108	S
G232_08697	0.8391	SM109	S
G232_08697	0.5663	SM11	S
G232_08697	0.3311	SM122	S
G232_08697	0.9786	SM13	S
G232_08697	1.3683	SM14	S
G232_08697	1.5810	SM18	S
G232_08697	0.8991	SM24	S
G232_08697	0.9512	SM27	S
G232_08697	1.1107	SM28	S
G232_08697	1.0351	SM29	S
G232_08697	0.4857	SM35	S
G232_08697	2.0467	SM36	S
G232_08697	0.9120	SM42	S
G232_08697	0.3212	SM48	S
G232_08697	1.4622	SM57	S
G232_08697	0.7613	SM66	S
G232_08697	0.5130	SM67	S
G232_08697	2.2414	SM72	S
G232_08697	0.7626	SM74	S
G232_08697	0.7185	SM84	S
G232_08697	0.7248	SM9	S
G232_08697	1.0469	SM91	S
G232_08698	0.7968	Rstd	R
G232_08698	1.8462	SM102	S
G232_08698	0.7634	SM104	S
G232_08698	0.7821	SM105	S
G232_08698	0.8797	SM108	S
G232_08698	1.1130	SM109	S
G232_08698	0.9157	SM11	S
G232_08698	0.5629	SM122	S
G232_08698	0.6252	SM13	S
G232_08698	1.6989	SM14	S
G232_08698	1.0597	SM18	S
