GENE	COVERAGE	STRAIN	GROUP
G232_00572	0.8315	Rstd	R
G232_00572	5.3077	SM102	S
G232_00572	0.5981	SM104	S
G232_00572	0.6070	SM105	S
G232_00572	0.7469	SM108	S
G232_00572	1.1043	SM109	S
G232_00572	1.1988	SM11	S
G232_00572	0.7020	SM122	S
G232_00572	0.7534	SM13	S
G232_00572	4.1344	SM14	S
G232_00572	1.1766	SM18	S
G232_00572	0.6535	SM24	S
G232_00572	0.8025	SM27	S
G232_00572	0.6607	SM28	S
G232_00572	0.9708	SM29	S
G232_00572	1.1238	SM35	S
G232_00572	6.7121	SM36	S
G232_00572	0.8046	SM42	S
G232_00572	1.0424	SM48	S
G232_00572	0.7647	SM57	S
G232_00572	0.4787	SM66	S
G232_00572	0.6039	SM67	S
G232_00572	6.0837	SM72	S
G232_00572	0.5899	SM74	S
G232_00572	0.7346	SM84	S
G232_00572	0.6304	SM9	S
G232_00572	0.7405	SM91	S
G232_00573	0.7879	Rstd	R
G232_00573	0.3147	SM102	S
G232_00573	1.0161	SM104	S
G232_00573	0.6887	SM105	S
G232_00573	0.7510	SM108	S
G232_00573	0.8609	SM109	S
G232_00573	0.5602	SM11	S
G232_00573	0.8808	SM122	S
G232_00573	0.8252	SM13	S
G232_00573	0.4301	SM14	S
G232_00573	1.1474	SM18	S
G232_00573	0.6316	SM24	S
G232_00573	0.8620	SM27	S
G232_00573	1.1321	SM28	S
G232_00573	1.1520	SM29	S
G232_00573	0.3810	SM35	S
G232_00573	0.0000	SM36	S
G232_00573	0.7975	SM42	S
G232_00573	1.2909	SM48	S
G232_00573	0.9748	SM57	S
G232_00573	1.0710	SM66	S
G232_00573	0.9416	SM67	S
G232_00573	0.0936	SM72	S
G232_00573	0.5252	SM74	S
G232_00573	0.7986	SM84	S
G232_00573	0.9680	SM9	S
G232_00573	0.9389	SM91	S
