GENE	COVERAGE	STRAIN	GROUP
G232_00616	0.9822	Rstd	R
G232_00616	0.2238	SM102	S
G232_00616	0.7997	SM104	S
G232_00616	0.6887	SM105	S
G232_00616	0.7593	SM108	S
G232_00616	0.6000	SM109	S
G232_00616	0.4940	SM11	S
G232_00616	0.9073	SM122	S
G232_00616	0.8563	SM13	S
G232_00616	0.5806	SM14	S
G232_00616	1.2473	SM18	S
G232_00616	0.6228	SM24	S
G232_00616	0.8514	SM27	S
G232_00616	0.8536	SM28	S
G232_00616	1.1520	SM29	S
G232_00616	0.6857	SM35	S
G232_00616	0.1790	SM36	S
G232_00616	0.7993	SM42	S
G232_00616	0.7273	SM48	S
G232_00616	0.5462	SM57	S
G232_00616	0.6929	SM66	S
G232_00616	0.8669	SM67	S
G232_00616	0.1626	SM72	S
G232_00616	0.5108	SM74	S
G232_00616	0.8833	SM84	S
G232_00616	0.7472	SM9	S
G232_00616	0.8716	SM91	S
G232_00617	0.7413	Rstd	R
G232_00617	0.6014	SM102	S
G232_00617	0.9153	SM104	S
G232_00617	0.6226	SM105	S
G232_00617	0.7822	SM108	S
G232_00617	0.8348	SM109	S
G232_00617	0.7169	SM11	S
G232_00617	0.6556	SM122	S
G232_00617	0.7262	SM13	S
G232_00617	0.6774	SM14	S
G232_00617	1.4019	SM18	S
G232_00617	0.8553	SM24	S
G232_00617	0.7113	SM27	S
G232_00617	0.9714	SM28	S
G232_00617	1.3889	SM29	S
G232_00617	0.8762	SM35	S
G232_00617	0.5058	SM36	S
G232_00617	0.8680	SM42	S
G232_00617	0.8485	SM48	S
G232_00617	0.5798	SM57	S
G232_00617	0.8839	SM66	S
G232_00617	0.8117	SM67	S
G232_00617	0.7340	SM72	S
G232_00617	0.7554	SM74	S
G232_00617	0.8215	SM84	S
G232_00617	0.7072	SM9	S
G232_00617	0.7954	SM91	S
G232_00618	0.7245	Rstd	R
G232_00618	0.0769	SM102	S
G232_00618	0.7312	SM104	S
G232_00618	0.8444	SM105	S
G232_00618	0.5892	SM108	S
G232_00618	0.7870	SM109	S
G232_00618	0.2651	SM11	S
G232_00618	0.8609	SM122	S
G232_00618	0.6660	SM13	S
G232_00618	0.5430	SM14	S
G232_00618	1.2643	SM18	S
G232_00618	0.7763	SM24	S
G232_00618	0.9023	SM27	S
G232_00618	0.7679	SM28	S
G232_00618	0.8947	SM29	S
G232_00618	0.7524	SM35	S
G232_00618	0.0078	SM36	S
G232_00618	0.6320	SM42	S
G232_00618	0.7697	SM48	S
G232_00618	0.8067	SM57	S
G232_00618	0.7290	SM66	S
G232_00618	0.8344	SM67	S
G232_00618	0.0000	SM72	S
G232_00618	0.5612	SM74	S
G232_00618	0.9817	SM84	S
G232_00618	0.6512	SM9	S
G232_00618	0.8822	SM91	S
G232_00619	1.2052	Rstd	R
G232_00619	3.4895	SM102	S
G232_00619	0.9610	SM104	S
G232_00619	1.2140	SM105	S
G232_00619	0.7365	SM108	S
G232_00619	0.7043	SM109	S
G232_00619	1.5783	SM11	S
G232_00619	1.0331	SM122	S
G232_00619	1.4350	SM13	S
G232_00619	2.7930	SM14	S
G232_00619	2.0268	SM18	S
G232_00619	0.6886	SM24	S
G232_00619	1.1762	SM27	S
G232_00619	1.1500	SM28	S
G232_00619	1.2398	SM29	S
G232_00619	1.3048	SM35	S
G232_00619	4.5681	SM36	S
G232_00619	1.6972	SM42	S
G232_00619	0.5333	SM48	S
G232_00619	1.0084	SM57	S
G232_00619	0.7381	SM66	S
G232_00619	0.8409	SM67	S
G232_00619	3.9064	SM72	S
G232_00619	0.7410	SM74	S
G232_00619	1.0000	SM84	S
G232_00619	1.5312	SM9	S
G232_00619	1.3242	SM91	S
