GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_01553	10.64	0.89	6.11	2.32	4.14	1.93	0.89	1.17	4.04	2.25	10.21	2.10	4.56	1.87	3.06	0.55	1.71	4.38	1.82	0.78	6.83	2.66	1.06	0.97	10.70	3.69	9.15
G232_01554	7.95	1.42	4.64	1.86	3.37	1.51	0.95	0.50	3.11	2.23	8.46	1.87	3.26	2.96	3.28	1.02	1.79	4.59	1.77	0.39	3.46	2.28	1.14	0.93	11.90	3.59	10.03
G232_01555	9.28	2.43	6.29	1.88	3.83	2.38	1.58	1.30	4.44	4.75	9.31	1.77	3.87	2.28	3.05	0.75	5.87	5.21	1.86	0.73	7.13	2.74	3.49	1.27	12.19	4.86	8.96
G232_01556	8.38	0.33	5.05	3.03	3.01	1.30	1.35	0.90	3.79	1.28	4.97	2.03	4.24	1.96	0.13	0.38	0.00	4.47	0.97	0.78	6.36	3.79	0.12	0.69	9.25	5.26	10.52
G232_01557	8.10	0.24	4.78	2.81	4.49	1.97	1.38	1.46	3.92	2.83	12.33	0.63	3.29	1.92	2.02	0.33	0.00	3.73	0.89	1.04	7.20	2.93	0.67	1.69	11.19	5.05	7.61
G232_01558	8.01	0.00	5.93	1.64	4.56	1.29	0.25	0.93	3.36	0.97	9.43	1.50	3.05	2.03	2.00	0.32	0.00	3.82	0.74	0.97	4.46	3.28	0.05	0.96	9.47	3.82	8.12
G232_01559	6.53	4.00	6.15	2.85	4.13	2.57	2.07	1.15	4.58	8.13	11.63	1.78	3.54	2.60	3.22	1.08	7.68	6.14	1.45	0.71	6.69	2.69	6.07	1.24	12.32	6.48	8.45
G232_01560	7.96	0.37	5.15	1.74	3.15	1.13	0.69	0.97	4.22	2.47	9.57	1.63	3.54	2.01	3.48	0.48	0.93	4.79	0.92	0.79	5.81	2.48	0.51	0.91	9.57	5.39	9.78
G232_01561	7.74	0.60	8.49	2.08	5.74	1.37	2.62	0.40	4.43	1.58	6.27	1.50	4.80	1.95	0.00	0.98	0.32	4.09	3.10	0.73	5.03	4.83	0.62	1.49	18.21	4.86	7.81
G232_01562	0.00	0.39	4.12	0.65	2.24	1.67	0.70	1.24	5.24	1.26	0.08	2.16	2.12	1.14	0.02	0.56	0.92	2.59	2.63	0.46	4.96	4.42	0.68	0.53	22.78	6.18	5.74
