GENE	COVERAGE	STRAIN	GROUP
G232_00645	0.5837	Rstd	R
G232_00645	0.2937	SM102	S
G232_00645	0.6989	SM104	S
G232_00645	0.2607	SM105	S
G232_00645	0.6992	SM108	S
G232_00645	0.8478	SM109	S
G232_00645	0.3916	SM11	S
G232_00645	0.9868	SM122	S
G232_00645	0.4913	SM13	S
G232_00645	0.3925	SM14	S
G232_00645	0.0974	SM18	S
G232_00645	0.7456	SM24	S
G232_00645	0.6837	SM27	S
G232_00645	0.6821	SM28	S
G232_00645	0.6901	SM29	S
G232_00645	1.2190	SM35	S
G232_00645	0.0000	SM36	S
G232_00645	0.4982	SM42	S
G232_00645	1.1333	SM48	S
G232_00645	0.0000	SM57	S
G232_00645	0.5497	SM66	S
G232_00645	0.6786	SM67	S
G232_00645	0.0000	SM72	S
G232_00645	0.7050	SM74	S
G232_00645	0.5301	SM84	S
G232_00645	0.6416	SM9	S
G232_00645	0.5075	SM91	S
