GENE	COVERAGE	STRAIN	GROUP
G232_00926	0.7195	Rstd	R
G232_00926	0.0350	SM102	S
G232_00926	0.8683	SM104	S
G232_00926	0.6965	SM105	S
G232_00926	0.7697	SM108	S
G232_00926	0.4478	SM109	S
G232_00926	0.9217	SM11	S
G232_00926	0.5099	SM122	S
G232_00926	0.8874	SM13	S
G232_00926	0.4086	SM14	S
G232_00926	1.3861	SM18	S
G232_00926	0.7982	SM24	S
G232_00926	0.8599	SM27	S
G232_00926	0.8643	SM28	S
G232_00926	0.8918	SM29	S
G232_00926	0.5810	SM35	S
G232_00926	0.0700	SM36	S
G232_00926	0.8803	SM42	S
G232_00926	0.6667	SM48	S
G232_00926	0.4454	SM57	S
G232_00926	0.6594	SM66	S
G232_00926	0.8571	SM67	S
G232_00926	0.0345	SM72	S
G232_00926	0.6978	SM74	S
G232_00926	0.8993	SM84	S
G232_00926	0.7552	SM9	S
G232_00926	0.8282	SM91	S
G232_00927	0.9960	Rstd	R
G232_00927	1.0420	SM102	S
G232_00927	0.8575	SM104	S
G232_00927	0.7198	SM105	S
G232_00927	0.6826	SM108	S
G232_00927	0.6826	SM109	S
G232_00927	0.5663	SM11	S
G232_00927	0.9007	SM122	S
G232_00927	0.7767	SM13	S
G232_00927	1.2823	SM14	S
G232_00927	1.1839	SM18	S
G232_00927	0.7368	SM24	S
G232_00927	0.7091	SM27	S
G232_00927	0.6786	SM28	S
G232_00927	1.2368	SM29	S
G232_00927	0.7429	SM35	S
G232_00927	0.9728	SM36	S
G232_00927	0.7764	SM42	S
G232_00927	0.6303	SM48	S
G232_00927	0.6303	SM57	S
G232_00927	0.9406	SM66	S
G232_00927	0.8247	SM67	S
G232_00927	1.0246	SM72	S
G232_00927	0.9856	SM74	S
G232_00927	0.9222	SM84	S
G232_00927	0.8832	SM9	S
G232_00927	0.7706	SM91	S
G232_00928	0.6700	Rstd	R
G232_00928	0.3427	SM102	S
G232_00928	0.9449	SM104	S
G232_00928	0.8949	SM105	S
G232_00928	0.7676	SM108	S
G232_00928	1.0913	SM109	S
G232_00928	1.1145	SM11	S
G232_00928	1.3113	SM122	S
G232_00928	0.9146	SM13	S
G232_00928	0.6183	SM14	S
G232_00928	1.4275	SM18	S
G232_00928	0.7368	SM24	S
G232_00928	0.7410	SM27	S
G232_00928	0.8393	SM28	S
G232_00928	1.1345	SM29	S
G232_00928	1.2667	SM35	S
G232_00928	0.2802	SM36	S
G232_00928	0.9701	SM42	S
G232_00928	1.2061	SM48	S
G232_00928	0.6387	SM57	S
G232_00928	1.0297	SM66	S
G232_00928	0.7013	SM67	S
G232_00928	0.3202	SM72	S
G232_00928	0.7266	SM74	S
G232_00928	0.7818	SM84	S
G232_00928	0.7488	SM9	S
G232_00928	0.8539	SM91	S
G232_00929	0.5748	Rstd	R
G232_00929	12.4476	SM102	S
G232_00929	0.8481	SM104	S
G232_00929	0.8054	SM105	S
G232_00929	0.6660	SM108	S
G232_00929	1.8435	SM109	S
G232_00929	1.4458	SM11	S
G232_00929	1.0861	SM122	S
G232_00929	0.9029	SM13	S
G232_00929	7.2876	SM14	S
G232_00929	0.1035	SM18	S
G232_00929	0.5395	SM24	S
G232_00929	0.8684	SM27	S
G232_00929	0.7821	SM28	S
G232_00929	0.1579	SM29	S
G232_00929	1.8000	SM35	S
G232_00929	12.0817	SM36	S
G232_00929	1.1408	SM42	S
G232_00929	0.9758	SM48	S
G232_00929	1.3782	SM57	S
G232_00929	0.6813	SM66	S
G232_00929	1.1234	SM67	S
G232_00929	10.6256	SM72	S
G232_00929	0.7194	SM74	S
G232_00929	0.9588	SM84	S
G232_00929	0.7376	SM9	S
G232_00929	0.6794	SM91	S
