GENE	COVERAGE	STRAIN	GROUP
G232_06788	1.0069	Rstd	R
G232_06788	1.0350	SM102	S
G232_06788	0.6169	SM104	S
G232_06788	0.9844	SM105	S
G232_06788	0.8485	SM108	S
G232_06788	0.6826	SM109	S
G232_06788	1.1386	SM11	S
G232_06788	0.8543	SM122	S
G232_06788	0.6583	SM13	S
G232_06788	1.2930	SM14	S
G232_06788	1.2996	SM18	S
G232_06788	0.7500	SM24	S
G232_06788	0.8620	SM27	S
G232_06788	1.0643	SM28	S
G232_06788	0.9620	SM29	S
G232_06788	0.5905	SM35	S
G232_06788	1.7354	SM36	S
G232_06788	0.8627	SM42	S
G232_06788	0.3939	SM48	S
G232_06788	0.5294	SM57	S
G232_06788	0.4748	SM66	S
G232_06788	0.7013	SM67	S
G232_06788	1.8473	SM72	S
G232_06788	1.1007	SM74	S
G232_06788	0.9397	SM84	S
G232_06788	0.6624	SM9	S
G232_06788	1.0089	SM91	S
G232_06789	0.7294	Rstd	R
G232_06789	2.1189	SM102	S
G232_06789	0.8239	SM104	S
G232_06789	0.7276	SM105	S
G232_06789	0.7656	SM108	S
G232_06789	1.0870	SM109	S
G232_06789	1.0361	SM11	S
G232_06789	1.0596	SM122	S
G232_06789	0.7204	SM13	S
G232_06789	1.4839	SM14	S
G232_06789	1.0731	SM18	S
G232_06789	0.8246	SM24	S
G232_06789	0.7240	SM27	S
G232_06789	0.7821	SM28	S
G232_06789	1.0556	SM29	S
G232_06789	0.5810	SM35	S
G232_06789	2.3930	SM36	S
G232_06789	0.7641	SM42	S
G232_06789	0.7697	SM48	S
G232_06789	1.1933	SM57	S
G232_06789	0.8929	SM66	S
G232_06789	0.7013	SM67	S
G232_06789	2.2562	SM72	S
G232_06789	0.9137	SM74	S
G232_06789	0.7803	SM84	S
G232_06789	0.7904	SM9	S
G232_06789	0.8406	SM91	S
G232_06790	0.8137	Rstd	R
G232_06790	2.2727	SM102	S
G232_06790	0.8145	SM104	S
G232_06790	0.6148	SM105	S
G232_06790	0.8838	SM108	S
G232_06790	0.8435	SM109	S
G232_06790	1.1265	SM11	S
G232_06790	0.5960	SM122	S
G232_06790	0.5942	SM13	S
G232_06790	1.7849	SM14	S
G232_06790	1.2558	SM18	S
G232_06790	0.5833	SM24	S
G232_06790	0.6794	SM27	S
G232_06790	0.6857	SM28	S
G232_06790	0.8596	SM29	S
G232_06790	0.9048	SM35	S
G232_06790	2.7237	SM36	S
G232_06790	0.6408	SM42	S
G232_06790	0.5515	SM48	S
