GENE	COVERAGE	STRAIN	GROUP
G232_01889	0.9475	Rstd	R
G232_01889	1.4056	SM102	S
G232_01889	0.7298	SM104	S
G232_01889	0.6265	SM105	S
G232_01889	0.5892	SM108	S
G232_01889	0.4435	SM109	S
G232_01889	0.9217	SM11	S
G232_01889	0.7947	SM122	S
G232_01889	0.8485	SM13	S
G232_01889	2.2097	SM14	S
G232_01889	1.1206	SM18	S
G232_01889	0.9167	SM24	S
G232_01889	0.6921	SM27	S
G232_01889	0.7250	SM28	S
G232_01889	1.1491	SM29	S
G232_01889	0.9333	SM35	S
G232_01889	1.8210	SM36	S
G232_01889	0.8979	SM42	S
G232_01889	0.8788	SM48	S
G232_01889	0.2185	SM57	S
G232_01889	0.8181	SM66	S
G232_01889	1.3864	SM67	S
G232_01889	1.9507	SM72	S
G232_01889	0.9065	SM74	S
G232_01889	0.8528	SM84	S
G232_01889	0.8064	SM9	S
G232_01889	1.0337	SM91	S
G232_01890	0.5441	Rstd	R
G232_01890	0.1469	SM102	S
G232_01890	0.8038	SM104	S
G232_01890	0.6576	SM105	S
G232_01890	0.7303	SM108	S
G232_01890	0.9435	SM109	S
G232_01890	1.1325	SM11	S
G232_01890	1.4901	SM122	S
G232_01890	0.8777	SM13	S
G232_01890	0.7016	SM14	S
G232_01890	1.3484	SM18	S
G232_01890	0.7763	SM24	S
G232_01890	0.6242	SM27	S
G232_01890	0.7893	SM28	S
G232_01890	1.0058	SM29	S
G232_01890	0.5905	SM35	S
G232_01890	0.0000	SM36	S
G232_01890	1.1444	SM42	S
G232_01890	1.0242	SM48	S
G232_01890	0.5042	SM57	S
G232_01890	1.0813	SM66	S
G232_01890	0.8117	SM67	S
G232_01890	0.1626	SM72	S
G232_01890	1.2878	SM74	S
G232_01890	0.8101	SM84	S
G232_01890	0.5936	SM9	S
G232_01890	0.7910	SM91	S
G232_01891	0.6759	Rstd	R
G232_01891	0.4056	SM102	S
G232_01891	0.8253	SM104	S
G232_01891	0.6070	SM105	S
G232_01891	0.7303	SM108	S
G232_01891	0.5652	SM109	S
G232_01891	0.4458	SM11	S
G232_01891	0.3179	SM122	S
G232_01891	0.4621	SM13	S
G232_01891	0.2581	SM14	S
G232_01891	0.9038	SM18	S
G232_01891	0.5570	SM24	S
G232_01891	0.8386	SM27	S
G232_01891	0.5679	SM28	S
G232_01891	0.9854	SM29	S
G232_01891	0.9905	SM35	S
G232_01891	0.2218	SM36	S
G232_01891	0.5863	SM42	S
G232_01891	0.7273	SM48	S
G232_01891	0.9664	SM57	S
G232_01891	0.6916	SM66	S
G232_01891	0.6851	SM67	S
G232_01891	0.2857	SM72	S
G232_01891	0.4101	SM74	S
G232_01891	0.7864	SM84	S
G232_01891	0.5888	SM9	S
G232_01891	0.8353	SM91	S
G232_01892	0.7096	Rstd	R
G232_01892	0.3566	SM102	S
G232_01892	0.7056	SM104	S
G232_01892	0.9066	SM105	S
G232_01892	0.7490	SM108	S
G232_01892	0.4913	SM109	S
G232_01892	0.4518	SM11	S
G232_01892	0.5232	SM122	S
G232_01892	0.8447	SM13	S
G232_01892	0.4866	SM14	S
G232_01892	1.2753	SM18	S
G232_01892	0.8026	SM24	S
G232_01892	0.7749	SM27	S
G232_01892	1.2500	SM28	S
G232_01892	1.2281	SM29	S
G232_01892	0.4000	SM35	S
G232_01892	0.1673	SM36	S
G232_01892	1.0739	SM42	S
G232_01892	0.7939	SM48	S
G232_01892	0.4118	SM57	S
G232_01892	0.5497	SM66	S
G232_01892	0.7565	SM67	S
G232_01892	0.1133	SM72	S
G232_01892	0.5108	SM74	S
G232_01892	0.9130	SM84	S
G232_01892	0.9632	SM9	S
G232_01892	1.0425	SM91	S
G232_01893	0.3320	Rstd	R
G232_01893	7.8531	SM102	S
G232_01893	0.6075	SM104	S
G232_01893	0.2374	SM105	S
G232_01893	0.3610	SM108	S
G232_01893	0.8957	SM109	S
G232_01893	0.9819	SM11	S
G232_01893	0.4636	SM122	S
G232_01893	0.5184	SM13	S
G232_01893	4.6774	SM14	S
G232_01893	0.7004	SM18	S
G232_01893	0.5921	SM24	S
G232_01893	0.7665	SM27	S
G232_01893	0.5500	SM28	S
G232_01893	0.7047	SM29	S
G232_01893	0.6095	SM35	S
G232_01893	7.0661	SM36	S
G232_01893	1.0986	SM42	S
G232_01893	0.7636	SM48	S
G232_01893	1.3697	SM57	S
G232_01893	0.4813	SM66	S
G232_01893	0.7110	SM67	S
G232_01893	8.1281	SM72	S
G232_01893	0.2662	SM74	S
G232_01893	0.6804	SM84	S
G232_01893	0.6192	SM9	S
G232_01893	0.5979	SM91	S
