GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_02208	7.75	3.43	8.37	1.56	4.17	2.90	1.62	0.62	4.92	6.28	8.24	1.67	2.44	0.94	3.64	1.30	6.58	7.20	1.85	0.48	6.52	2.19	3.83	0.96	12.03	4.62	10.55
G232_02209	7.00	0.14	7.53	1.33	3.56	2.33	1.35	1.00	4.73	2.04	11.19	1.57	2.99	3.59	3.94	1.30	0.00	5.43	0.84	0.69	6.37	1.37	0.25	0.95	11.86	5.33	10.42
G232_02210	8.23	0.21	5.62	2.28	2.62	0.98	0.69	1.05	3.82	0.87	12.53	2.43	2.43	2.20	4.52	0.72	0.00	5.59	1.10	0.64	4.71	1.92	0.12	0.21	13.28	3.85	8.76
G232_02211	5.49	0.05	6.18	1.59	2.65	0.91	0.73	1.77	4.05	1.02	13.40	1.42	3.62	2.39	4.50	0.31	0.00	4.62	1.35	0.64	3.68	2.36	0.27	0.71	14.61	5.57	10.04
G232_02212	8.53	1.69	5.94	1.94	3.67	2.09	1.57	1.45	4.14	4.73	11.56	2.10	4.05	2.38	3.76	0.79	3.99	4.85	1.33	0.75	6.14	2.57	3.57	1.02	12.06	5.49	8.90
G232_02213	7.54	1.50	5.44	1.67	2.87	1.58	1.65	1.52	3.74	3.67	10.73	1.76	2.87	1.69	4.73	0.83	4.40	4.48	1.36	0.59	6.36	2.30	2.80	0.73	10.30	4.56	8.57
G232_02214	9.63	0.61	5.48	1.61	3.97	1.62	1.15	1.15	4.95	2.63	11.53	1.87	4.38	3.18	4.49	0.73	0.91	5.86	1.55	0.82	6.49	2.53	0.85	1.13	11.23	4.17	10.39
G232_02215	6.50	0.37	5.78	2.12	4.57	1.64	0.67	1.65	5.16	1.77	12.00	1.79	3.87	3.18	5.05	0.82	0.81	5.87	2.15	0.58	6.78	1.94	0.26	0.98	13.47	4.82	10.26
G232_02216	9.17	0.04	7.04	1.65	4.82	1.06	1.21	1.42	4.36	2.15	9.47	2.87	4.63	2.26	1.96	1.04	0.00	6.44	1.27	0.92	5.18	2.69	0.04	0.78	13.40	5.42	10.77
G232_02217	8.54	2.83	5.61	1.55	3.30	1.48	0.81	1.89	4.40	7.96	10.67	2.31	3.06	3.17	4.46	0.81	5.40	5.56	2.24	1.21	5.12	1.69	5.03	0.58	8.75	4.92	10.78
G232_02218	7.85	0.05	12.26	6.49	15.63	3.89	1.41	1.06	5.12	1.31	0.00	1.57	12.68	3.92	0.11	3.16	0.14	7.20	2.35	1.60	5.68	8.34	0.09	1.94	34.35	15.51	13.88
G232_02219	9.14	0.00	6.33	2.12	9.12	2.46	1.17	1.45	3.87	1.05	0.22	2.25	5.32	1.51	0.07	1.39	0.07	3.79	1.50	0.44	6.81	3.09	0.13	0.63	15.43	7.90	5.70
G232_02220	8.09	0.24	6.17	1.73	3.60	0.88	0.69	1.19	4.21	1.81	9.97	1.42	4.02	2.16	3.53	0.63	0.27	4.80	0.94	0.62	4.15	2.57	0.76	0.76	10.36	4.03	9.73
G232_02221	8.89	6.08	5.32	2.18	4.14	2.92	2.61	1.92	4.21	11.62	11.17	1.99	4.19	2.83	0.21	0.86	15.69	5.80	0.94	1.21	7.14	2.89	11.05	1.49	10.42	4.13	7.51
G232_02222	7.09	3.48	5.79	1.79	3.86	2.32	1.78	1.16	4.57	6.05	11.71	2.03	3.22	1.87	4.00	0.67	6.65	4.74	1.52	0.70	5.48	2.63	4.68	1.05	11.82	5.57	8.49
G232_02223	7.16	0.43	8.13	1.29	4.67	1.88	1.23	2.23	4.18	2.30	10.13	1.87	2.82	1.69	3.84	0.89	0.09	3.91	1.00	1.23	7.54	2.96	0.20	1.57	13.57	4.26	9.52
G232_02224	8.35	0.85	5.92	2.01	4.41	1.41	1.54	1.23	4.88	2.96	11.81	2.37	3.36	2.72	5.86	0.92	1.35	5.26	1.11	0.57	6.41	2.81	1.24	1.03	11.40	4.84	11.45
G232_02225	9.68	0.13	5.40	1.80	4.04	1.08	1.00	1.54	4.26	1.88	12.91	1.06	4.40	2.41	3.33	0.83	0.00	4.57	1.13	1.22	5.31	3.30	0.04	1.14	12.83	5.76	9.91
G232_02226	10.37	0.00	6.53	2.62	4.25	1.82	0.62	1.12	3.33	1.92	11.29	1.41	4.19	2.00	3.86	0.71	0.00	4.91	1.84	1.00	7.55	3.14	0.00	0.43	12.15	4.30	10.22
G232_02227	6.48	0.06	7.07	1.92	3.35	0.56	0.79	1.25	6.92	1.98	10.46	1.27	2.93	2.25	3.47	1.24	0.06	6.39	1.08	0.73	5.87	1.37	0.55	1.37	11.93	4.86	7.37
G232_02228	9.58	0.37	5.62	2.13	2.63	1.29	1.27	1.18	5.63	3.27	11.70	3.24	5.25	3.33	3.76	1.39	0.47	5.41	1.15	0.53	5.52	2.59	0.96	0.85	10.95	5.27	12.17
G232_02229	10.38	0.67	6.22	2.02	3.75	1.96	1.47	1.55	4.05	2.43	10.83	1.59	4.34	2.68	3.77	1.47	2.14	4.68	1.28	1.13	6.13	2.90	1.21	0.88	11.15	5.51	8.68
G232_02230	9.70	0.32	4.43	2.60	4.12	1.41	1.61	1.21	3.95	1.85	10.96	1.03	3.15	3.42	4.01	0.50	0.17	7.03	1.22	1.02	6.18	2.19	0.44	1.35	13.26	5.28	11.24
G232_02231	9.11	0.36	6.69	2.16	4.18	1.90	0.87	1.42	4.79	2.18	10.86	1.73	3.89	2.03	4.37	0.68	0.36	4.56	1.19	0.88	6.10	2.23	0.34	1.18	12.33	4.97	9.88
G232_02232	9.36	3.27	5.81	2.30	4.05	2.87	1.46	1.50	4.29	8.12	9.85	1.60	4.31	2.42	3.99	1.18	8.16	5.22	1.41	0.89	7.05	2.96	5.06	1.09	11.69	4.93	10.86
G232_02233	7.81	0.05	9.02	2.45	4.17	1.18	1.23	1.65	4.07	1.79	10.99	1.67	3.37	2.93	4.08	1.30	0.09	2.79	0.90	0.86	7.13	3.54	0.27	1.09	9.96	3.72	9.22
G232_02234	8.37	0.08	7.66	2.02	3.89	2.05	1.59	2.20	3.75	1.81	6.99	1.05	3.92	2.93	4.22	1.40	0.02	5.02	1.50	0.70	6.74	3.12	0.04	1.45	11.70	5.13	10.42
G232_02235	11.19	0.71	4.92	1.26	1.93	1.58	0.75	0.81	3.63	2.17	10.40	2.07	2.69	1.62	4.35	0.62	0.36	6.37	0.88	0.52	3.18	2.04	0.22	0.50	10.01	5.22	12.56
G232_02236	7.59	2.25	5.55	2.84	2.58	1.72	1.18	1.12	5.76	5.09	9.31	2.42	3.22	3.74	3.30	0.65	3.23	6.00	1.12	0.53	5.28	2.28	2.46	1.37	11.12	5.68	10.27
G232_02237	8.54	1.93	7.26	1.81	3.92	2.98	2.04	1.25	4.11	4.14	9.55	0.99	3.91	2.44	3.21	0.93	3.17	4.77	1.30	1.18	7.77	2.76	2.55	1.54	10.83	3.64	9.65
G232_02238	10.35	1.80	8.04	1.59	2.86	2.33	1.51	0.95	2.51	3.24	9.86	1.11	2.79	2.55	2.76	0.58	2.76	4.88	0.72	0.89	6.81	2.50	2.23	1.29	9.44	4.39	9.43
G232_02239	9.46	1.30	8.25	2.20	6.74	1.70	1.37	2.65	5.69	2.47	14.51	0.90	1.56	1.77	3.21	1.70	1.58	5.14	1.25	1.40	8.61	2.66	1.11	1.56	10.76	3.88	8.42
G232_02240	9.68	0.24	6.06	2.64	4.23	2.01	0.58	1.72	5.36	1.54	10.10	1.39	4.79	2.37	2.90	1.01	0.10	5.07	0.92	0.63	6.69	1.48	0.23	1.66	11.10	5.66	9.53
