GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_07814	0.7711	0.7622	0.6573	0.6887	0.8485	1.0652	1.1145	0.9669	0.7417	0.7419	1.2180	0.7895	1.0467	0.7893	0.7807	1.1333	0.6615	0.7271	0.9030	1.0588	0.9535	0.9935	0.7241	0.6259	0.7002	0.8064	0.7883
G232_07815	0.6789	0.1888	0.8683	0.5097	1.0975	0.8348	1.4518	0.9868	0.6621	1.0376	1.1181	0.9342	0.6582	1.1893	0.7953	0.6190	0.4319	0.8891	0.4667	1.4034	0.9471	0.7987	0.3744	0.9353	0.7811	0.6368	0.6430
G232_07816	0.9039	0.4266	0.9422	0.3385	0.8402	0.7522	1.5542	0.6225	0.5845	0.3118	1.1596	0.8640	0.8896	1.5500	1.3304	0.4381	0.2335	1.0863	0.7697	0.3782	0.7213	0.9481	0.3892	0.8345	0.8078	0.8224	0.6023
G232_07817	0.6967	1.1818	0.7540	0.8016	0.7490	0.8435	0.9940	0.7682	0.7437	1.1586	1.2594	0.5789	0.7856	0.8214	1.3099	0.8476	1.6848	0.8151	0.5697	0.4706	0.5832	1.1656	1.3547	0.8417	0.7117	0.6688	0.7130
G232_07818	0.7671	1.1329	0.6774	0.7977	0.8340	1.1217	0.6506	0.9536	0.5767	1.1183	0.9549	0.8070	0.7028	0.5821	1.1023	1.0952	0.9689	0.6813	0.7152	0.5798	0.8090	0.7305	1.0591	0.9856	0.7437	0.7408	0.7449
G232_07819	0.5491	0.1329	0.5349	0.4475	0.8423	0.6522	0.6386	1.3709	0.6388	1.7392	1.3471	0.5614	0.4034	1.1321	0.9971	0.1810	1.1712	1.2306	0.9333	0.7647	0.6348	0.4578	0.7143	0.8633	0.7384	0.9296	0.7511
G232_07820	0.7443	0.2168	0.8347	1.1167	0.5726	0.5435	0.6506	0.4040	0.9806	0.6935	1.4665	0.7588	0.7113	1.0429	1.7310	0.3333	0.4436	1.1866	0.7879	0.8655	0.5806	0.8604	0.4433	0.7554	0.9283	0.7360	0.9814
G232_07821	0.5491	0.3077	0.7231	0.4241	1.3195	0.6043	0.6446	0.9205	0.4757	0.2419	1.1474	0.4298	0.5350	0.9429	1.0205	0.8762	0.2218	0.7394	0.5818	0.4286	0.9510	0.9318	0.4138	0.4532	0.6834	0.6208	0.6191
G232_07822	0.7681	7.9091	0.6210	0.8599	0.6017	1.2391	1.3133	0.8013	0.5670	4.0726	0.9549	0.6404	1.2293	1.4607	0.8596	0.5619	9.1751	1.3415	1.6848	0.9748	0.5652	0.5162	6.2463	0.2878	0.8909	0.8928	0.6147
G232_07823	0.5282	0.0699	0.7728	0.7393	0.8568	0.5696	0.5120	0.6623	0.5767	0.5941	1.1510	0.6184	0.5732	0.8071	1.0117	0.4190	0.0817	0.5863	0.3152	0.5630	0.6942	0.4773	0.1823	0.7770	0.5675	0.6384	0.8503
G232_07824	0.8305	0.1399	0.8118	0.5525	0.8921	0.5348	0.3855	1.4702	0.8913	0.4220	1.3228	0.8596	0.7665	0.9786	0.8567	0.4000	0.0428	0.7958	1.4121	1.6807	0.8774	1.0130	0.1330	0.6978	0.8970	0.8832	1.0390
G232_07825	0.7235	0.2797	0.5887	0.7276	0.7801	0.3957	0.5301	0.7285	0.9612	0.4704	1.1559	0.9868	0.8620	1.1321	0.7310	0.4286	0.0195	0.9067	1.0606	0.4622	0.7342	0.4903	0.0788	0.9353	0.9092	0.8992	0.8326
G232_07826	0.8840	0.1049	0.6183	0.8482	0.7075	0.7174	0.7771	1.5298	0.7243	0.3172	1.1924	1.0658	0.5711	0.7857	0.9444	0.0667	0.0000	1.0651	0.5333	0.4958	0.7613	1.0260	0.0000	0.1295	0.8703	0.7136	0.8299
G232_07827	0.8404	0.2797	0.8078	1.0272	0.7988	2.0130	0.6988	0.8411	0.3903	0.6774	0.5700	0.6623	0.5244	0.3821	0.3918	0.7619	0.0000	0.4102	1.3273	0.4370	1.1471	1.1364	0.0985	0.6906	0.6560	0.3808	0.9079
G232_07828	0.9009	0.6154	1.0215	0.7782	0.8817	1.0261	0.7048	0.6424	0.7573	0.5027	1.1608	0.8553	0.7898	0.9214	0.9766	0.9143	0.3619	0.7993	0.7879	0.9244	0.9961	0.7825	0.4433	0.9568	0.7895	0.7680	0.7042
G232_07829	0.6928	11.3007	1.2581	0.7743	0.8568	2.2174	1.7590	0.8146	1.2816	7.6290	1.3362	1.0351	0.7346	1.1857	1.7953	1.6667	11.3230	1.1127	0.8121	1.1849	0.6929	1.0130	11.6108	0.6691	1.0252	0.7728	0.6413
