GENE	COVERAGE	STRAIN	GROUP
G232_06856	0.4311	Rstd	R
G232_06856	0.7622	SM102	S
G232_06856	0.3333	SM104	S
G232_06856	0.1206	SM105	S
G232_06856	0.4461	SM108	S
G232_06856	0.1609	SM109	S
G232_06856	0.3012	SM11	S
G232_06856	0.3444	SM122	S
G232_06856	0.2039	SM13	S
G232_06856	1.1156	SM14	S
G232_06856	0.4787	SM18	S
G232_06856	0.1886	SM24	S
G232_06856	0.1741	SM27	S
G232_06856	0.2607	SM28	S
G232_06856	0.3246	SM29	S
G232_06856	0.5048	SM35	S
G232_06856	1.4436	SM36	S
G232_06856	0.5563	SM42	S
G232_06856	0.4061	SM48	S
G232_06856	0.5294	SM57	S
G232_06856	0.2516	SM66	S
G232_06856	0.3831	SM67	S
G232_06856	1.3990	SM72	S
G232_06856	0.3525	SM74	S
G232_06856	0.4081	SM84	S
G232_06856	0.1232	SM9	S
G232_06856	0.2985	SM91	S
