GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_01109	7.53	0.64	5.97	2.63	3.97	1.42	1.08	1.85	5.77	1.96	10.72	1.66	4.00	2.11	3.93	0.46	0.44	5.68	0.69	1.04	6.05	2.16	0.76	1.17	8.76	4.71	9.60
G232_01110	7.52	0.63	8.63	2.74	4.39	1.75	1.02	1.65	4.41	2.10	10.04	1.57	4.01	1.87	3.40	0.74	0.53	4.62	0.95	0.92	4.89	2.69	0.93	0.89	12.10	5.01	9.63
G232_01111	9.22	0.07	5.79	1.90	3.02	1.10	1.29	1.22	3.61	1.43	7.47	1.59	5.81	2.49	3.51	0.46	0.02	4.86	1.32	1.23	6.18	3.93	0.07	0.85	11.39	4.57	10.59
G232_01112	6.78	0.62	4.73	2.03	3.32	1.31	1.31	1.25	3.99	1.94	13.27	1.67	5.08	2.91	3.89	0.84	0.99	5.34	1.33	0.90	5.65	2.29	0.99	1.68	10.20	5.08	10.07
G232_01113	8.65	0.23	7.75	2.02	3.33	1.56	1.34	0.96	3.03	2.81	11.12	1.46	5.38	2.97	2.42	0.53	0.36	3.17	0.72	1.18	8.02	2.66	0.55	1.82	13.45	4.91	9.60
G232_01114	7.98	0.63	6.71	1.74	2.88	1.45	1.12	1.18	4.17	1.86	10.55	1.57	3.63	3.07	4.82	0.76	0.49	3.89	1.33	0.53	6.69	3.38	0.72	1.07	10.23	4.41	9.07
G232_01115	10.17	0.01	7.30	1.51	4.83	1.47	1.08	1.68	3.70	3.56	8.98	1.12	3.88	2.61	3.16	0.73	0.00	5.71	0.87	1.34	4.13	4.08	0.00	0.46	14.65	4.71	10.96
G232_01116	8.76	0.03	7.23	2.43	3.53	1.56	0.64	1.64	5.50	1.07	8.77	2.11	4.45	2.06	3.66	0.58	0.34	5.00	1.62	0.11	5.19	3.35	0.11	0.71	12.41	4.35	9.60
G232_01117	7.08	0.73	5.44	2.09	4.44	2.86	1.98	0.67	3.94	1.59	10.04	1.62	2.19	2.57	4.49	0.23	1.71	5.15	1.50	0.54	6.56	2.53	0.89	0.62	12.70	4.88	8.70
G232_01118	7.08	1.29	5.61	2.56	3.85	1.70	1.09	0.68	4.79	3.94	12.01	2.90	4.68	3.57	7.08	0.58	1.68	5.89	1.35	0.80	5.87	2.66	1.14	0.92	12.01	7.19	9.89
