GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_07457	9.23	0.46	5.99	2.35	4.29	1.36	1.24	1.20	4.26	2.23	12.38	1.67	3.82	2.78	4.26	0.85	0.14	5.71	1.10	1.15	6.91	3.01	0.44	1.01	11.34	5.03	10.32
G232_07458	9.61	0.06	7.16	1.73	4.01	1.63	1.01	1.52	4.72	0.90	10.85	1.58	3.89	2.29	3.74	0.35	0.13	3.66	1.04	0.64	6.01	3.33	0.08	0.73	12.84	3.70	9.93
G232_07459	10.60	0.11	5.12	1.87	3.61	0.95	0.91	1.37	3.65	1.42	8.78	2.12	3.24	2.26	4.64	0.80	0.08	3.61	1.23	0.55	5.20	2.75	0.14	0.61	12.07	5.28	8.69
G232_07460	8.25	2.68	5.45	1.66	4.04	2.33	1.67	1.16	4.83	6.02	7.98	2.19	2.95	2.01	3.44	0.88	6.27	4.48	1.80	0.86	6.42	3.25	4.16	1.50	11.65	4.80	9.49
G232_07461	7.24	0.31	6.43	1.84	3.48	0.81	1.14	2.04	4.06	1.41	11.16	2.07	4.24	2.62	4.53	0.52	0.08	4.27	1.23	0.66	4.69	2.91	0.20	0.33	11.86	5.25	8.26
G232_07462	9.39	7.62	5.51	2.78	2.98	1.68	2.97	1.53	6.21	10.99	10.11	2.22	4.45	3.34	4.21	0.65	12.31	6.80	2.15	1.26	5.01	2.18	10.65	0.36	11.69	5.45	9.45
G232_07463	6.82	1.18	5.69	2.56	4.42	1.78	0.88	1.11	4.52	3.99	13.80	2.29	5.38	2.66	4.33	0.85	1.87	5.26	1.60	0.67	5.03	2.95	1.60	1.02	11.58	6.55	10.53
G232_07464	9.65	2.90	7.58	2.69	3.79	1.44	1.37	1.27	3.38	4.54	9.33	2.23	3.19	2.30	3.24	1.06	4.26	4.69	1.43	1.15	6.31	1.59	3.20	0.67	10.71	4.20	10.50
G232_07465	11.27	1.35	7.62	1.91	4.92	2.22	1.45	1.14	4.42	4.08	11.70	1.92	2.78	2.37	5.36	1.65	1.85	4.78	1.35	0.82	6.90	2.89	2.04	0.85	12.45	4.67	9.05
G232_07466	7.21	0.77	5.78	2.11	2.43	2.10	1.41	0.64	2.47	3.11	11.86	1.99	4.38	3.09	3.09	0.96	2.01	4.55	1.65	0.53	6.39	3.05	1.74	0.93	11.55	5.33	10.04
G232_07467	5.86	0.48	3.73	1.20	2.88	1.19	1.61	0.50	6.19	1.14	7.68	3.30	3.28	2.38	4.95	0.47	0.41	6.54	2.09	0.72	4.92	3.03	0.12	1.06	13.95	4.98	10.15
G232_07468	5.51	0.38	4.23	1.19	2.85	0.94	0.57	0.75	3.68	0.44	3.10	1.04	4.81	1.59	0.00	0.24	0.00	2.56	1.91	0.69	4.41	4.62	0.00	1.00	19.34	4.29	6.38
G232_07469	8.41	0.05	6.95	3.62	4.21	3.12	1.25	1.17	5.17	0.95	5.70	2.22	7.71	1.95	0.79	2.15	0.15	4.96	2.49	0.87	7.82	5.76	0.05	2.85	23.86	11.57	10.80
G232_07470	11.01	0.03	6.72	2.06	3.12	1.40	0.78	0.94	3.59	1.24	0.00	2.09	4.16	1.90	2.57	0.61	0.04	4.98	1.12	0.41	6.61	2.61	0.14	0.66	12.49	4.93	9.25
G232_07471	19.23	0.00	12.07	5.40	11.03	4.51	5.13	4.57	7.52	1.96	0.00	4.34	6.58	4.66	4.10	1.73	0.21	13.16	3.67	1.64	13.72	8.10	0.00	2.93	32.41	8.63	26.03
