GENE	COVERAGE	STRAIN	GROUP
G232_05419	0.3826	Rstd	R
G232_05419	0.5734	SM102	S
G232_05419	0.6559	SM104	S
G232_05419	0.6226	SM105	S
G232_05419	0.7033	SM108	S
G232_05419	0.6739	SM109	S
G232_05419	0.8735	SM11	S
G232_05419	1.4570	SM122	S
G232_05419	0.9748	SM13	S
G232_05419	0.4624	SM14	S
G232_05419	1.2594	SM18	S
G232_05419	0.8728	SM24	S
G232_05419	1.0955	SM27	S
G232_05419	0.6429	SM28	S
G232_05419	1.3480	SM29	S
G232_05419	0.4381	SM35	S
G232_05419	0.2412	SM36	S
G232_05419	0.8539	SM42	S
G232_05419	1.0121	SM48	S
G232_05419	1.5966	SM57	S
G232_05419	0.9845	SM66	S
G232_05419	1.1039	SM67	S
G232_05419	0.4631	SM72	S
G232_05419	0.8058	SM74	S
G232_05419	0.7307	SM84	S
G232_05419	0.9424	SM9	S
G232_05419	0.8884	SM91	S
G232_05420	0.6343	Rstd	R
G232_05420	4.5105	SM102	S
G232_05420	0.8427	SM104	S
G232_05420	1.0895	SM105	S
G232_05420	0.7386	SM108	S
G232_05420	1.2609	SM109	S
G232_05420	1.4518	SM11	S
G232_05420	0.5364	SM122	S
G232_05420	1.0097	SM13	S
G232_05420	2.7366	SM14	S
G232_05420	1.4507	SM18	S
G232_05420	0.8465	SM24	S
G232_05420	1.0425	SM27	S
G232_05420	1.1571	SM28	S
G232_05420	1.8713	SM29	S
G232_05420	0.9619	SM35	S
G232_05420	4.1790	SM36	S
G232_05420	1.6320	SM42	S
G232_05420	0.3879	SM48	S
G232_05420	1.3361	SM57	S
G232_05420	0.6890	SM66	S
G232_05420	0.9545	SM67	S
G232_05420	3.7586	SM72	S
G232_05420	0.8489	SM74	S
G232_05420	1.0351	SM84	S
G232_05420	0.6352	SM9	S
G232_05420	0.9221	SM91	S
G232_05421	0.7800	Rstd	R
G232_05421	1.1259	SM102	S
G232_05421	0.8831	SM104	S
G232_05421	0.7354	SM105	S
G232_05421	0.8506	SM108	S
G232_05421	0.7565	SM109	S
G232_05421	0.8012	SM11	S
G232_05421	0.7351	SM122	S
G232_05421	0.8019	SM13	S
G232_05421	1.5349	SM14	S
G232_05421	1.3910	SM18	S
G232_05421	0.7456	SM24	S
G232_05421	0.7006	SM27	S
G232_05421	1.4250	SM28	S
G232_05421	1.2485	SM29	S
G232_05421	0.5238	SM35	S
G232_05421	1.8833	SM36	S
G232_05421	0.9648	SM42	S
G232_05421	0.7394	SM48	S
G232_05421	0.8824	SM57	S
G232_05421	0.9884	SM66	S
G232_05421	0.9253	SM67	S
G232_05421	1.5616	SM72	S
G232_05421	0.5612	SM74	S
G232_05421	0.9230	SM84	S
G232_05421	0.6640	SM9	S
G232_05421	0.8282	SM91	S
G232_05422	0.8375	Rstd	R
G232_05422	0.4056	SM102	S
G232_05422	1.0968	SM104	S
G232_05422	0.4825	SM105	S
G232_05422	0.9917	SM108	S
G232_05422	0.9130	SM109	S
G232_05422	0.8012	SM11	S
G232_05422	0.8013	SM122	S
G232_05422	0.8117	SM13	S
G232_05422	0.7527	SM14	S
G232_05422	1.5603	SM18	S
G232_05422	0.8553	SM24	S
G232_05422	0.5329	SM27	S
G232_05422	1.0000	SM28	S
G232_05422	0.9708	SM29	S
G232_05422	0.6286	SM35	S
G232_05422	0.2374	SM36	S
G232_05422	0.8574	SM42	S
G232_05422	0.3394	SM48	S
G232_05422	0.4958	SM57	S
G232_05422	0.8323	SM66	S
G232_05422	0.9058	SM67	S
G232_05422	0.5025	SM72	S
G232_05422	0.7626	SM74	S
G232_05422	0.6346	SM84	S
