GENE	COVERAGE	STRAIN	GROUP
G232_03613	0.9514	Rstd	R
G232_03613	0.1538	SM102	S
G232_03613	0.9140	SM104	S
G232_03613	0.7821	SM105	S
G232_03613	0.9627	SM108	S
G232_03613	0.5565	SM109	S
G232_03613	0.6627	SM11	S
G232_03613	1.0265	SM122	S
G232_03613	0.7845	SM13	S
G232_03613	0.4032	SM14	S
G232_03613	1.2339	SM18	S
G232_03613	0.6711	SM24	S
G232_03613	0.7580	SM27	S
G232_03613	1.0286	SM28	S
G232_03613	0.7749	SM29	S
G232_03613	0.5238	SM35	S
G232_03613	0.0195	SM36	S
G232_03613	1.0176	SM42	S
G232_03613	0.3273	SM48	S
G232_03613	0.4958	SM57	S
G232_03613	0.6619	SM66	S
G232_03613	0.7922	SM67	S
G232_03613	0.1921	SM72	S
G232_03613	0.3597	SM74	S
G232_03613	0.9214	SM84	S
G232_03613	0.6000	SM9	S
G232_03613	0.7529	SM91	S
G232_03614	0.9475	Rstd	R
G232_03614	0.1888	SM102	S
G232_03614	0.8212	SM104	S
G232_03614	0.7626	SM105	S
G232_03614	0.7427	SM108	S
G232_03614	0.8957	SM109	S
G232_03614	0.6867	SM11	S
G232_03614	1.0000	SM122	S
G232_03614	0.7359	SM13	S
G232_03614	0.3280	SM14	S
G232_03614	1.0572	SM18	S
G232_03614	0.8991	SM24	S
G232_03614	0.8217	SM27	S
G232_03614	0.7964	SM28	S
G232_03614	0.9825	SM29	S
G232_03614	0.8667	SM35	S
G232_03614	0.1518	SM36	S
G232_03614	0.7165	SM42	S
G232_03614	0.6606	SM48	S
G232_03614	0.7815	SM57	S
G232_03614	0.7303	SM66	S
G232_03614	0.6688	SM67	S
G232_03614	0.1379	SM72	S
G232_03614	0.7986	SM74	S
G232_03614	0.7269	SM84	S
G232_03614	0.7344	SM9	S
G232_03614	0.8707	SM91	S
G232_03615	0.9722	Rstd	R
G232_03615	0.0000	SM102	S
G232_03615	0.6761	SM104	S
G232_03615	0.5447	SM105	S
G232_03615	0.6535	SM108	S
G232_03615	0.3565	SM109	S
G232_03615	0.5361	SM11	S
G232_03615	0.4768	SM122	S
G232_03615	0.7592	SM13	S
G232_03615	0.3737	SM14	S
G232_03615	1.3045	SM18	S
G232_03615	0.7675	SM24	S
G232_03615	0.7792	SM27	S
G232_03615	0.6571	SM28	S
G232_03615	1.4269	SM29	S
G232_03615	0.5048	SM35	S
G232_03615	0.0117	SM36	S
G232_03615	0.7799	SM42	S
G232_03615	0.8182	SM48	S
G232_03615	0.4118	SM57	S
G232_03615	0.4852	SM66	S
G232_03615	0.6461	SM67	S
G232_03615	0.0690	SM72	S
G232_03615	0.4245	SM74	S
G232_03615	0.7918	SM84	S
G232_03615	0.7216	SM9	S
G232_03615	0.7228	SM91	S
G232_03616	1.1685	Rstd	R
G232_03616	0.1259	SM102	S
G232_03616	0.9368	SM104	S
G232_03616	0.7549	SM105	S
G232_03616	0.8942	SM108	S
G232_03616	0.5913	SM109	S
G232_03616	0.2349	SM11	S
G232_03616	1.0728	SM122	S
G232_03616	0.7398	SM13	S
G232_03616	0.1210	SM14	S
G232_03616	1.2984	SM18	S
G232_03616	0.4956	SM24	S
G232_03616	0.4628	SM27	S
G232_03616	0.6464	SM28	S
G232_03616	0.8187	SM29	S
G232_03616	0.4952	SM35	S
G232_03616	0.0156	SM36	S
G232_03616	0.6356	SM42	S
G232_03616	0.9212	SM48	S
G232_03616	0.7563	SM57	S
G232_03616	0.7574	SM66	S
G232_03616	0.8636	SM67	S
G232_03616	0.0345	SM72	S
G232_03616	0.4748	SM74	S
G232_03616	0.9222	SM84	S
G232_03616	0.6064	SM9	S
G232_03616	0.8459	SM91	S
G232_03617	0.9574	Rstd	R
G232_03617	1.8462	SM102	S
G232_03617	0.7675	SM104	S
G232_03617	0.7315	SM105	S
G232_03617	0.8776	SM108	S
G232_03617	0.8391	SM109	S
G232_03617	0.6265	SM11	S
G232_03617	1.0132	SM122	S
G232_03617	0.6524	SM13	S
G232_03617	1.7634	SM14	S
G232_03617	1.1730	SM18	S
G232_03617	0.9649	SM24	S
G232_03617	0.6561	SM27	S
G232_03617	0.5393	SM28	S
G232_03617	1.1316	SM29	S
G232_03617	0.2667	SM35	S
G232_03617	1.7743	SM36	S
G232_03617	0.9577	SM42	S
G232_03617	0.3818	SM48	S
G232_03617	1.2605	SM57	S
G232_03617	0.7303	SM66	S
G232_03617	0.5195	SM67	S
G232_03617	1.3399	SM72	S
G232_03617	0.5827	SM74	S
G232_03617	0.8734	SM84	S
G232_03617	0.7600	SM9	S
G232_03617	0.8539	SM91	S
G232_03618	0.7939	Rstd	R
G232_03618	0.7343	SM102	S
G232_03618	0.8185	SM104	S
G232_03618	0.8249	SM105	S
G232_03618	0.6494	SM108	S
G232_03618	0.7478	SM109	S
G232_03618	0.4759	SM11	S
G232_03618	0.7086	SM122	S
G232_03618	0.7845	SM13	S
G232_03618	0.5538	SM14	S
G232_03618	1.0646	SM18	S
G232_03618	1.0789	SM24	S
G232_03618	0.7495	SM27	S
G232_03618	0.9500	SM28	S
G232_03618	1.0965	SM29	S
G232_03618	0.6381	SM35	S
G232_03618	0.5798	SM36	S
G232_03618	0.8627	SM42	S
G232_03618	0.7394	SM48	S
G232_03618	0.7395	SM57	S
G232_03618	0.6348	SM66	S
G232_03618	0.6818	SM67	S
G232_03618	0.7586	SM72	S
G232_03618	0.4748	SM74	S
G232_03618	0.8894	SM84	S
G232_03618	0.7616	SM9	S
G232_03618	0.8326	SM91	S
