GENE	COVERAGE	STRAIN	GROUP
G232_02349	0.6184	Rstd	R
G232_02349	1.8811	SM102	S
G232_02349	0.5188	SM104	S
G232_02349	0.2724	SM105	S
G232_02349	0.4046	SM108	S
G232_02349	0.3217	SM109	S
G232_02349	0.4398	SM11	S
G232_02349	0.4570	SM122	S
G232_02349	0.5146	SM13	S
G232_02349	1.9409	SM14	S
G232_02349	0.7101	SM18	S
G232_02349	0.5789	SM24	S
G232_02349	0.2548	SM27	S
G232_02349	0.4393	SM28	S
G232_02349	0.4006	SM29	S
G232_02349	0.7905	SM35	S
G232_02349	2.8521	SM36	S
G232_02349	0.5264	SM42	S
G232_02349	0.7152	SM48	S
G232_02349	0.1176	SM57	S
G232_02349	0.2271	SM66	S
G232_02349	0.0455	SM67	S
G232_02349	2.7931	SM72	S
G232_02349	0.6978	SM74	S
G232_02349	0.3806	SM84	S
G232_02349	0.3920	SM9	S
G232_02349	0.4092	SM91	S
G232_02350	0.0763	Rstd	R
G232_02350	1.8601	SM102	S
G232_02350	0.0672	SM104	S
G232_02350	0.2763	SM105	S
G232_02350	0.1639	SM108	S
G232_02350	0.3826	SM109	S
G232_02350	0.6506	SM11	S
G232_02350	0.1589	SM122	S
G232_02350	0.1340	SM13	S
G232_02350	0.9543	SM14	S
G232_02350	0.3532	SM18	S
G232_02350	0.3114	SM24	S
G232_02350	0.2527	SM27	S
G232_02350	0.0857	SM28	S
G232_02350	0.4006	SM29	S
G232_02350	1.0857	SM35	S
G232_02350	1.1556	SM36	S
G232_02350	0.5704	SM42	S
G232_02350	0.8970	SM48	S
G232_02350	0.0000	SM57	S
G232_02350	0.1045	SM66	S
G232_02350	0.1136	SM67	S
G232_02350	0.8571	SM72	S
G232_02350	0.0000	SM74	S
G232_02350	0.2143	SM84	S
G232_02350	0.2240	SM9	S
G232_02350	0.3419	SM91	S
