GENE	COVERAGE	STRAIN	GROUP
G232_02873	0.4490	Rstd	R
G232_02873	0.2517	SM102	S
G232_02873	0.4328	SM104	S
G232_02873	0.3191	SM105	S
G232_02873	0.3589	SM108	S
G232_02873	0.4435	SM109	S
G232_02873	0.2952	SM11	S
G232_02873	0.7285	SM122	S
G232_02873	0.4660	SM13	S
G232_02873	0.5215	SM14	S
G232_02873	0.7430	SM18	S
G232_02873	0.4386	SM24	S
G232_02873	0.5011	SM27	S
G232_02873	0.5036	SM28	S
G232_02873	0.6228	SM29	S
G232_02873	0.3714	SM35	S
G232_02873	0.4358	SM36	S
G232_02873	0.3926	SM42	S
G232_02873	0.4242	SM48	S
G232_02873	0.2941	SM57	S
G232_02873	0.4219	SM66	S
G232_02873	0.3247	SM67	S
G232_02873	0.3596	SM72	S
G232_02873	0.3309	SM74	S
G232_02873	0.4340	SM84	S
G232_02873	0.4544	SM9	S
G232_02873	0.4057	SM91	S
G232_02874	0.7790	Rstd	R
G232_02874	1.7063	SM102	S
G232_02874	0.5215	SM104	S
G232_02874	0.7782	SM105	S
G232_02874	0.6328	SM108	S
G232_02874	1.0565	SM109	S
G232_02874	0.4458	SM11	S
G232_02874	0.6954	SM122	S
G232_02874	0.8408	SM13	S
G232_02874	0.6935	SM14	S
G232_02874	1.4117	SM18	S
G232_02874	0.7675	SM24	S
G232_02874	0.6178	SM27	S
G232_02874	0.7393	SM28	S
G232_02874	0.9386	SM29	S
G232_02874	0.7048	SM35	S
G232_02874	1.3346	SM36	S
G232_02874	0.4085	SM42	S
G232_02874	1.3576	SM48	S
G232_02874	0.9496	SM57	S
G232_02874	0.7239	SM66	S
G232_02874	0.8344	SM67	S
G232_02874	1.5172	SM72	S
G232_02874	0.3094	SM74	S
G232_02874	0.5050	SM84	S
G232_02874	0.7648	SM9	S
G232_02874	0.8477	SM91	S
G232_02875	0.6551	Rstd	R
G232_02875	0.9510	SM102	S
G232_02875	0.7204	SM104	S
