GENE	COVERAGE	STRAIN	GROUP
G232_10689	0.8335	Rstd	R
G232_10689	0.1119	SM102	S
G232_10689	0.7863	SM104	S
G232_10689	0.5992	SM105	S
G232_10689	0.6535	SM108	S
G232_10689	1.1261	SM109	S
G232_10689	0.7530	SM11	S
G232_10689	0.4437	SM122	S
G232_10689	0.7670	SM13	S
G232_10689	0.5780	SM14	S
G232_10689	0.7211	SM18	S
G232_10689	0.6711	SM24	S
G232_10689	0.4735	SM27	S
G232_10689	0.4357	SM28	S
G232_10689	0.3333	SM29	S
G232_10689	0.4095	SM35	S
G232_10689	0.0895	SM36	S
G232_10689	0.6796	SM42	S
G232_10689	0.4545	SM48	S
G232_10689	0.7983	SM57	S
G232_10689	0.7626	SM66	S
G232_10689	0.7305	SM67	S
G232_10689	0.2069	SM72	S
G232_10689	1.1151	SM74	S
G232_10689	0.7429	SM84	S
G232_10689	0.6880	SM9	S
G232_10689	0.6873	SM91	S
G232_10690	0.8057	Rstd	R
G232_10690	0.4545	SM102	S
G232_10690	0.8266	SM104	S
G232_10690	0.9494	SM105	S
G232_10690	0.8527	SM108	S
G232_10690	0.6652	SM109	S
G232_10690	0.6205	SM11	S
G232_10690	0.9669	SM122	S
G232_10690	0.6544	SM13	S
G232_10690	0.9462	SM14	S
G232_10690	1.3825	SM18	S
G232_10690	0.6842	SM24	S
G232_10690	0.6115	SM27	S
G232_10690	0.8179	SM28	S
G232_10690	0.7719	SM29	S
G232_10690	0.7714	SM35	S
G232_10690	0.5603	SM36	S
G232_10690	0.9190	SM42	S
G232_10690	0.8485	SM48	S
G232_10690	0.8571	SM57	S
G232_10690	0.9394	SM66	S
G232_10690	0.8539	SM67	S
G232_10690	0.6897	SM72	S
G232_10690	0.6475	SM74	S
G232_10690	0.7605	SM84	S
G232_10690	0.7808	SM9	S
G232_10690	0.8645	SM91	S
G232_10691	0.7076	Rstd	R
G232_10691	0.3147	SM102	S
G232_10691	0.9046	SM104	S
G232_10691	0.5759	SM105	S
G232_10691	0.8755	SM108	S
G232_10691	0.8087	SM109	S
G232_10691	0.8735	SM11	S
G232_10691	0.6623	SM122	S
G232_10691	0.7243	SM13	S
G232_10691	0.5430	SM14	S
G232_10691	1.1413	SM18	S
G232_10691	0.6711	SM24	S
G232_10691	0.7176	SM27	S
G232_10691	0.7643	SM28	S
G232_10691	0.9474	SM29	S
G232_10691	0.9048	SM35	S
G232_10691	0.2023	SM36	S
G232_10691	0.6849	SM42	S
G232_10691	0.5030	SM48	S
G232_10691	0.9328	SM57	S
G232_10691	0.8013	SM66	S
G232_10691	0.8182	SM67	S
G232_10691	0.2709	SM72	S
G232_10691	0.8201	SM74	S
G232_10691	0.7216	SM84	S
G232_10691	0.6416	SM9	S
G232_10691	0.7183	SM91	S
G232_10692	0.8434	Rstd	R
G232_10692	0.2867	SM102	S
G232_10692	0.6183	SM104	S
G232_10692	0.5525	SM105	S
G232_10692	0.9730	SM108	S
G232_10692	0.4826	SM109	S
G232_10692	1.3855	SM11	S
G232_10692	0.4437	SM122	S
G232_10692	1.0311	SM13	S
G232_10692	1.1532	SM14	S
G232_10692	1.5371	SM18	S
G232_10692	1.6228	SM24	S
G232_10692	1.0488	SM27	S
G232_10692	1.0536	SM28	S
G232_10692	1.0380	SM29	S
G232_10692	1.0667	SM35	S
G232_10692	0.5370	SM36	S
G232_10692	1.2218	SM42	S
G232_10692	0.6182	SM48	S
G232_10692	0.4202	SM57	S
G232_10692	0.6968	SM66	S
G232_10692	0.8377	SM67	S
G232_10692	0.0985	SM72	S
G232_10692	0.6331	SM74	S
G232_10692	1.0069	SM84	S
G232_10692	1.2544	SM9	S
G232_10692	1.0514	SM91	S
G232_11107	1.5322	Rstd	R
G232_11107	4.8951	SM102	S
G232_11107	1.2863	SM104	S
G232_11107	0.7665	SM105	S
G232_11107	1.9710	SM108	S
G232_11107	1.0348	SM109	S
G232_11107	1.2651	SM11	S
G232_11107	1.2517	SM122	S
G232_11107	0.8660	SM13	S
G232_11107	1.8495	SM14	S
G232_11107	0.7296	SM18	S
G232_11107	1.5044	SM24	S
G232_11107	1.1741	SM27	S
G232_11107	1.3643	SM28	S
G232_11107	0.7778	SM29	S
G232_11107	0.5429	SM35	S
G232_11107	0.1362	SM36	S
G232_11107	1.2271	SM42	S
G232_11107	0.2121	SM48	S
G232_11107	0.5126	SM57	S
G232_11107	1.5445	SM66	S
G232_11107	2.3377	SM67	S
G232_11107	1.3350	SM72	S
G232_11107	2.0432	SM74	S
G232_11107	1.1022	SM84	S
G232_11107	1.3968	SM9	S
G232_11107	1.0221	SM91	S
