GENE	COVERAGE	STRAIN	GROUP
G232_03709	0.7215	Rstd	R
G232_03709	0.4126	SM102	S
G232_03709	0.8427	SM104	S
G232_03709	1.1751	SM105	S
G232_03709	0.7676	SM108	S
G232_03709	0.6304	SM109	S
G232_03709	0.6265	SM11	S
G232_03709	0.5828	SM122	S
G232_03709	0.7592	SM13	S
G232_03709	0.9274	SM14	S
G232_03709	1.4361	SM18	S
G232_03709	0.7368	SM24	S
G232_03709	0.7346	SM27	S
G232_03709	0.5893	SM28	S
G232_03709	1.2924	SM29	S
G232_03709	0.7714	SM35	S
G232_03709	0.2568	SM36	S
G232_03709	0.6690	SM42	S
G232_03709	0.6485	SM48	S
G232_03709	0.5378	SM57	S
G232_03709	0.7806	SM66	S
G232_03709	0.7013	SM67	S
G232_03709	0.3892	SM72	S
G232_03709	0.4245	SM74	S
G232_03709	0.8146	SM84	S
G232_03709	0.5872	SM9	S
G232_03709	0.7954	SM91	S
G232_03710	0.9128	Rstd	R
G232_03710	1.5455	SM102	S
G232_03710	0.8306	SM104	S
G232_03710	0.6537	SM105	S
G232_03710	0.7510	SM108	S
G232_03710	0.6522	SM109	S
G232_03710	1.2229	SM11	S
G232_03710	0.6225	SM122	S
G232_03710	0.8272	SM13	S
G232_03710	1.3790	SM14	S
G232_03710	1.2192	SM18	S
G232_03710	0.4825	SM24	S
G232_03710	0.7473	SM27	S
G232_03710	0.8000	SM28	S
G232_03710	1.2398	SM29	S
G232_03710	0.4000	SM35	S
G232_03710	2.6809	SM36	S
G232_03710	0.7852	SM42	S
G232_03710	1.0182	SM48	S
G232_03710	1.0672	SM57	S
G232_03710	0.8000	SM66	S
G232_03710	0.8864	SM67	S
G232_03710	2.2956	SM72	S
G232_03710	0.7410	SM74	S
G232_03710	0.8802	SM84	S
G232_03710	0.9024	SM9	S
G232_03710	0.7883	SM91	S
G232_03711	1.1536	Rstd	R
G232_03711	1.0839	SM102	S
G232_03711	0.6962	SM104	S
G232_03711	0.9144	SM105	S
G232_03711	0.8921	SM108	S
G232_03711	0.6304	SM109	S
G232_03711	0.8072	SM11	S
G232_03711	0.9868	SM122	S
G232_03711	0.7165	SM13	S
G232_03711	1.2876	SM14	S
G232_03711	1.2619	SM18	S
G232_03711	0.7281	SM24	S
G232_03711	0.7898	SM27	S
G232_03711	0.9929	SM28	S
G232_03711	1.1374	SM29	S
G232_03711	0.6857	SM35	S
G232_03711	2.1245	SM36	S
G232_03711	1.0810	SM42	S
G232_03711	0.6424	SM48	S
G232_03711	0.2857	SM57	S
G232_03711	0.5729	SM66	S
G232_03711	0.6526	SM67	S
G232_03711	1.6502	SM72	S
G232_03711	0.6906	SM74	S
G232_03711	0.9611	SM84	S
G232_03711	0.7472	SM9	S
G232_03711	0.7564	SM91	S
G232_03712	0.9584	Rstd	R
G232_03712	1.3217	SM102	S
G232_03712	0.7675	SM104	S
G232_03712	0.8482	SM105	S
G232_03712	0.9046	SM108	S
G232_03712	1.0826	SM109	S
G232_03712	0.5120	SM11	S
G232_03712	1.0265	SM122	S
G232_03712	0.7417	SM13	S
G232_03712	0.9328	SM14	S
G232_03712	1.5225	SM18	S
G232_03712	0.9167	SM24	S
G232_03712	0.9130	SM27	S
G232_03712	1.1143	SM28	S
G232_03712	1.0322	SM29	S
G232_03712	0.8952	SM35	S
G232_03712	0.9650	SM36	S
G232_03712	0.9683	SM42	S
G232_03712	0.6121	SM48	S
G232_03712	0.9832	SM57	S
G232_03712	0.8245	SM66	S
G232_03712	0.9903	SM67	S
G232_03712	0.9655	SM72	S
G232_03712	0.5612	SM74	S
G232_03712	0.7864	SM84	S
G232_03712	0.8800	SM9	S
G232_03712	1.0292	SM91	S
G232_03713	0.8404	Rstd	R
G232_03713	0.4825	SM102	S
G232_03713	0.7769	SM104	S
G232_03713	0.8016	SM105	S
G232_03713	0.7095	SM108	S
G232_03713	0.9217	SM109	S
G232_03713	0.7229	SM11	S
G232_03713	0.5629	SM122	S
G232_03713	0.8388	SM13	S
G232_03713	0.5349	SM14	S
G232_03713	1.2302	SM18	S
G232_03713	0.8070	SM24	S
G232_03713	1.0637	SM27	S
G232_03713	0.8929	SM28	S
G232_03713	1.1696	SM29	S
G232_03713	0.6286	SM35	S
G232_03713	0.6109	SM36	S
G232_03713	0.8803	SM42	S
G232_03713	0.4485	SM48	S
G232_03713	0.8067	SM57	S
G232_03713	0.8284	SM66	S
G232_03713	0.8961	SM67	S
G232_03713	0.6256	SM72	S
G232_03713	0.9496	SM74	S
G232_03713	0.7658	SM84	S
G232_03713	0.9856	SM9	S
G232_03713	0.9415	SM91	S
G232_03714	0.6779	Rstd	R
G232_03714	0.9650	SM102	S
G232_03714	0.4651	SM104	S
G232_03714	0.1751	SM105	S
G232_03714	0.3797	SM108	S
G232_03714	0.5348	SM109	S
G232_03714	0.3373	SM11	S
G232_03714	0.5099	SM122	S
G232_03714	1.0136	SM13	S
G232_03714	0.7419	SM14	S
G232_03714	0.0000	SM18	S
G232_03714	0.7456	SM24	S
G232_03714	0.2930	SM27	S
G232_03714	0.7393	SM28	S
G232_03714	0.0439	SM29	S
G232_03714	0.3619	SM35	S
G232_03714	0.4591	SM36	S
G232_03714	0.9701	SM42	S
G232_03714	0.5939	SM48	S
G232_03714	0.5126	SM57	S
G232_03714	0.6129	SM66	S
G232_03714	0.5617	SM67	S
G232_03714	0.6404	SM72	S
G232_03714	0.1295	SM74	S
G232_03714	0.5591	SM84	S
G232_03714	0.3776	SM9	S
G232_03714	0.6280	SM91	S
