GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_06611	0.8335	0.5175	0.7191	0.9494	0.7676	0.9261	0.8494	0.8411	0.9942	1.0296	1.5213	1.1447	1.0764	1.1107	1.4386	0.4762	0.6304	1.1197	0.7576	0.8319	0.8026	1.0487	0.6305	1.1367	0.8856	0.6992	0.8078
G232_06612	0.6174	0.9301	0.7957	0.9611	0.8817	0.8435	0.5843	1.0331	0.8854	0.8871	1.3423	1.0921	0.8577	0.8000	1.0292	0.8190	2.2023	0.7905	0.3939	1.0840	0.9419	1.1429	1.3547	0.5540	0.8917	0.6384	0.8485
G232_06613	0.7532	1.7622	0.6237	0.7082	0.6120	0.8739	0.5301	0.6291	1.1670	1.2070	1.2741	1.0877	0.7856	0.6143	1.2427	0.6762	1.7237	1.1989	0.6364	0.8067	0.9071	0.5455	1.6108	0.4892	0.7864	1.1024	1.0275
G232_06614	0.7948	0.2867	0.8777	0.9222	0.7822	0.6043	0.6024	1.1391	0.9029	0.8199	1.1620	0.7368	0.7856	0.5464	1.4269	0.9048	0.6965	0.8926	1.0788	0.7143	0.6748	0.7468	0.5320	0.4604	0.9008	0.7712	0.8742
G232_06615	1.0030	1.3147	0.8320	0.5953	0.9336	1.1435	1.1205	1.1126	0.8563	1.0753	0.9939	0.4825	0.7749	0.7036	1.0175	0.9619	2.3852	0.6637	1.1576	0.9244	0.6787	0.6981	1.9409	0.9784	0.8604	0.6720	0.7422
G232_06616	0.7007	3.7273	0.8535	0.5525	0.6888	1.2000	1.7048	0.3775	0.7398	2.0618	1.2485	0.6228	0.8960	0.8286	1.3772	1.2952	3.2724	0.8292	0.8545	0.2857	0.6710	0.6721	3.2315	0.8417	0.6545	0.7680	0.6120
G232_06617	0.8147	1.1049	0.8091	0.6770	0.9315	0.8174	0.6265	0.7616	0.7709	0.9543	1.3764	0.6974	0.5520	0.9321	0.9211	0.7810	0.8054	0.7130	0.4848	0.6639	0.7226	0.9610	0.6355	1.0935	0.6728	0.6720	0.7272
G232_06618	0.8206	0.0629	0.7272	0.7471	0.8174	0.6826	0.6566	0.7483	0.8447	0.4677	1.2887	0.8816	0.9214	0.7393	1.2018	0.8095	0.0117	0.8081	0.6727	0.5378	0.8065	0.6916	0.0640	0.5324	0.8909	0.7760	0.8175
G232_06619	0.8464	1.2378	0.6237	1.1712	0.8983	0.8261	0.8735	1.0000	0.7806	1.2231	1.6151	0.7807	0.6200	1.2143	1.4591	0.7810	1.0623	0.9542	0.6061	0.7227	0.7471	0.3994	1.0296	0.6691	0.9443	0.8496	1.0239
G232_06620	1.2190	2.0839	0.6734	0.7043	0.8008	0.5478	0.6807	0.9007	0.8175	1.8978	1.2984	0.7061	0.8556	0.8071	1.1901	0.7714	2.8405	0.8011	0.2303	0.5462	0.8697	0.8604	2.5616	0.9065	1.0923	1.2080	0.8485
