GENE	COVERAGE	STRAIN	GROUP
G232_00886	0.6819	Rstd	R
G232_00886	0.8741	SM102	S
G232_00886	0.8024	SM104	S
G232_00886	0.8054	SM105	S
G232_00886	0.8942	SM108	S
G232_00886	0.3478	SM109	S
G232_00886	0.8735	SM11	S
G232_00886	0.7815	SM122	S
G232_00886	0.4272	SM13	S
G232_00886	0.7876	SM14	S
G232_00886	1.0256	SM18	S
G232_00886	0.4430	SM24	S
G232_00886	0.4628	SM27	S
G232_00886	0.5893	SM28	S
G232_00886	0.9591	SM29	S
G232_00886	0.6762	SM35	S
G232_00886	1.3619	SM36	S
G232_00886	0.4771	SM42	S
G232_00886	0.8242	SM48	S
G232_00886	0.6891	SM57	S
G232_00886	0.8968	SM66	S
G232_00886	1.1071	SM67	S
G232_00886	1.0887	SM72	S
G232_00886	0.2734	SM74	S
G232_00886	0.8177	SM84	S
G232_00886	0.5296	SM9	S
G232_00886	0.6838	SM91	S
G232_00887	0.6452	Rstd	R
G232_00887	2.1748	SM102	S
G232_00887	0.7231	SM104	S
G232_00887	0.8132	SM105	S
G232_00887	0.7946	SM108	S
G232_00887	0.6652	SM109	S
G232_00887	1.0663	SM11	S
G232_00887	0.5828	SM122	S
G232_00887	0.7922	SM13	S
G232_00887	1.6075	SM14	S
G232_00887	1.0487	SM18	S
G232_00887	0.9474	SM24	S
G232_00887	0.8238	SM27	S
G232_00887	0.9143	SM28	S
G232_00887	1.0117	SM29	S
G232_00887	0.6667	SM35	S
G232_00887	2.3424	SM36	S
G232_00887	0.7447	SM42	S
G232_00887	0.9818	SM48	S
G232_00887	0.8151	SM57	S
G232_00887	0.6787	SM66	S
G232_00887	0.7662	SM67	S
G232_00887	2.1675	SM72	S
G232_00887	0.8777	SM74	S
G232_00887	0.8284	SM84	S
G232_00887	0.9520	SM9	S
G232_00887	0.8902	SM91	S
G232_00888	0.6591	Rstd	R
G232_00888	0.5455	SM102	S
G232_00888	0.7540	SM104	S
G232_00888	0.8288	SM105	S
G232_00888	0.7095	SM108	S
G232_00888	1.0304	SM109	S
G232_00888	0.8373	SM11	S
G232_00888	0.3709	SM122	S
G232_00888	0.6660	SM13	S
G232_00888	0.6694	SM14	S
G232_00888	0.9038	SM18	S
G232_00888	0.6579	SM24	S
G232_00888	0.5053	SM27	S
G232_00888	0.7071	SM28	S
G232_00888	1.0088	SM29	S
G232_00888	0.8095	SM35	S
G232_00888	0.3891	SM36	S
G232_00888	0.7430	SM42	S
G232_00888	0.5152	SM48	S
G232_00888	1.9748	SM57	S
G232_00888	0.9935	SM66	S
G232_00888	0.4968	SM67	S
G232_00888	0.5419	SM72	S
G232_00888	1.0072	SM74	S
G232_00888	0.6705	SM84	S
G232_00888	0.6208	SM9	S
G232_00888	0.6404	SM91	S
G232_00889	0.6868	Rstd	R
G232_00889	1.5944	SM102	S
G232_00889	0.7083	SM104	S
G232_00889	0.7432	SM105	S
G232_00889	0.8257	SM108	S
G232_00889	1.0696	SM109	S
G232_00889	0.9518	SM11	S
G232_00889	0.4834	SM122	S
G232_00889	0.8757	SM13	S
G232_00889	1.0430	SM14	S
G232_00889	1.3934	SM18	S
G232_00889	0.6930	SM24	S
G232_00889	0.9321	SM27	S
G232_00889	0.9893	SM28	S
G232_00889	1.2339	SM29	S
G232_00889	0.2095	SM35	S
G232_00889	2.2374	SM36	S
G232_00889	0.8116	SM42	S
G232_00889	1.1939	SM48	S
