GENE	COVERAGE	STRAIN	GROUP
G232_09230	1.4311	Rstd	R
G232_09230	0.0000	SM102	S
G232_09230	0.9019	SM104	S
G232_09230	0.8482	SM105	S
G232_09230	0.7510	SM108	S
G232_09230	0.3087	SM109	S
G232_09230	1.1205	SM11	S
G232_09230	0.8808	SM122	S
G232_09230	0.8660	SM13	S
G232_09230	0.0000	SM14	S
G232_09230	0.0000	SM18	S
G232_09230	0.9342	SM24	S
G232_09230	0.8917	SM27	S
G232_09230	0.8643	SM28	S
G232_09230	0.0000	SM29	S
G232_09230	0.4857	SM35	S
G232_09230	0.0000	SM36	S
G232_09230	1.0898	SM42	S
G232_09230	0.1212	SM48	S
G232_09230	0.7731	SM57	S
G232_09230	1.1110	SM66	S
G232_09230	1.2987	SM67	S
G232_09230	0.0000	SM72	S
G232_09230	1.2086	SM74	S
G232_09230	0.9169	SM84	S
G232_09230	0.7168	SM9	S
G232_09230	0.7343	SM91	S
G232_09231	0.8563	Rstd	R
G232_09231	1.6993	SM102	S
G232_09231	0.7312	SM104	S
G232_09231	0.7821	SM105	S
G232_09231	0.7822	SM108	S
G232_09231	0.7348	SM109	S
G232_09231	1.1265	SM11	S
G232_09231	1.2053	SM122	S
G232_09231	0.9223	SM13	S
G232_09231	1.3226	SM14	S
G232_09231	1.2558	SM18	S
G232_09231	0.7325	SM24	S
G232_09231	0.7941	SM27	S
G232_09231	0.9607	SM28	S
G232_09231	1.1257	SM29	S
G232_09231	1.2476	SM35	S
G232_09231	2.3424	SM36	S
G232_09231	0.8539	SM42	S
G232_09231	0.9030	SM48	S
G232_09231	1.0672	SM57	S
G232_09231	0.7935	SM66	S
G232_09231	0.6786	SM67	S
G232_09231	1.9754	SM72	S
G232_09231	1.1871	SM74	S
G232_09231	0.8932	SM84	S
G232_09231	0.8400	SM9	S
G232_09231	0.8158	SM91	S
G232_09232	0.7532	Rstd	R
G232_09232	3.0909	SM102	S
G232_09232	0.9987	SM104	S
G232_09232	0.9222	SM105	S
G232_09232	0.8776	SM108	S
G232_09232	1.1739	SM109	S
G232_09232	1.1325	SM11	S
G232_09232	0.9073	SM122	S
G232_09232	0.9068	SM13	S
G232_09232	1.8978	SM14	S
G232_09232	1.2765	SM18	S
G232_09232	1.0263	SM24	S
G232_09232	0.6306	SM27	S
G232_09232	0.9107	SM28	S
G232_09232	1.2661	SM29	S
G232_09232	0.8476	SM35	S
G232_09232	3.5253	SM36	S
G232_09232	1.1004	SM42	S
G232_09232	0.4848	SM48	S
G232_09232	0.6639	SM57	S
G232_09232	0.9548	SM66	S
