GENE	COVERAGE	STRAIN	GROUP
G232_10282	1.2438	Rstd	R
G232_10282	0.1049	SM102	S
G232_10282	1.0054	SM104	S
G232_10282	0.7393	SM105	S
G232_10282	1.0000	SM108	S
G232_10282	0.6522	SM109	S
G232_10282	0.7048	SM11	S
G232_10282	0.9205	SM122	S
G232_10282	0.9592	SM13	S
G232_10282	0.0914	SM14	S
G232_10282	1.1449	SM18	S
G232_10282	0.7632	SM24	S
G232_10282	0.7495	SM27	S
G232_10282	0.8036	SM28	S
G232_10282	0.9094	SM29	S
G232_10282	0.8952	SM35	S
G232_10282	0.1284	SM36	S
G232_10282	0.8609	SM42	S
G232_10282	0.4000	SM48	S
G232_10282	1.1513	SM57	S
G232_10282	0.9290	SM66	S
G232_10282	0.8117	SM67	S
G232_10282	0.0542	SM72	S
G232_10282	0.3741	SM74	S
G232_10282	0.6644	SM84	S
G232_10282	0.5360	SM9	S
G232_10282	0.9362	SM91	S
G232_10283	0.7998	Rstd	R
G232_10283	0.0909	SM102	S
G232_10283	0.9247	SM104	S
G232_10283	1.0973	SM105	S
G232_10283	0.9627	SM108	S
G232_10283	0.8565	SM109	S
G232_10283	0.5301	SM11	S
G232_10283	0.8940	SM122	S
G232_10283	0.8893	SM13	S
G232_10283	0.3280	SM14	S
G232_10283	1.4921	SM18	S
G232_10283	0.8640	SM24	S
G232_10283	0.7006	SM27	S
G232_10283	1.0500	SM28	S
G232_10283	1.3246	SM29	S
G232_10283	0.9619	SM35	S
G232_10283	0.0078	SM36	S
G232_10283	0.8504	SM42	S
G232_10283	0.9152	SM48	S
G232_10283	0.6723	SM57	S
G232_10283	1.0116	SM66	S
G232_10283	0.8539	SM67	S
G232_10283	0.0345	SM72	S
G232_10283	0.8561	SM74	S
G232_10283	0.8795	SM84	S
G232_10283	0.7824	SM9	S
G232_10283	0.8857	SM91	S
G232_10284	0.8622	Rstd	R
G232_10284	0.7762	SM102	S
G232_10284	0.8011	SM104	S
G232_10284	0.8677	SM105	S
G232_10284	0.7241	SM108	S
G232_10284	0.9652	SM109	S
G232_10284	0.9217	SM11	S
G232_10284	0.7483	SM122	S
G232_10284	0.8621	SM13	S
G232_10284	1.0833	SM14	S
G232_10284	1.3069	SM18	S
G232_10284	0.7456	SM24	S
G232_10284	0.7813	SM27	S
G232_10284	0.9607	SM28	S
G232_10284	1.1287	SM29	S
G232_10284	0.9810	SM35	S
G232_10284	1.1012	SM36	S
G232_10284	0.7958	SM42	S
G232_10284	0.8364	SM48	S
G232_10284	0.6471	SM57	S
G232_10284	0.7471	SM66	S
G232_10284	0.6364	SM67	S
G232_10284	0.9754	SM72	S
G232_10284	0.7122	SM74	S
G232_10284	0.8368	SM84	S
G232_10284	0.8368	SM9	S
G232_10284	0.8716	SM91	S
G232_10285	0.9237	Rstd	R
G232_10285	3.6853	SM102	S
G232_10285	0.7997	SM104	S
G232_10285	0.6187	SM105	S
G232_10285	0.6992	SM108	S
G232_10285	1.2391	SM109	S
G232_10285	1.2590	SM11	S
G232_10285	0.9470	SM122	S
G232_10285	0.8932	SM13	S
