GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_05503	0.7859	0.0000	1.0457	0.6459	0.9025	0.7087	0.8976	0.8675	0.9320	0.1774	1.0353	0.6535	0.6985	0.4000	1.2515	1.0857	0.1167	0.8398	0.2000	0.1933	0.7458	0.4870	0.0000	1.1367	0.7346	0.5264	0.9141
G232_05504	0.8583	0.1818	0.8468	0.5058	0.9419	0.5609	0.8795	0.8344	0.7243	0.4167	1.1437	0.4956	0.6391	0.9393	0.9854	0.7810	0.1284	0.7342	0.8182	0.6555	0.6903	0.9351	0.1379	0.3381	0.7887	0.7184	0.9318
G232_05505	0.6026	0.8601	1.0672	0.3813	0.6183	0.7391	0.5904	0.9205	0.7417	0.5376	1.1973	0.5263	0.6709	0.6214	0.9620	0.7714	0.7471	0.7377	0.6182	0.4202	0.9019	0.7175	0.6847	0.4820	0.7269	0.6448	0.6156
G232_05506	0.8781	1.2657	0.9194	0.7588	0.9855	0.9783	1.2108	1.0132	0.9476	1.0645	1.1766	0.7807	0.8577	1.0786	0.7778	0.6381	1.2685	1.0053	0.7333	1.7059	0.8568	0.7078	1.5025	1.2950	0.9458	0.8080	0.9796
G232_05507	0.8048	2.9301	0.8306	0.6654	0.6017	1.0609	1.0482	1.0861	0.8214	1.8898	0.9720	0.5395	0.7537	0.8214	1.2719	0.9238	2.6226	1.0035	0.6909	0.4706	0.7213	0.6818	2.4039	0.7770	0.6888	0.7552	0.7378
G232_05508	0.9673	1.4965	0.9086	0.9767	0.7116	0.6348	0.9578	1.0662	0.8660	1.1694	1.1815	0.9298	0.9766	0.9786	1.1784	0.2952	1.4319	0.7570	0.3636	0.2353	0.8619	0.5682	1.2759	0.8633	0.7750	0.6176	0.8105
G232_05509	0.8246	0.2168	0.7863	0.3307	0.9979	0.9174	0.6446	0.3907	0.6990	0.1801	0.0609	0.7719	0.3864	0.6143	0.0526	0.4190	0.2335	0.5915	0.6182	0.7983	0.6271	0.5747	0.3645	1.0360	0.6506	0.6224	0.7662
G232_05510	1.1744	0.0210	0.9247	0.8949	0.6971	0.8696	0.3795	0.6291	0.8951	0.8387	1.3240	1.2237	0.6624	0.9464	0.7573	0.8952	0.0000	0.7694	0.4242	0.6303	0.7406	0.9903	0.0148	0.7842	0.9413	0.6128	0.8530
G232_05511	0.6898	2.6294	0.7876	0.6109	0.7635	0.9739	0.7711	0.6093	0.9165	2.0645	1.0463	0.8684	0.6900	0.7107	0.9415	1.1048	3.2724	0.9243	1.4061	0.7899	0.9161	0.8409	2.7931	1.0504	0.9245	0.7488	0.7865
G232_05512	0.7552	0.5594	0.7930	0.6070	0.7116	1.0000	0.8735	0.9669	0.6019	0.8522	1.0633	0.6009	0.7261	0.9071	0.9152	1.1714	0.6498	0.5634	0.7455	1.0840	0.8968	0.7013	0.7931	0.8633	0.7651	0.5392	0.7600
G232_05513	0.8503	0.4685	0.7312	0.6381	0.9606	0.7391	0.5422	0.9603	0.6757	0.5108	1.1559	0.4605	0.7155	0.8000	0.9444	0.8667	0.0545	0.7606	0.8061	0.8403	0.7832	0.7532	0.2660	0.5827	0.8238	0.5424	0.8654
G232_05514	0.7294	2.9091	0.9315	0.4942	0.6846	1.1522	1.0361	0.9669	0.7612	2.7769	1.3021	0.7500	0.7473	0.8929	0.9942	0.4381	4.1751	1.0845	0.8727	1.1345	0.6529	0.7338	4.5764	0.6475	0.8268	0.8672	0.6129
G232_05515	1.0099	0.1538	0.8024	0.7393	0.8797	0.5217	0.3916	0.6490	0.6505	0.4220	1.5189	0.6184	1.0446	0.8607	1.0029	0.4381	0.0195	0.7130	1.0000	0.4706	0.6348	0.7143	0.0640	0.7842	0.9779	0.6656	0.9070
G232_05516	0.4509	0.6434	0.4691	0.4125	0.3900	0.4957	0.3735	0.4768	0.5010	0.5457	0.6370	0.4781	0.3376	0.5179	0.5351	0.3810	0.7938	0.3063	0.2909	0.3782	0.3484	0.4805	0.6749	0.2158	0.3791	0.3760	0.4526
