GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_06934	0.7572	0.0699	0.8038	0.5331	0.7137	0.7957	0.4578	1.0861	0.8350	0.2500	1.2278	0.8728	0.7049	0.7464	1.0965	0.2667	0.0117	0.5475	0.6606	0.3529	0.8826	0.6883	0.0000	0.8849	1.0175	0.6032	0.8964
G232_06935	0.8137	0.7483	0.7876	0.8755	0.7178	1.0000	1.0904	1.0331	0.7728	1.0188	1.4848	0.7851	0.6815	1.0286	1.0439	1.3143	1.2568	0.8785	0.8606	1.1597	0.9006	0.8571	1.2956	0.4317	0.9031	0.6304	0.9353
G232_06936	0.7869	1.0000	0.9355	0.7549	0.8817	0.7913	0.9036	0.9007	0.7553	1.1317	1.3471	0.7763	0.6879	0.6500	1.1930	0.8190	1.1518	0.8715	0.9455	1.0336	1.0026	0.8636	1.3202	0.6691	0.9184	0.8016	0.7015
G232_06937	0.9346	0.1888	0.5981	0.5214	0.6701	0.8000	0.9880	1.3907	0.3126	0.3199	1.1376	0.2588	0.1868	0.7357	1.1345	1.0190	0.1012	0.7306	0.0000	1.2521	0.9703	1.2825	0.1576	0.6763	0.7750	0.6416	0.7733
G232_06938	0.6244	0.3846	0.6734	0.7665	0.5602	0.7783	0.9337	0.4570	0.7748	0.3844	1.1084	0.9781	0.6773	1.3679	1.1725	0.5714	0.2568	1.0352	1.3758	0.4034	0.7755	0.8961	0.3990	0.4676	0.9336	0.8624	0.8291
G232_06939	1.0208	0.3287	0.9677	0.7276	0.7656	0.7261	0.3072	0.7616	1.1398	0.7339	1.1912	0.9693	0.7028	1.2643	1.2485	0.8095	0.3191	0.8556	0.8848	0.8067	0.8297	0.6364	0.2660	0.9712	0.7963	0.7440	0.9283
G232_06940	0.9485	2.3007	0.8038	0.6965	1.0104	1.1913	1.0120	0.8808	0.6913	1.8441	1.1376	0.7763	0.6943	0.9429	0.7661	0.8952	2.4630	0.7641	0.8970	0.9916	0.7961	0.5000	2.4680	0.8058	0.7574	0.7152	0.7989
G232_06941	0.9207	0.2448	0.7554	0.7276	0.7054	0.6087	0.9518	0.9603	0.7942	0.5269	1.1096	0.8465	0.6985	0.9500	1.2456	0.7714	0.2062	0.8820	0.7091	1.1261	0.7174	0.9026	0.2020	0.7554	1.0137	0.7632	1.0204
G232_06942	0.8186	2.4755	0.7460	0.7860	0.8008	1.0565	0.9639	0.7947	0.8039	2.6747	1.4470	1.1579	0.5987	1.0250	1.3246	0.5810	4.5642	1.0475	0.4485	0.5630	0.6735	0.8896	3.5862	0.6619	1.0122	0.6320	0.8592
G232_06943	0.8702	0.0769	0.7863	0.7393	0.9025	0.7174	0.4759	0.7881	0.6951	0.3575	1.2400	0.7982	0.6879	0.8929	0.9269	0.8952	0.0156	0.6056	0.7091	0.8151	0.5665	0.7760	0.1970	0.3597	0.8825	0.6688	0.7803
