GENE	COVERAGE	STRAIN	GROUP
G232_10612	0.6333	Rstd	R
G232_10612	0.7133	SM102	S
G232_10612	0.7325	SM104	S
G232_10612	0.5058	SM105	S
G232_10612	0.7303	SM108	S
G232_10612	1.0391	SM109	S
G232_10612	0.6867	SM11	S
G232_10612	1.0728	SM122	S
G232_10612	0.6583	SM13	S
G232_10612	0.6452	SM14	S
G232_10612	1.2838	SM18	S
G232_10612	0.6798	SM24	S
G232_10612	0.6985	SM27	S
G232_10612	0.5107	SM28	S
G232_10612	1.0614	SM29	S
G232_10612	0.9238	SM35	S
G232_10612	0.3930	SM36	S
G232_10612	0.8204	SM42	S
G232_10612	0.9091	SM48	S
G232_10612	0.8992	SM57	S
G232_10612	0.9458	SM66	S
G232_10612	0.7500	SM67	S
G232_10612	0.3892	SM72	S
G232_10612	0.4173	SM74	S
G232_10612	0.6064	SM84	S
G232_10612	0.5360	SM9	S
G232_10612	0.7369	SM91	S
G232_10613	0.8454	Rstd	R
G232_10613	0.5315	SM102	S
G232_10613	0.8642	SM104	S
G232_10613	0.8560	SM105	S
G232_10613	0.8174	SM108	S
G232_10613	0.8217	SM109	S
G232_10613	0.8373	SM11	S
G232_10613	1.0464	SM122	S
G232_10613	0.8291	SM13	S
G232_10613	0.8763	SM14	S
G232_10613	1.1912	SM18	S
G232_10613	0.9167	SM24	S
G232_10613	0.9618	SM27	S
G232_10613	0.9750	SM28	S
G232_10613	0.7982	SM29	S
G232_10613	0.9143	SM35	S
G232_10613	0.7588	SM36	S
G232_10613	0.8345	SM42	S
G232_10613	0.8182	SM48	S
G232_10613	0.7395	SM57	S
G232_10613	0.7897	SM66	S
G232_10613	0.6786	SM67	S
G232_10613	0.8079	SM72	S
G232_10613	1.4460	SM74	S
G232_10613	0.8002	SM84	S
G232_10613	0.6720	SM9	S
G232_10613	0.9743	SM91	S
G232_10614	0.4975	Rstd	R
G232_10614	0.6294	SM102	S
G232_10614	0.8132	SM104	S
G232_10614	1.0000	SM105	S
G232_10614	0.6577	SM108	S
G232_10614	0.6696	SM109	S
G232_10614	0.7108	SM11	S
G232_10614	0.8543	SM122	S
G232_10614	0.5262	SM13	S
G232_10614	1.1210	SM14	S
G232_10614	0.7868	SM18	S
G232_10614	1.0614	SM24	S
G232_10614	0.4607	SM27	S
G232_10614	0.6857	SM28	S
G232_10614	0.6754	SM29	S
G232_10614	0.9048	SM35	S
G232_10614	0.7860	SM36	S
G232_10614	0.5370	SM42	S
G232_10614	0.8485	SM48	S
G232_10614	0.7899	SM57	S
G232_10614	0.6697	SM66	S
G232_10614	1.1234	SM67	S
G232_10614	0.6158	SM72	S
G232_10614	1.0144	SM74	S
G232_10614	0.6201	SM84	S
G232_10614	0.7456	SM9	S
G232_10614	0.7476	SM91	S
G232_10615	0.6591	Rstd	R
G232_10615	0.7413	SM102	S
G232_10615	0.8858	SM104	S
G232_10615	0.5370	SM105	S
G232_10615	1.2241	SM108	S
G232_10615	0.8565	SM109	S
G232_10615	0.9639	SM11	S
G232_10615	0.2980	SM122	S
G232_10615	1.0447	SM13	S
G232_10615	1.5645	SM14	S
G232_10615	1.2083	SM18	S
G232_10615	0.3816	SM24	S
G232_10615	0.7516	SM27	S
G232_10615	0.6643	SM28	S
G232_10615	1.2076	SM29	S
G232_10615	1.5524	SM35	S
G232_10615	0.8911	SM36	S
G232_10615	0.5458	SM42	S
G232_10615	0.9636	SM48	S
G232_10615	0.7647	SM57	S
G232_10615	0.9677	SM66	S
G232_10615	0.7403	SM67	S
G232_10615	1.1379	SM72	S
G232_10615	0.7626	SM74	S
G232_10615	0.8337	SM84	S
G232_10615	0.7312	SM9	S
G232_10615	0.8999	SM91	S
