GENE	COVERAGE	STRAIN	GROUP
G232_06934	0.7572	Rstd	R
G232_06934	0.0699	SM102	S
G232_06934	0.8038	SM104	S
G232_06934	0.5331	SM105	S
G232_06934	0.7137	SM108	S
G232_06934	0.7957	SM109	S
G232_06934	0.4578	SM11	S
G232_06934	1.0861	SM122	S
G232_06934	0.8350	SM13	S
G232_06934	0.2500	SM14	S
G232_06934	1.2278	SM18	S
G232_06934	0.8728	SM24	S
G232_06934	0.7049	SM27	S
G232_06934	0.7464	SM28	S
G232_06934	1.0965	SM29	S
G232_06934	0.2667	SM35	S
G232_06934	0.0117	SM36	S
G232_06934	0.5475	SM42	S
G232_06934	0.6606	SM48	S
G232_06934	0.3529	SM57	S
G232_06934	0.8826	SM66	S
G232_06934	0.6883	SM67	S
G232_06934	0.0000	SM72	S
G232_06934	0.8849	SM74	S
G232_06934	1.0175	SM84	S
G232_06934	0.6032	SM9	S
G232_06934	0.8964	SM91	S
G232_06935	0.8137	Rstd	R
G232_06935	0.7483	SM102	S
G232_06935	0.7876	SM104	S
G232_06935	0.8755	SM105	S
G232_06935	0.7178	SM108	S
G232_06935	1.0000	SM109	S
G232_06935	1.0904	SM11	S
G232_06935	1.0331	SM122	S
G232_06935	0.7728	SM13	S
G232_06935	1.0188	SM14	S
G232_06935	1.4848	SM18	S
G232_06935	0.7851	SM24	S
G232_06935	0.6815	SM27	S
G232_06935	1.0286	SM28	S
G232_06935	1.0439	SM29	S
G232_06935	1.3143	SM35	S
G232_06935	1.2568	SM36	S
G232_06935	0.8785	SM42	S
G232_06935	0.8606	SM48	S
G232_06935	1.1597	SM57	S
G232_06935	0.9006	SM66	S
G232_06935	0.8571	SM67	S
G232_06935	1.2956	SM72	S
G232_06935	0.4317	SM74	S
G232_06935	0.9031	SM84	S
G232_06935	0.6304	SM9	S
G232_06935	0.9353	SM91	S
G232_06936	0.7869	Rstd	R
G232_06936	1.0000	SM102	S
G232_06936	0.9355	SM104	S
G232_06936	0.7549	SM105	S
G232_06936	0.8817	SM108	S
G232_06936	0.7913	SM109	S
G232_06936	0.9036	SM11	S
G232_06936	0.9007	SM122	S
G232_06936	0.7553	SM13	S
G232_06936	1.1317	SM14	S
G232_06936	1.3471	SM18	S
G232_06936	0.7763	SM24	S
G232_06936	0.6879	SM27	S
G232_06936	0.6500	SM28	S
G232_06936	1.1930	SM29	S
G232_06936	0.8190	SM35	S
G232_06936	1.1518	SM36	S
G232_06936	0.8715	SM42	S
G232_06936	0.9455	SM48	S
G232_06936	1.0336	SM57	S
G232_06936	1.0026	SM66	S
G232_06936	0.8636	SM67	S
G232_06936	1.3202	SM72	S
G232_06936	0.6691	SM74	S
G232_06936	0.9184	SM84	S
G232_06936	0.8016	SM9	S
G232_06936	0.7015	SM91	S
G232_06937	0.9346	Rstd	R
G232_06937	0.1888	SM102	S
G232_06937	0.5981	SM104	S
G232_06937	0.5214	SM105	S
G232_06937	0.6701	SM108	S
G232_06937	0.8000	SM109	S
G232_06937	0.9880	SM11	S
G232_06937	1.3907	SM122	S
G232_06937	0.3126	SM13	S
G232_06937	0.3199	SM14	S
G232_06937	1.1376	SM18	S
G232_06937	0.2588	SM24	S
G232_06937	0.1868	SM27	S
G232_06937	0.7357	SM28	S
G232_06937	1.1345	SM29	S
G232_06937	1.0190	SM35	S
G232_06937	0.1012	SM36	S
G232_06937	0.7306	SM42	S
G232_06937	0.0000	SM48	S
G232_06937	1.2521	SM57	S
G232_06937	0.9703	SM66	S
G232_06937	1.2825	SM67	S
G232_06937	0.1576	SM72	S
G232_06937	0.6763	SM74	S
G232_06937	0.7750	SM84	S
G232_06937	0.6416	SM9	S
G232_06937	0.7733	SM91	S
G232_06938	0.6244	Rstd	R
G232_06938	0.3846	SM102	S
G232_06938	0.6734	SM104	S
G232_06938	0.7665	SM105	S
G232_06938	0.5602	SM108	S
G232_06938	0.7783	SM109	S
G232_06938	0.9337	SM11	S
G232_06938	0.4570	SM122	S
G232_06938	0.7748	SM13	S
G232_06938	0.3844	SM14	S
G232_06938	1.1084	SM18	S
G232_06938	0.9781	SM24	S
G232_06938	0.6773	SM27	S
G232_06938	1.3679	SM28	S
G232_06938	1.1725	SM29	S
G232_06938	0.5714	SM35	S
G232_06938	0.2568	SM36	S
G232_06938	1.0352	SM42	S
G232_06938	1.3758	SM48	S
G232_06938	0.4034	SM57	S
G232_06938	0.7755	SM66	S
G232_06938	0.8961	SM67	S
G232_06938	0.3990	SM72	S
G232_06938	0.4676	SM74	S
G232_06938	0.9336	SM84	S
G232_06938	0.8624	SM9	S
G232_06938	0.8291	SM91	S
G232_06939	1.0208	Rstd	R
G232_06939	0.3287	SM102	S
G232_06939	0.9677	SM104	S
G232_06939	0.7276	SM105	S
G232_06939	0.7656	SM108	S
G232_06939	0.7261	SM109	S
G232_06939	0.3072	SM11	S
