GENE	COVERAGE	STRAIN	GROUP
G232_10436	0.1318	Rstd	R
G232_10436	0.3706	SM102	S
G232_10436	0.0874	SM104	S
G232_10436	0.0000	SM105	S
G232_10436	0.1079	SM108	S
G232_10436	0.1130	SM109	S
G232_10436	0.0000	SM11	S
G232_10436	0.0000	SM122	S
G232_10436	0.0913	SM13	S
G232_10436	0.9543	SM14	S
G232_10436	0.0901	SM18	S
G232_10436	0.0000	SM24	S
G232_10436	0.0000	SM27	S
G232_10436	0.0000	SM28	S
G232_10436	0.1988	SM29	S
G232_10436	0.0000	SM35	S
G232_10436	0.7004	SM36	S
G232_10436	0.1620	SM42	S
G232_10436	0.1394	SM48	S
G232_10436	0.8403	SM57	S
G232_10436	0.0671	SM66	S
G232_10436	0.1721	SM67	S
G232_10436	0.2463	SM72	S
G232_10436	0.0000	SM74	S
G232_10436	0.2449	SM84	S
G232_10436	0.0608	SM9	S
G232_10436	0.1143	SM91	S
