GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_06277	0.9802	0.7273	0.8911	0.5253	0.8610	0.7087	0.5663	0.7417	0.8602	0.8522	1.0146	0.7149	0.6561	0.6750	0.8626	0.8000	0.5486	0.6549	0.8909	0.7059	0.5871	1.2078	0.6847	0.6691	0.8970	0.7088	0.7405
G232_06278	0.7939	1.0490	0.7043	0.5019	0.7241	0.8261	0.5120	0.5099	0.8155	0.9516	1.3959	0.9167	0.7240	0.7071	1.2164	0.5048	0.9105	0.9771	0.5818	1.0588	0.7665	0.4773	0.7192	0.9928	0.7422	0.5296	0.7520
G232_06279	0.7998	0.1608	0.8038	0.8366	0.9357	0.5739	0.4759	0.8411	0.7049	0.3441	1.1072	0.7325	0.7113	0.6250	0.9532	1.0571	0.0506	0.7975	0.6727	0.5378	0.6219	0.9351	0.0542	0.4388	0.8902	0.6640	0.8087
G232_06280	0.7701	1.5664	0.7702	0.5837	0.8071	1.3130	0.8554	0.6490	0.7592	1.4247	0.9537	0.8070	0.9278	0.8750	1.0906	1.2190	1.5058	0.6461	1.1152	0.9580	0.8968	0.8539	1.2562	0.9424	0.7086	0.7488	0.7263
G232_06281	0.7413	1.1399	0.6976	0.6848	0.9959	0.8913	0.8735	0.6093	0.5592	0.7500	1.1523	1.0000	0.7113	0.6000	0.9152	0.6381	0.8210	0.9067	0.8545	0.7563	1.0219	0.9253	0.9458	0.8201	0.8207	0.8880	0.7476
G232_06282	0.7086	0.1678	0.7231	0.7432	0.7012	0.6261	0.6205	0.6954	0.8388	0.4032	1.1328	0.6754	0.9278	0.7179	1.0702	0.9714	0.0506	0.8204	0.7697	0.4790	0.6981	0.6331	0.0246	0.7626	0.8047	0.8512	0.8264
G232_06283	0.7403	0.7552	0.9892	0.7977	1.1743	0.7304	0.7229	0.7219	0.5495	0.8226	1.2460	1.0482	0.8280	0.4750	0.7836	1.0571	0.6615	0.6725	0.7091	0.8655	1.0606	1.0552	0.5271	0.3597	0.8818	0.7392	0.8317
G232_06284	0.9792	0.2448	0.9597	0.6848	0.8382	0.5261	0.5542	1.2119	0.7670	0.5753	1.3788	0.8991	0.8514	0.8536	1.0819	0.7714	0.3230	0.7535	0.8000	0.6471	0.8581	1.0292	0.2808	0.6403	0.8787	0.7088	0.8335
G232_06285	0.7988	1.4266	0.6358	0.5525	0.7012	1.0522	0.8313	0.7616	0.8078	1.3978	1.6151	0.6623	0.6709	0.8821	1.0906	0.8190	1.5058	1.0898	0.7515	1.1597	0.7265	0.8636	1.9704	0.3525	0.6712	0.6720	0.9885
G232_06286	0.7552	0.3706	0.7890	0.5292	0.7967	0.7522	0.5361	0.5033	0.9612	0.6075	1.4848	0.8421	1.1486	0.8750	0.7368	0.5143	0.2607	0.8556	0.5515	0.5378	0.8877	0.6136	0.4532	0.5468	1.0168	1.0608	0.8423
G232_06287	0.5758	1.0280	0.9315	0.4591	0.3963	0.9826	0.6566	1.0927	0.8893	1.0403	1.5688	0.6316	0.5541	0.9357	0.9123	0.7524	0.8405	0.8275	0.4182	0.8403	0.9755	0.5877	0.6207	0.5612	1.0931	0.6608	0.8299
G232_06288	1.0010	1.6434	0.7258	0.8911	0.9896	1.2000	0.8133	0.8212	0.7534	1.6532	1.1474	1.0439	0.5881	0.9036	0.8889	0.6857	2.4319	0.7940	0.9939	0.6723	0.8632	1.0812	2.4138	1.1079	0.8299	0.7296	0.8069
G232_06289	0.7393	1.6783	0.8898	0.7977	0.9129	1.0957	1.2349	0.6358	0.8485	0.8468	1.2400	1.1140	0.7389	0.9321	0.8509	1.0286	1.1245	0.9560	1.1636	0.7647	1.0103	0.7922	1.4138	0.8417	0.8307	0.8720	0.8122
G232_06290	0.7175	0.2448	0.8387	0.5175	0.8983	0.5391	0.4639	0.8212	0.8039	0.4543	1.1888	0.8947	0.7155	1.0107	1.0292	0.5905	0.0311	0.8292	0.7758	0.3782	0.7252	0.7468	0.0690	0.8489	0.6026	0.6560	0.8202
