GENE	COVERAGE	STRAIN	GROUP
G232_10492	0.8523	Rstd	R
G232_10492	0.0699	SM102	S
G232_10492	0.8548	SM104	S
G232_10492	0.9611	SM105	S
G232_10492	0.5664	SM108	S
G232_10492	0.6696	SM109	S
G232_10492	0.4699	SM11	S
G232_10492	1.0662	SM122	S
G232_10492	0.9495	SM13	S
G232_10492	0.5376	SM14	S
G232_10492	1.2326	SM18	S
G232_10492	0.6930	SM24	S
G232_10492	0.7962	SM27	S
G232_10492	0.8714	SM28	S
G232_10492	0.8860	SM29	S
G232_10492	0.5238	SM35	S
G232_10492	0.0195	SM36	S
G232_10492	0.7113	SM42	S
G232_10492	0.7273	SM48	S
G232_10492	0.3445	SM57	S
G232_10492	0.8710	SM66	S
G232_10492	0.7143	SM67	S
G232_10492	0.2365	SM72	S
G232_10492	0.4604	SM74	S
G232_10492	0.9199	SM84	S
G232_10492	0.7136	SM9	S
G232_10492	0.8397	SM91	S
G232_10493	0.8603	Rstd	R
G232_10493	0.4545	SM102	S
G232_10493	0.7366	SM104	S
G232_10493	0.7471	SM105	S
G232_10493	0.7469	SM108	S
G232_10493	0.5130	SM109	S
G232_10493	0.4398	SM11	S
G232_10493	0.7219	SM122	S
G232_10493	0.7107	SM13	S
G232_10493	0.6425	SM14	S
G232_10493	1.0085	SM18	S
G232_10493	0.5307	SM24	S
G232_10493	0.7091	SM27	S
G232_10493	0.8893	SM28	S
G232_10493	1.9094	SM29	S
G232_10493	0.5333	SM35	S
G232_10493	0.3385	SM36	S
G232_10493	0.7306	SM42	S
G232_10493	0.7212	SM48	S
G232_10493	0.5882	SM57	S
G232_10493	0.6194	SM66	S
G232_10493	0.6558	SM67	S
G232_10493	0.3842	SM72	S
G232_10493	0.8561	SM74	S
G232_10493	0.7536	SM84	S
G232_10493	0.6848	SM9	S
G232_10493	0.8911	SM91	S
G232_10494	0.8930	Rstd	R
G232_10494	0.9231	SM102	S
G232_10494	0.8831	SM104	S
G232_10494	0.5331	SM105	S
G232_10494	0.7324	SM108	S
G232_10494	0.6696	SM109	S
G232_10494	0.5663	SM11	S
G232_10494	0.8079	SM122	S
G232_10494	0.6893	SM13	S
G232_10494	1.0780	SM14	S
G232_10494	1.1364	SM18	S
G232_10494	0.7018	SM24	S
G232_10494	0.6476	SM27	S
G232_10494	0.9643	SM28	S
G232_10494	1.4649	SM29	S
G232_10494	0.4476	SM35	S
G232_10494	0.9961	SM36	S
G232_10494	0.6268	SM42	S
G232_10494	0.6182	SM48	S
G232_10494	0.8908	SM57	S
G232_10494	0.7342	SM66	S
G232_10494	0.6201	SM67	S
G232_10494	0.9212	SM72	S
G232_10494	0.5827	SM74	S
G232_10494	0.8917	SM84	S
G232_10494	0.6624	SM9	S
G232_10494	0.8379	SM91	S
G232_10495	0.5372	Rstd	R
G232_10495	2.6224	SM102	S
G232_10495	0.6089	SM104	S
G232_10495	0.5214	SM105	S
G232_10495	0.6037	SM108	S
G232_10495	1.4043	SM109	S
G232_10495	0.4639	SM11	S
G232_10495	0.1921	SM122	S
G232_10495	0.8369	SM13	S
G232_10495	1.2742	SM14	S
G232_10495	1.1035	SM18	S
G232_10495	0.5702	SM24	S
G232_10495	0.5202	SM27	S
G232_10495	1.3643	SM28	S
G232_10495	1.4474	SM29	S
G232_10495	0.8286	SM35	S
G232_10495	2.3035	SM36	S
G232_10495	1.0458	SM42	S
G232_10495	0.9515	SM48	S
G232_10495	1.0840	SM57	S
G232_10495	0.8116	SM66	S
G232_10495	0.6104	SM67	S
G232_10495	2.8325	SM72	S
G232_10495	1.1583	SM74	S
G232_10495	0.7056	SM84	S
G232_10495	0.6864	SM9	S
G232_10495	0.8831	SM91	S
G232_10496	0.5074	Rstd	R
G232_10496	0.5524	SM102	S
G232_10496	0.8790	SM104	S
G232_10496	1.0545	SM105	S
G232_10496	0.9295	SM108	S
G232_10496	0.8609	SM109	S
G232_10496	0.6325	SM11	S
G232_10496	0.8874	SM122	S
G232_10496	0.6136	SM13	S
G232_10496	0.5753	SM14	S
G232_10496	0.8015	SM18	S
G232_10496	0.7500	SM24	S
G232_10496	1.1423	SM27	S
G232_10496	0.8464	SM28	S
G232_10496	0.6959	SM29	S
G232_10496	0.6571	SM35	S
G232_10496	0.2179	SM36	S
G232_10496	0.7958	SM42	S
G232_10496	0.1939	SM48	S
G232_10496	1.0336	SM57	S
G232_10496	0.9432	SM66	S
G232_10496	0.5032	SM67	S
G232_10496	0.3103	SM72	S
G232_10496	1.3885	SM74	S
G232_10496	0.5576	SM84	S
G232_10496	0.7328	SM9	S
G232_10496	0.9150	SM91	S
