GENE	COVERAGE	STRAIN	GROUP
G232_02299	1.3895	Rstd	R
G232_02299	0.2028	SM102	S
G232_02299	1.0874	SM104	S
G232_02299	0.2335	SM105	S
G232_02299	0.8091	SM108	S
G232_02299	1.0043	SM109	S
G232_02299	0.5000	SM11	S
G232_02299	0.6358	SM122	S
G232_02299	0.6660	SM13	S
G232_02299	0.1828	SM14	S
G232_02299	0.0000	SM18	S
G232_02299	0.7193	SM24	S
G232_02299	0.9257	SM27	S
G232_02299	0.3393	SM28	S
G232_02299	0.0000	SM29	S
G232_02299	1.0667	SM35	S
G232_02299	0.0428	SM36	S
G232_02299	0.5739	SM42	S
G232_02299	1.5394	SM48	S
G232_02299	1.0000	SM57	S
G232_02299	0.6168	SM66	S
G232_02299	0.9708	SM67	S
G232_02299	0.0296	SM72	S
G232_02299	1.3741	SM74	S
G232_02299	0.7956	SM84	S
G232_02299	0.8000	SM9	S
G232_02299	0.8565	SM91	S
