GENE	COVERAGE	STRAIN	GROUP
G232_08991	0.7780	Rstd	R
G232_08991	0.0350	SM102	S
G232_08991	0.9570	SM104	S
G232_08991	0.6693	SM105	S
G232_08991	0.7407	SM108	S
G232_08991	0.4826	SM109	S
G232_08991	0.3012	SM11	S
G232_08991	1.1126	SM122	S
G232_08991	0.6757	SM13	S
G232_08991	0.3333	SM14	S
G232_08991	1.5128	SM18	S
G232_08991	0.9298	SM24	S
G232_08991	0.7516	SM27	S
G232_08991	0.9821	SM28	S
G232_08991	1.0468	SM29	S
G232_08991	0.7048	SM35	S
G232_08991	0.0156	SM36	S
G232_08991	0.8873	SM42	S
G232_08991	0.7818	SM48	S
G232_08991	0.6555	SM57	S
G232_08991	0.7935	SM66	S
G232_08991	0.7240	SM67	S
G232_08991	0.0739	SM72	S
G232_08991	0.7194	SM74	S
G232_08991	0.9504	SM84	S
G232_08991	0.7472	SM9	S
G232_08991	0.9079	SM91	S
G232_08992	0.6392	Rstd	R
G232_08992	0.4196	SM102	S
G232_08992	0.7177	SM104	S
G232_08992	0.7004	SM105	S
G232_08992	0.7199	SM108	S
G232_08992	0.2957	SM109	S
G232_08992	0.3855	SM11	S
G232_08992	0.8344	SM122	S
G232_08992	0.7301	SM13	S
G232_08992	0.4140	SM14	S
G232_08992	1.5079	SM18	S
G232_08992	0.9123	SM24	S
G232_08992	0.7282	SM27	S
G232_08992	0.9536	SM28	S
G232_08992	1.1696	SM29	S
G232_08992	0.7429	SM35	S
G232_08992	0.3035	SM36	S
G232_08992	0.9419	SM42	S
G232_08992	1.0545	SM48	S
G232_08992	0.6471	SM57	S
G232_08992	0.5484	SM66	S
G232_08992	0.5390	SM67	S
G232_08992	0.3251	SM72	S
G232_08992	0.3237	SM74	S
G232_08992	0.8421	SM84	S
G232_08992	0.6176	SM9	S
G232_08992	0.7077	SM91	S
G232_08993	0.6848	Rstd	R
G232_08993	0.4126	SM102	S
G232_08993	0.8320	SM104	S
G232_08993	0.4903	SM105	S
G232_08993	0.8195	SM108	S
G232_08993	0.6435	SM109	S
G232_08993	0.5663	SM11	S
G232_08993	0.7086	SM122	S
G232_08993	0.8214	SM13	S
G232_08993	0.7151	SM14	S
G232_08993	1.2083	SM18	S
G232_08993	0.6623	SM24	S
G232_08993	0.7176	SM27	S
G232_08993	0.9071	SM28	S
G232_08993	1.1520	SM29	S
G232_08993	0.5238	SM35	S
G232_08993	0.2529	SM36	S
G232_08993	0.8275	SM42	S
G232_08993	0.5091	SM48	S
G232_08993	0.7731	SM57	S
G232_08993	0.5794	SM66	S
G232_08993	0.7825	SM67	S
G232_08993	0.2660	SM72	S
G232_08993	0.6978	SM74	S
G232_08993	0.8696	SM84	S
G232_08993	0.5968	SM9	S
G232_08993	0.6404	SM91	S
G232_08994	0.7978	Rstd	R
G232_08994	0.4965	SM102	S
G232_08994	0.7648	SM104	S
G232_08994	0.7354	SM105	S
G232_08994	0.6784	SM108	S
G232_08994	0.4478	SM109	S
G232_08994	0.7169	SM11	S
G232_08994	0.6291	SM122	S
G232_08994	0.7165	SM13	S
G232_08994	0.4677	SM14	S
G232_08994	1.3459	SM18	S
G232_08994	0.9912	SM24	S
G232_08994	0.7749	SM27	S
G232_08994	0.8750	SM28	S
G232_08994	0.8567	SM29	S
G232_08994	0.5810	SM35	S
G232_08994	0.0350	SM36	S
G232_08994	0.8961	SM42	S
G232_08994	0.7273	SM48	S
G232_08994	0.7311	SM57	S
G232_08994	0.7329	SM66	S
G232_08994	0.8182	SM67	S
G232_08994	0.1823	SM72	S
G232_08994	0.4532	SM74	S
G232_08994	0.8429	SM84	S
G232_08994	0.7856	SM9	S
G232_08994	0.7706	SM91	S
