GENE	COVERAGE	STRAIN	GROUP
G232_02896	0.8424	Rstd	R
G232_02896	0.0839	SM102	S
G232_02896	0.9543	SM104	S
G232_02896	0.4825	SM105	S
G232_02896	0.8361	SM108	S
G232_02896	0.6130	SM109	S
G232_02896	1.9940	SM11	S
G232_02896	1.2318	SM122	S
G232_02896	0.7243	SM13	S
G232_02896	0.4435	SM14	S
G232_02896	1.2071	SM18	S
G232_02896	0.7895	SM24	S
G232_02896	0.7389	SM27	S
G232_02896	0.7607	SM28	S
G232_02896	0.9269	SM29	S
G232_02896	1.8952	SM35	S
G232_02896	0.0000	SM36	S
G232_02896	0.2060	SM42	S
G232_02896	0.5030	SM48	S
G232_02896	1.2521	SM57	S
G232_02896	0.8542	SM66	S
G232_02896	1.3377	SM67	S
G232_02896	0.0000	SM72	S
G232_02896	0.5468	SM74	S
G232_02896	0.6834	SM84	S
G232_02896	0.5776	SM9	S
G232_02896	0.5704	SM91	S
G232_02897	0.9722	Rstd	R
G232_02897	0.4056	SM102	S
G232_02897	0.8293	SM104	S
G232_02897	0.6693	SM105	S
G232_02897	0.6556	SM108	S
G232_02897	0.6913	SM109	S
G232_02897	0.5663	SM11	S
G232_02897	0.8742	SM122	S
G232_02897	0.6660	SM13	S
G232_02897	0.7876	SM14	S
G232_02897	1.2923	SM18	S
G232_02897	0.8114	SM24	S
G232_02897	0.8089	SM27	S
G232_02897	0.7643	SM28	S
G232_02897	1.2573	SM29	S
G232_02897	0.6857	SM35	S
G232_02897	0.2879	SM36	S
G232_02897	0.7025	SM42	S
G232_02897	0.3818	SM48	S
G232_02897	0.7059	SM57	S
G232_02897	0.6129	SM66	S
G232_02897	0.8474	SM67	S
G232_02897	0.3793	SM72	S
G232_02897	0.4388	SM74	S
G232_02897	0.7620	SM84	S
G232_02897	0.7504	SM9	S
G232_02897	0.8149	SM91	S
G232_02898	0.9118	Rstd	R
G232_02898	0.8462	SM102	S
G232_02898	0.8871	SM104	S
G232_02898	0.9339	SM105	S
G232_02898	0.8631	SM108	S
G232_02898	0.8783	SM109	S
G232_02898	0.8253	SM11	S
G232_02898	0.9868	SM122	S
G232_02898	0.5845	SM13	S
G232_02898	0.9355	SM14	S
G232_02898	1.4762	SM18	S
G232_02898	1.1930	SM24	S
G232_02898	0.8493	SM27	S
G232_02898	1.1250	SM28	S
G232_02898	1.4795	SM29	S
G232_02898	0.6667	SM35	S
G232_02898	0.8677	SM36	S
G232_02898	0.9754	SM42	S
G232_02898	0.5091	SM48	S
G232_02898	0.4034	SM57	S
G232_02898	0.7613	SM66	S
G232_02898	1.0032	SM67	S
G232_02898	0.5567	SM72	S
G232_02898	0.6619	SM74	S
G232_02898	1.0046	SM84	S
G232_02898	0.8400	SM9	S
G232_02898	0.8237	SM91	S
G232_02899	0.9078	Rstd	R
G232_02899	0.6434	SM102	S
G232_02899	0.7715	SM104	S
G232_02899	0.9572	SM105	S
G232_02899	0.6929	SM108	S
G232_02899	0.8783	SM109	S
G232_02899	0.8795	SM11	S
G232_02899	1.2185	SM122	S
G232_02899	0.6388	SM13	S
G232_02899	0.9140	SM14	S
G232_02899	1.2643	SM18	S
G232_02899	0.8246	SM24	S
G232_02899	0.7134	SM27	S
G232_02899	0.8464	SM28	S
G232_02899	0.9415	SM29	S
