GENE	COVERAGE	STRAIN	GROUP
G232_01107	0.4609	Rstd	R
G232_01107	4.5175	SM102	S
G232_01107	0.9032	SM104	S
G232_01107	0.7237	SM105	S
G232_01107	0.7925	SM108	S
G232_01107	1.2087	SM109	S
G232_01107	1.4819	SM11	S
G232_01107	0.4768	SM122	S
G232_01107	0.5767	SM13	S
G232_01107	2.7742	SM14	S
G232_01107	0.9829	SM18	S
G232_01107	0.7588	SM24	S
G232_01107	0.5456	SM27	S
G232_01107	1.2714	SM28	S
G232_01107	0.9883	SM29	S
G232_01107	0.8095	SM35	S
G232_01107	4.0506	SM36	S
G232_01107	0.9331	SM42	S
G232_01107	0.7091	SM48	S
G232_01107	0.6555	SM57	S
G232_01107	0.7277	SM66	S
G232_01107	0.7825	SM67	S
G232_01107	3.0099	SM72	S
G232_01107	0.9209	SM74	S
G232_01107	0.5545	SM84	S
G232_01107	0.9184	SM9	S
G232_01107	0.5775	SM91	S
